column1,column2,column3,column4,column5,column6,column7,column8,column9,column10,column11,column12,column13,column14,column15,column16,column17,column18,column19,column20
9,0,4,1,3,0,0,2,0,0,3,2,4,4,4,3,3,4,3,2
14,4,3,0,2,0,0,1,0,0,3,3,4,2,0,3,3,2,1,4
4,0,3,1,2,3,2,2,2,0,3,4,0,0,4,3,3,4,3,2
33,4,8,0,1,3,2,1,1,0,3,4,2,1,0,1,0,1,0,0
37,5,6,6,3,0,0,0,1,0,2,3,3,0,3,1,0,1,1,4
17,0,5,10,1,0,3,1,0,0,1,3,4,0,2,1,4,0,3,4
32,1,13,1,4,2,0,2,1,0,2,2,3,0,4,0,0,1,0,4
33,4,13,1,0,1,3,0,2,1,1,2,3,2,0,0,4,4,0,2
36,0,11,7,2,0,0,2,1,0,2,0,4,0,0,4,0,1,0,4
17,0,13,0,0,0,2,2,0,0,1,4,0,3,0,0,4,1,3,4
34,3,11,7,2,3,2,2,0,0,3,4,2,0,0,1,3,4,4,4
40,2,1,14,0,1,3,1,0,0,1,3,3,3,1,0,0,0,1,0
43,2,8,0,0,0,2,1,1,0,3,3,2,3,3,1,3,2,0,4
9,1,14,11,2,3,2,2,0,1,1,1,0,1,0,0,4,2,2,0
5,5,0,13,0,2,2,1,2,0,1,3,0,2,1,1,0,2,0,1
33,4,14,11,3,2,0,2,2,0,3,4,2,3,1,1,3,3,1,0
21,2,6,6,2,3,2,2,2,1,2,4,0,3,3,1,4,1,1,4
24,0,0,13,0,0,2,1,1,0,3,1,2,2,1,3,0,1,2,2
25,0,10,9,3,1,2,0,1,0,2,4,2,1,2,2,0,0,1,4
19,2,1,14,3,0,0,2,0,1,1,2,4,2,4,1,0,4,4,1
20,6,10,2,0,4,0,0,1,1,3,2,2,0,2,1,0,1,0,2
8,6,7,0,3,0,0,1,0,1,2,2,0,0,3,1,2,3,1,2
1,3,11,7,1,3,2,2,2,1,2,0,0,0,0,4,2,4,1,2
4,0,6,6,1,4,3,0,2,1,0,2,4,1,3,3,1,1,1,1
44,0,14,11,0,0,2,2,0,1,1,1,2,3,0,0,4,2,1,3
40,2,10,9,1,2,2,0,1,1,3,2,0,2,2,4,1,1,1,1
10,5,10,9,1,0,3,0,0,1,0,3,3,0,2,1,0,1,3,1
28,6,11,2,1,3,2,1,0,0,1,4,2,1,2,1,0,3,1,2
12,0,10,9,3,2,0,2,0,1,1,0,3,2,0,1,4,3,3,4
9,1,10,9,0,3,0,2,0,0,3,2,4,2,2,0,3,1,0,0
27,6,8,0,2,2,3,0,2,0,3,3,4,1,0,1,3,3,1,3
28,6,12,3,0,3,1,2,2,0,3,3,2,2,0,3,0,0,1,2
25,1,10,9,0,2,0,2,0,0,3,0,2,0,2,3,0,3,2,2
48,6,5,10,2,2,3,2,2,1,2,2,2,0,3,1,3,3,0,4
46,3,4,2,0,2,3,0,0,0,1,2,4,4,2,0,4,0,1,1
40,2,4,2,0,0,2,2,2,0,3,4,2,0,1,1,0,1,2,4
37,5,4,2,1,1,1,2,1,1,0,0,0,2,0,3,4,2,3,0
28,6,13,1,0,0,2,2,0,0,3,2,0,0,4,1,3,1,1,2
34,3,14,11,1,2,2,0,1,0,2,4,0,4,1,2,4,2,4,4
28,6,8,0,1,0,3,2,1,0,1,3,3,2,0,0,0,4,1,2
33,4,8,0,2,1,3,0,0,1,0,1,1,3,0,4,0,3,0,1
29,0,14,11,0,2,0,0,0,1,0,4,3,4,1,0,2,0,3,2
6,1,3,5,0,3,0,2,1,1,0,0,4,4,4,1,2,2,2,4
8,6,10,9,0,3,1,2,0,0,3,4,3,1,2,1,3,1,1,4
42,4,7,8,1,3,2,2,1,1,0,4,2,0,2,0,0,2,1,3
38,4,0,13,1,0,3,2,0,0,3,2,3,0,0,3,3,3,0,3
16,1,8,0,0,3,1,0,0,0,0,0,2,2,3,3,2,1,2,2
34,3,1,14,2,2,0,1,1,0,3,2,0,0,3,1,0,4,1,2
36,3,1,14,1,1,1,0,1,0,2,3,2,0,4,4,0,4,1,4
33,4,6,6,3,1,2,0,0,1,3,4,2,3,3,1,0,2,0,4
43,2,11,3,0,0,2,2,0,1,1,3,0,1,1,0,0,2,1,1
48,6,2,4,3,1,2,0,1,0,2,4,2,3,1,2,0,3,1,1
3,0,6,0,1,2,2,0,1,0,2,1,0,2,0,2,0,2,3,0
34,3,11,7,1,3,2,0,1,1,3,3,0,1,0,1,3,3,3,4
19,2,5,10,2,1,1,2,0,0,3,3,2,2,3,3,0,1,1,4
37,5,3,5,2,3,2,1,1,0,3,2,2,4,4,1,3,2,0,2
15,3,0,13,2,0,1,2,0,1,1,3,0,0,0,1,4,3,4,3
9,1,12,3,0,0,0,2,1,0,2,0,4,3,1,4,2,2,0,3
20,6,4,2,1,0,0,2,0,1,1,2,2,3,3,1,0,3,2,4
34,0,8,0,4,2,0,0,2,1,0,2,4,3,3,4,0,2,3,4
15,3,7,8,3,2,0,2,1,0,2,4,4,2,2,1,2,4,1,4
46,3,5,10,0,0,2,1,1,1,0,3,2,1,3,4,0,4,4,4
37,5,10,9,3,3,1,0,0,1,0,1,0,0,2,4,3,2,0,1
17,0,2,4,1,1,1,2,1,1,0,0,3,1,1,4,2,0,3,2
34,3,0,13,1,2,2,2,0,0,0,1,0,2,1,3,2,3,4,3
8,6,12,3,3,3,1,1,1,1,3,3,2,1,0,3,3,1,0,4
23,4,6,6,1,0,3,0,2,1,0,3,1,3,3,3,0,3,1,3
2,6,13,1,4,2,3,0,0,0,1,3,3,0,4,2,1,3,1,3
3,4,10,9,0,3,1,2,1,1,0,3,0,2,2,4,2,3,1,4
42,4,5,10,2,3,1,0,0,1,0,3,2,1,4,2,0,3,0,2
36,3,1,14,3,0,0,0,0,1,0,2,4,2,2,4,3,4,4,3
10,5,0,13,0,2,0,0,0,0,1,0,2,1,0,0,4,2,0,4
44,0,6,6,3,2,0,0,0,0,1,2,4,0,0,0,0,0,1,0
20,6,5,10,1,0,0,2,0,1,1,0,4,2,3,1,0,1,0,1
24,1,1,14,0,0,0,2,0,1,1,2,3,4,1,0,4,2,2,3
5,5,1,14,0,3,1,0,1,0,2,0,0,0,2,1,0,2,0,1
8,6,1,14,1,1,1,0,0,1,0,0,1,4,2,3,2,3,3,3
6,4,6,6,0,1,3,2,1,0,2,3,4,3,3,2,0,1,0,4
48,6,3,5,0,0,2,1,0,1,2,3,0,3,1,1,0,2,1,1
35,6,0,4,0,0,2,0,0,1,0,3,2,3,0,4,0,3,2,2
5,5,11,7,1,2,2,0,1,0,2,4,2,0,1,4,4,1,3,4
22,2,6,6,4,2,0,0,0,0,1,2,2,3,0,1,4,1,1,3
43,2,0,13,1,2,2,0,0,1,0,4,0,2,0,3,2,4,1,1
33,4,1,14,4,3,1,2,2,1,2,3,0,4,2,2,3,2,0,3
9,1,13,1,1,1,2,2,0,1,1,1,0,4,4,1,4,1,2,2
44,0,14,11,0,3,1,2,0,1,1,1,0,3,1,1,4,4,3,4
37,5,1,14,0,1,3,2,2,0,3,4,3,0,2,1,0,3,3,4
10,5,4,0,1,0,3,0,1,1,3,3,1,3,3,3,0,1,1,4
15,3,2,4,0,2,0,1,1,0,3,2,2,1,0,1,3,4,1,4
34,3,6,6,0,0,0,0,1,0,2,0,0,0,3,4,2,3,4,3
9,1,7,8,2,4,1,2,2,0,3,3,0,0,2,1,3,1,2,3
24,1,3,5,1,3,2,1,0,1,2,2,0,4,0,2,0,1,2,4
2,6,13,1,4,0,2,0,0,1,0,3,2,4,4,2,2,3,0,0
43,2,1,14,0,4,0,0,1,1,3,2,2,0,4,1,3,2,1,4
14,4,8,0,2,0,1,2,0,0,3,0,0,3,0,3,0,4,1,4
8,6,6,6,0,2,0,2,0,1,1,2,4,3,0,0,4,3,0,2
34,3,6,6,1,2,2,2,0,0,3,3,0,3,0,3,3,0,1,4
1,0,5,10,1,3,2,2,0,1,1,0,0,2,1,0,3,0,1,4
44,0,10,1,0,2,0,1,1,1,1,2,3,4,0,1,4,0,3,4
12,0,9,12,3,1,2,0,1,0,2,3,0,4,4,2,3,0,3,1
38,4,4,2,2,0,0,0,1,0,2,0,3,0,2,4,0,3,0,0
28,6,5,10,3,2,1,1,0,1,1,0,0,1,3,2,4,4,0,0
33,4,11,7,0,0,2,2,0,0,3,4,2,1,0,3,2,3,1,4
48,6,7,8,1,2,2,1,1,0,3,4,0,0,2,3,0,4,0,0
12,0,1,1,2,2,2,2,1,1,0,2,0,0,0,4,0,1,3,1
23,4,7,8,0,2,0,0,0,1,0,0,3,2,1,3,0,1,0,3
33,4,5,10,2,2,3,0,1,1,3,3,4,2,4,3,0,1,1,0
41,0,0,13,2,0,0,2,1,1,0,0,2,2,0,3,2,0,1,4
15,3,4,2,1,3,2,0,1,0,2,1,0,4,2,2,0,4,4,2
13,3,4,2,1,1,1,1,2,0,1,3,0,3,0,1,0,0,2,4
15,3,6,6,2,0,0,0,0,1,0,2,4,0,3,4,0,3,4,1
28,6,12,3,1,2,2,2,2,1,2,4,0,2,0,1,3,3,2,1
37,5,5,10,2,2,3,1,2,1,2,3,2,0,3,1,0,2,3,1
4,0,2,4,0,2,1,0,0,1,0,3,4,0,0,4,0,0,3,2
24,1,2,4,1,2,0,1,0,0,1,2,2,0,0,0,0,3,1,4
15,3,13,1,4,2,0,0,0,1,0,3,3,0,4,4,0,4,1,0
38,4,6,6,1,0,0,2,1,0,2,3,4,0,3,2,4,3,0,3
41,0,12,3,4,2,0,0,1,1,3,2,2,4,1,1,0,0,4,4
34,3,7,8,3,2,0,2,2,1,1,2,3,0,2,0,0,4,4,1
34,3,13,1,4,1,3,2,0,1,0,1,3,4,0,3,1,1,2,4
9,1,5,10,1,2,2,1,0,0,1,4,2,2,3,1,2,1,2,0
11,2,0,13,1,3,2,1,2,0,1,4,2,2,1,1,4,4,1,3
17,0,6,6,4,4,0,2,1,0,2,0,2,3,3,2,0,1,1,3
15,3,14,11,0,1,3,1,2,1,2,2,4,3,0,2,3,2,1,4
15,3,5,0,4,2,0,2,2,0,3,3,2,1,0,4,0,0,4,1
34,3,8,0,0,3,1,1,2,1,2,0,0,2,0,2,0,4,4,2
34,3,11,7,3,2,0,2,0,1,1,2,3,1,0,0,4,4,1,1
43,1,14,11,3,2,0,0,1,0,2,0,4,3,0,2,4,2,2,0
36,3,1,14,0,3,1,1,2,0,1,1,2,4,2,2,4,4,4,1
41,0,14,11,0,1,3,2,1,1,0,3,3,3,0,4,0,0,1,4
35,6,3,5,0,1,3,2,2,1,2,3,4,4,0,2,2,1,1,4
21,2,6,6,0,2,0,2,0,1,1,0,4,0,3,0,0,2,1,2
13,3,0,13,0,3,1,2,0,0,3,3,3,2,1,3,0,3,4,4
8,6,1,14,3,3,1,0,2,0,3,0,2,4,3,1,3,3,1,3
33,4,12,3,1,0,3,2,1,0,2,3,4,1,1,2,2,1,0,4
12,0,4,0,1,3,2,2,0,0,3,2,0,2,0,4,0,0,3,4
43,2,6,6,1,2,2,2,1,1,0,4,2,3,0,4,1,2,1,4
8,0,0,13,1,2,2,2,0,0,3,1,0,0,0,1,3,0,1,0
9,1,1,14,0,2,0,1,0,0,1,0,4,0,2,1,0,3,2,4
37,5,8,0,2,3,2,1,0,0,1,4,2,2,0,2,0,2,0,4
44,0,10,9,0,2,2,2,1,1,0,4,2,2,0,1,2,1,2,2
16,1,7,8,0,1,3,2,0,1,1,3,3,2,1,0,4,1,0,1
17,0,6,6,2,3,0,2,0,0,3,0,4,3,0,3,3,0,0,0
16,1,13,1,3,0,0,1,1,0,3,2,4,2,0,3,1,1,2,1
15,0,0,13,1,3,2,1,0,0,1,1,2,0,0,1,0,1,3,3
15,3,12,3,1,0,3,0,0,1,0,3,3,2,0,4,2,4,4,4
16,1,5,10,0,1,3,2,1,1,0,1,4,1,1,0,2,2,2,4
32,1,10,9,0,2,0,1,1,0,3,0,0,0,0,1,0,1,2,2
42,4,5,10,0,1,3,2,0,1,1,2,4,1,3,1,4,3,0,3
36,3,7,8,1,3,2,1,0,1,2,3,0,2,1,2,0,4,3,1
23,4,12,3,3,0,0,1,1,1,0,0,4,1,1,3,0,3,0,4
16,1,4,2,2,3,2,2,0,1,1,1,2,0,2,0,4,3,2,1
17,0,7,8,2,2,3,1,0,1,2,2,3,3,1,2,3,0,1,4
6,1,1,14,0,4,0,2,1,0,3,0,4,4,4,3,3,2,2,3
11,1,13,1,0,2,0,2,0,1,1,0,4,4,0,2,4,3,0,4
17,0,10,9,0,2,0,2,1,0,2,2,4,2,0,1,0,0,3,4
30,5,11,7,0,0,0,2,1,1,0,0,4,1,1,4,0,2,3,3
9,0,6,6,3,2,0,2,0,0,3,2,3,1,0,1,3,4,3,4
19,2,0,13,2,3,2,0,0,1,3,1,2,0,4,3,0,1,4,4
9,1,0,13,4,1,3,2,1,0,2,2,3,0,0,2,3,1,0,2
6,1,5,10,0,2,0,0,1,0,2,2,2,2,3,1,4,1,2,2
40,2,11,7,0,3,1,1,2,1,2,0,0,0,3,1,2,0,1,2
14,4,14,2,1,1,1,2,2,0,3,4,2,0,2,3,3,4,1,4
11,2,3,5,0,0,2,2,2,1,1,3,2,4,0,0,4,2,4,4
43,2,12,3,4,3,1,2,1,1,0,0,3,3,0,3,0,2,3,3
15,3,3,1,4,3,1,2,1,1,0,4,4,3,4,4,0,0,4,1
43,1,11,7,2,0,0,2,2,1,0,0,3,1,0,3,0,3,0,1
28,6,10,9,2,2,3,2,0,0,3,2,3,1,0,3,3,0,0,4
17,0,1,0,1,2,2,1,1,0,3,0,2,2,1,1,0,1,1,2
15,3,1,14,3,3,0,0,1,1,3,3,3,2,3,1,0,4,4,0
9,1,11,4,3,3,1,1,2,0,2,1,3,0,1,1,0,2,2,1
30,1,13,1,2,2,3,2,0,0,3,2,4,4,4,1,1,3,0,3
43,2,2,4,1,3,2,2,0,0,3,1,0,3,0,1,0,2,0,1
41,0,14,11,0,3,1,2,0,0,3,3,0,4,0,3,3,0,3,2
6,1,4,2,0,2,0,2,0,0,3,1,1,2,1,1,0,1,1,1
26,5,14,11,0,0,2,2,2,1,2,2,2,3,3,1,3,3,3,4
48,6,6,6,0,4,0,2,2,1,2,2,4,0,0,1,0,3,0,1
24,1,10,9,2,1,3,2,1,1,0,2,2,2,0,3,0,1,2,4
2,6,1,14,4,2,0,2,0,0,3,2,4,4,3,3,0,1,1,3
9,1,6,6,3,2,0,2,0,1,1,2,4,3,3,2,4,1,2,4
46,3,6,6,0,4,0,0,0,1,0,2,3,3,3,2,2,1,1,4
28,6,2,4,2,1,1,2,0,1,1,1,2,3,1,0,4,2,0,4
13,3,6,6,3,0,0,0,0,1,0,0,4,3,3,4,0,4,4,4
17,0,0,13,2,2,3,0,0,1,0,3,3,2,0,4,0,2,3,0
9,1,11,7,1,2,2,0,0,1,0,4,0,0,2,4,0,1,0,1
48,2,6,6,0,2,2,2,0,0,3,3,0,0,3,1,0,2,3,1
45,5,9,12,3,2,0,0,0,0,0,0,1,2,4,3,2,2,3,1
12,0,3,5,3,2,0,0,1,1,3,0,4,4,0,3,0,1,3,4
6,1,6,6,3,2,0,0,1,1,3,2,4,3,3,2,0,1,2,1
13,3,12,3,3,2,0,0,1,0,2,2,3,1,0,2,3,4,4,4
28,6,1,14,0,3,1,0,0,1,0,0,3,0,4,3,0,3,0,4
41,1,13,1,4,3,1,0,1,0,2,0,0,4,3,2,4,2,0,2
33,4,6,6,1,3,2,2,1,0,2,4,0,3,0,2,1,3,0,1
11,2,10,9,1,3,2,2,0,0,3,4,0,2,0,1,0,0,1,0
8,6,10,9,0,1,3,2,0,1,1,3,4,2,2,2,4,1,1,3
19,3,3,5,1,2,2,2,2,1,2,3,0,2,4,1,0,0,4,4
46,3,1,14,0,2,0,2,0,0,0,2,3,0,2,1,2,4,4,2
35,6,1,14,0,4,0,2,1,1,0,0,4,0,3,3,0,1,2,0
6,2,6,6,2,3,2,0,1,1,3,3,2,3,3,1,0,2,1,4
17,0,5,10,0,1,3,0,1,1,3,3,3,0,4,3,0,1,1,4
12,0,6,6,2,2,2,2,1,0,2,2,0,3,3,2,0,0,1,2
1,3,1,14,1,3,2,2,2,0,2,1,0,4,1,1,0,3,2,1
5,1,7,8,0,3,1,0,2,1,0,3,0,3,2,4,0,1,0,1
37,5,0,13,2,1,1,2,0,1,0,3,0,2,0,3,0,2,0,1
19,2,0,13,0,3,1,1,2,0,1,0,2,2,1,0,1,0,2,0
43,2,14,11,2,0,0,0,1,0,2,1,4,3,0,2,4,2,3,2
38,4,11,7,1,3,2,2,0,1,1,4,0,0,3,0,1,1,0,1
16,1,14,1,0,0,2,1,0,0,1,4,0,4,4,0,3,3,3,2
34,2,14,11,2,1,1,1,1,0,3,3,2,3,0,2,0,1,2,2
2,6,13,0,2,1,1,0,2,1,0,3,0,0,3,3,0,0,1,1
33,0,4,2,3,0,1,2,2,0,3,4,1,4,2,1,0,4,3,3
15,3,4,2,2,3,2,1,2,1,2,4,0,3,2,0,0,4,2,1
43,0,10,9,4,3,1,0,2,1,0,3,0,0,2,3,2,1,1,4
42,4,6,6,4,2,0,2,1,1,0,2,0,0,0,3,2,1,0,1
30,5,1,14,0,2,0,2,1,0,2,3,2,3,3,2,0,1,0,1
37,5,6,6,0,3,1,2,1,0,2,4,0,1,0,2,3,2,0,4
26,5,6,6,3,0,0,2,0,1,1,4,3,3,3,1,1,0,3,2
17,0,2,4,0,2,0,2,1,0,2,2,4,3,0,1,3,0,3,4
48,6,13,1,3,1,2,0,0,1,0,4,0,4,0,4,2,1,2,4
15,3,7,8,0,3,1,2,2,0,3,3,0,4,1,3,3,4,4,3
20,6,8,0,1,3,2,1,2,0,1,4,2,2,0,0,0,4,0,4
41,0,5,10,3,2,1,1,1,0,3,3,2,0,3,1,3,4,1,1
41,0,3,5,1,2,2,1,2,1,2,4,2,0,4,1,0,1,1,2
12,0,5,10,0,3,1,2,2,0,3,3,0,0,3,1,0,0,0,0
7,4,10,9,3,2,3,1,2,1,2,2,4,0,0,0,4,3,1,0
26,5,4,2,1,2,2,2,1,1,0,1,0,2,0,2,0,1,0,2
44,0,4,1,2,1,1,0,0,1,0,3,0,4,0,3,0,0,1,2
8,0,6,6,2,0,0,0,0,1,0,1,3,3,3,3,2,1,3,4
2,6,6,6,4,2,3,0,2,1,0,3,4,0,0,4,0,3,1,4
2,6,5,0,0,3,1,0,0,1,0,0,2,2,3,4,2,1,1,0
13,0,6,6,1,0,3,2,0,0,3,2,4,3,3,3,0,0,1,3
13,3,13,1,3,1,2,1,0,0,1,4,2,0,3,1,0,4,2,2
46,3,7,8,2,3,2,0,1,0,2,4,0,0,2,1,0,4,1,4
15,3,8,0,0,1,3,2,1,1,0,3,3,2,3,3,2,0,1,1
40,2,10,1,1,2,2,2,0,0,3,1,0,0,0,1,0,4,1,4
5,0,6,6,1,1,1,2,2,1,2,3,3,0,0,2,0,1,3,4
26,5,6,6,1,2,2,0,1,0,2,0,0,1,0,2,0,2,3,1
28,6,0,13,1,0,3,0,1,0,2,1,2,0,0,2,0,1,0,4
21,2,13,1,4,0,2,1,2,1,0,4,2,4,4,4,0,2,4,4
5,5,8,0,0,2,0,0,0,0,1,2,4,1,3,1,4,0,0,3
46,0,11,7,0,2,0,0,0,1,0,0,4,1,0,3,0,0,3,4
3,0,3,5,1,4,3,1,1,1,0,3,3,4,4,3,2,1,3,1
8,6,9,12,4,3,3,2,1,0,2,3,3,1,4,2,3,1,1,2
11,2,6,6,1,1,1,2,0,1,1,3,0,3,3,1,0,1,2,4
9,1,14,11,0,2,0,1,0,0,3,0,4,1,1,1,3,1,3,4
48,6,6,6,0,1,3,2,0,0,3,3,3,3,0,1,3,3,1,4
41,0,6,6,0,3,0,1,0,1,2,3,2,3,0,2,3,2,3,2
17,0,8,0,3,2,0,2,0,1,0,0,4,3,3,3,0,0,1,0
48,6,0,0,1,0,0,0,1,0,2,2,4,3,0,4,3,0,1,2
10,5,2,4,3,1,1,2,2,0,3,0,2,0,0,3,3,1,0,3
8,6,6,6,3,2,0,1,0,1,2,2,4,0,0,2,0,2,0,3
48,0,12,3,1,0,3,0,2,1,0,1,2,1,1,3,1,2,1,0
48,6,4,2,0,0,2,0,0,1,0,4,0,0,2,2,0,1,0,2
17,1,11,4,2,2,3,0,0,0,1,3,3,1,0,0,0,1,1,4
26,5,0,13,4,0,2,1,2,0,1,4,0,2,0,0,0,1,0,1
20,6,4,2,3,1,0,0,2,1,0,2,3,0,2,4,2,3,1,1
15,3,1,14,3,3,1,1,1,0,3,0,0,3,2,2,3,0,4,4
15,3,5,10,0,2,0,1,0,0,1,2,4,0,3,1,4,0,4,4
6,4,0,13,2,3,2,2,1,0,2,4,0,1,1,2,0,3,0,3
24,1,6,6,4,2,2,2,0,1,1,4,0,0,3,0,4,1,0,1
33,5,4,2,0,0,2,2,0,1,1,3,2,2,2,3,4,0,0,4
12,0,12,3,0,0,2,2,0,0,3,4,0,2,0,1,3,1,3,4
39,1,9,12,1,3,2,0,0,1,0,4,2,0,1,3,0,1,2,4
37,5,13,1,3,2,0,1,1,1,0,0,4,4,3,3,0,2,3,4
18,5,3,5,1,4,3,1,0,1,2,2,4,3,4,2,2,3,0,4
6,1,12,1,2,0,1,0,2,0,3,0,0,0,0,2,0,2,2,0
13,3,6,6,3,0,0,2,0,1,1,2,4,3,0,2,1,0,1,1
32,5,4,2,1,1,1,1,1,1,0,0,1,0,2,4,0,3,0,1
46,3,4,2,3,0,0,0,1,1,3,3,4,4,2,1,0,0,1,4
17,0,4,2,0,0,2,1,0,0,2,1,2,2,2,2,2,0,1,1
32,1,12,3,1,2,2,1,1,1,0,4,2,1,0,3,2,3,2,3
46,3,12,3,3,0,0,1,0,0,1,3,3,2,1,1,4,4,1,2
27,6,13,1,0,2,0,2,0,0,3,3,4,0,1,1,3,3,1,4
15,6,10,9,3,0,0,0,0,1,0,0,4,0,2,3,2,3,0,1
29,2,13,1,1,3,2,1,2,1,2,4,0,4,0,2,2,4,1,4
2,6,14,11,3,1,2,2,0,0,3,4,2,3,0,2,3,0,0,2
6,1,11,7,1,0,3,0,1,0,2,1,2,1,1,1,2,3,0,2
19,2,6,6,1,3,2,2,0,0,3,1,0,3,0,1,0,0,2,3
45,5,14,11,2,3,2,2,0,0,3,3,2,4,3,1,0,1,3,4
43,2,1,14,4,0,0,0,1,1,3,2,2,4,1,1,0,2,1,2
14,4,5,10,1,3,2,2,2,0,3,4,2,0,1,1,3,1,1,4
21,2,10,9,0,3,1,0,0,0,1,1,0,2,0,0,4,2,2,1
23,4,13,1,4,0,2,0,2,0,3,1,2,0,0,3,0,3,1,4
12,0,6,6,3,2,0,2,1,1,0,0,4,3,3,4,1,0,1,0
22,3,1,14,0,0,2,1,2,0,0,3,2,0,3,4,2,0,4,1
31,2,5,10,3,0,0,2,1,1,0,0,4,0,1,3,0,2,1,1
14,1,8,1,2,1,1,1,0,0,1,0,0,4,4,1,0,2,0,3
40,2,13,1,0,2,0,0,1,0,0,2,0,0,4,4,0,2,1,2
9,1,13,0,2,0,0,2,0,1,1,2,0,2,0,1,0,2,2,2
13,3,7,8,2,1,1,1,1,0,3,4,0,3,2,1,3,4,4,4
46,3,14,11,4,1,3,2,0,0,3,2,3,2,3,1,3,4,4,1
17,0,0,13,2,2,3,0,1,0,2,3,3,1,1,2,4,0,3,1
28,6,13,1,3,0,0,1,1,0,3,2,3,3,4,1,3,3,2,3
8,6,8,0,4,2,0,2,1,0,2,2,4,2,3,2,4,4,1,4
4,0,5,10,2,0,0,1,2,1,2,0,3,2,4,3,0,1,3,0
34,3,4,2,0,0,2,0,2,1,0,4,2,0,2,4,2,0,4,4
24,1,2,4,4,3,1,0,2,1,0,3,0,1,0,0,2,2,2,0
22,3,14,11,0,2,0,0,1,0,2,2,3,3,1,4,0,0,1,2
4,0,11,7,0,4,0,1,2,1,0,0,4,2,0,4,0,1,1,0
17,0,8,0,0,0,2,1,2,1,2,4,0,3,0,2,0,0,1,0
48,6,1,14,2,2,3,2,0,0,3,2,2,2,2,3,3,3,0,1
