column1,column2,column3,column4,column5,column6,column7,column8,column9,column10,column11,column12,column13,column14,column15,column16,column17,column18,column19,column20
198,1,183,1,8,8,0,2,6,4,5,3,0,0,3,4,3,0,1,0
53,2,198,161,8,0,2,2,4,5,3,1,3,0,0,2,0,3,0,4
376,0,97,178,6,6,2,2,4,5,3,0,2,1,1,0,4,2,0,2
223,0,149,188,5,4,5,2,4,4,2,1,2,0,0,4,0,3,1,1
24,2,11,74,11,6,5,4,3,1,5,1,1,2,0,1,2,4,4,4
167,4,32,150,13,8,3,3,7,2,6,0,3,0,2,4,0,0,0,1
87,6,34,115,8,8,0,3,6,5,5,2,1,1,0,1,3,0,1,0
159,6,123,132,18,1,5,0,4,0,2,2,1,2,0,4,2,4,3,1
226,5,198,161,7,1,3,2,6,5,3,1,1,0,1,3,3,3,1,3
212,1,108,2,7,6,4,0,5,1,0,3,4,0,3,2,0,2,0,3
116,1,57,21,10,1,0,4,7,2,6,2,2,0,3,3,0,0,2,3
90,1,150,100,8,3,5,3,6,5,5,3,0,1,2,0,0,0,0,3
299,5,153,128,18,8,2,2,0,4,4,0,2,0,0,1,2,3,1,3
302,3,0,1,8,0,2,1,1,4,5,2,0,2,4,0,0,0,2,4
279,3,67,119,13,4,5,2,7,0,0,0,2,0,0,0,1,0,0,4
175,2,190,155,1,0,1,1,6,1,1,0,2,2,0,0,1,4,3,0
23,2,145,151,15,4,1,4,5,4,4,1,4,4,0,3,0,4,0,0
334,1,128,3,2,5,0,4,0,1,4,3,4,2,4,3,2,2,2,3
80,5,108,159,17,4,4,4,3,4,2,1,2,4,0,1,4,1,1,4
202,2,77,73,19,6,2,4,6,5,5,1,3,1,0,1,3,0,1,4
347,1,175,69,18,4,1,1,7,2,5,2,4,2,0,1,3,0,3,3
128,0,104,2,10,0,4,5,6,5,6,2,0,4,4,3,1,2,3,3
385,5,47,156,16,6,0,2,0,4,4,0,2,0,4,3,0,3,4,3
357,3,125,40,9,0,1,2,4,5,3,2,0,1,0,0,4,4,0,1
60,6,79,140,17,6,2,0,7,5,6,2,4,0,0,3,3,1,3,3
6,2,30,118,18,9,4,4,7,1,2,1,1,4,2,4,0,0,1,0
90,0,75,42,16,6,0,4,7,1,2,0,0,1,3,1,0,1,1,0
363,1,0,97,13,3,0,0,3,4,4,0,0,0,3,0,0,2,0,4
329,0,180,134,3,1,5,3,3,0,3,1,2,2,0,0,3,2,2,3
154,0,27,0,12,4,1,4,1,4,3,0,3,3,0,0,4,0,4,0
213,3,124,92,17,4,4,5,6,3,0,0,3,4,4,2,1,2,1,4
304,4,7,187,1,3,5,2,7,0,0,4,2,0,2,0,4,4,1,2
60,6,122,26,16,8,3,2,1,4,4,4,0,2,4,3,0,3,1,0
83,4,43,176,13,2,1,2,1,1,2,3,4,3,0,2,0,4,0,4
241,4,142,131,15,4,1,1,0,5,1,2,1,3,2,4,1,1,1,0
168,6,125,40,0,3,5,0,1,5,3,2,1,3,2,0,3,0,0,0
259,6,184,49,1,1,5,0,0,4,2,2,1,2,2,1,3,2,0,4
264,2,186,170,7,0,4,1,0,0,2,1,3,4,4,1,2,3,0,3
259,6,9,189,16,6,0,3,4,1,2,2,0,2,3,1,0,2,0,0
162,0,183,2,6,5,1,3,4,5,2,0,3,3,4,0,2,3,3,0
214,0,51,192,16,9,2,4,5,5,2,1,2,1,0,1,0,2,0,0
215,2,105,39,6,3,1,4,0,5,1,1,3,2,0,0,4,1,0,0
381,0,30,118,1,0,1,1,5,1,3,1,2,3,1,0,4,4,4,0
358,6,12,0,1,0,1,3,0,2,5,2,0,0,0,0,1,0,0,4
0,5,91,70,17,1,1,1,3,5,2,1,0,3,2,0,0,0,4,3
123,4,161,61,14,5,0,0,4,5,5,4,0,0,0,1,0,0,1,4
240,6,21,165,9,7,2,5,6,1,3,2,1,1,1,3,0,0,1,4
356,4,15,53,8,1,3,4,6,4,1,0,0,2,1,0,1,4,2,4
113,5,114,28,6,3,5,3,1,0,6,0,0,0,2,3,1,0,0,0
133,4,14,110,6,5,1,1,1,0,0,4,1,3,1,2,4,1,1,3
132,4,101,4,6,4,3,4,2,4,6,4,0,2,1,2,1,1,0,3
95,2,110,139,18,2,0,2,5,1,5,0,2,2,3,1,0,4,3,1
119,2,59,169,11,9,0,3,1,1,4,0,1,1,3,3,2,0,0,3
297,6,68,47,6,0,0,4,6,5,5,3,1,0,1,0,3,0,3,3
232,0,146,95,13,6,3,3,7,3,1,0,1,1,2,4,1,0,2,3
308,4,121,125,1,6,2,0,5,1,0,4,0,1,0,0,4,3,1,3
312,1,61,79,10,1,3,4,7,3,3,0,0,2,4,2,3,2,0,2
13,6,157,14,11,4,2,4,3,5,6,2,0,0,1,3,1,0,1,3
15,6,58,4,2,0,5,4,7,1,3,2,1,2,2,0,0,1,2,2
70,5,84,198,6,4,3,4,1,0,6,1,2,0,1,3,0,0,1,0
113,5,181,83,8,2,5,2,6,5,2,1,3,0,0,1,2,3,1,0
115,2,140,44,8,5,4,4,5,0,4,1,2,3,4,1,1,4,4,0
320,0,72,108,10,0,4,0,4,4,2,0,1,4,4,0,0,3,0,3
156,2,99,148,10,1,0,2,1,5,1,1,3,1,0,4,0,2,2,4
313,6,19,56,7,0,4,4,5,4,4,2,0,4,4,1,2,2,3,4
151,1,124,1,2,1,2,3,6,4,1,0,0,1,0,4,4,0,1,2
154,0,57,21,5,0,0,1,6,5,0,0,1,1,1,0,1,0,0,2
284,3,138,46,6,4,3,3,3,0,3,0,3,2,2,1,3,1,0,4
152,5,168,48,13,1,5,4,3,1,5,1,4,1,2,0,3,3,2,1
180,1,124,1,0,6,0,3,1,5,0,3,4,2,3,3,0,4,2,3
375,5,142,131,7,9,4,0,7,4,5,1,3,4,3,0,3,1,4,3
154,0,178,84,14,0,2,2,6,4,5,1,2,1,0,4,3,0,0,4
345,5,161,3,2,6,3,3,7,4,6,0,2,0,1,3,0,3,2,3
334,0,121,0,18,8,2,5,3,4,3,1,0,0,1,0,3,0,4,3
134,5,2,177,17,1,1,5,4,4,1,0,2,3,2,4,2,3,0,2
243,0,133,0,3,0,0,4,1,0,6,0,2,1,3,3,1,3,0,3
92,1,180,134,19,9,5,4,6,4,1,0,4,0,2,4,0,2,0,1
214,0,24,168,10,2,5,2,3,1,2,0,3,2,2,0,2,3,4,3
220,0,43,2,14,1,1,2,4,4,2,1,2,1,2,4,2,0,4,4
377,0,187,146,3,1,5,3,6,4,1,0,3,2,0,4,4,3,4,0
108,2,174,66,7,9,4,0,1,5,3,2,2,0,0,0,3,4,1,2
105,0,48,147,9,1,4,3,1,4,6,1,2,4,4,3,0,3,3,4
60,6,23,5,17,1,1,4,5,3,1,2,0,3,2,4,0,3,1,3
97,5,128,182,15,1,5,4,1,5,0,0,0,2,1,2,4,2,0,3
284,2,157,14,2,5,0,1,0,1,5,0,2,1,4,1,3,0,1,3
47,5,116,197,4,4,5,2,4,0,0,1,0,2,2,0,0,1,0,4
264,2,198,161,8,6,1,3,2,1,3,1,1,0,2,0,3,4,1,3
29,4,39,194,18,9,0,2,6,1,3,0,0,0,1,0,0,3,2,0
304,4,161,61,15,9,2,5,1,5,0,2,1,0,1,2,4,4,0,1
17,1,113,133,18,6,3,4,4,2,6,3,0,2,0,3,0,0,0,0
267,0,194,116,14,4,5,4,7,5,0,1,1,0,0,0,4,3,0,3
0,5,21,165,8,2,5,3,5,0,1,0,2,2,2,4,1,0,3,0
113,5,142,0,8,6,1,2,1,4,0,0,0,2,1,0,0,0,4,3
375,5,126,181,1,3,5,4,1,2,1,1,2,2,2,4,4,1,0,3
272,6,14,110,17,6,2,3,7,4,6,2,0,1,1,3,0,3,4,0
394,1,33,149,11,1,5,4,1,5,0,0,0,2,0,0,4,4,4,3
323,0,173,123,18,4,1,2,3,4,6,1,2,3,0,3,1,2,0,4
318,0,15,53,8,0,2,0,4,0,2,0,4,1,0,0,0,0,1,0
102,5,193,19,8,8,0,3,6,5,5,0,0,2,3,1,2,1,1,3
216,5,198,161,12,6,1,2,1,5,1,0,2,0,2,4,1,4,0,4
320,2,23,5,3,2,1,5,6,5,6,1,3,3,2,3,1,1,3,4
154,0,121,125,6,6,2,4,1,5,0,1,0,1,0,0,0,2,0,4
354,1,189,87,18,4,2,2,1,0,5,3,0,1,1,3,0,0,4,3
54,3,49,107,19,1,5,0,5,4,4,2,4,0,2,3,2,1,3,3
294,4,114,0,9,7,2,1,2,2,2,4,3,1,0,1,2,0,4,3
129,3,45,117,5,3,3,5,7,5,5,2,0,2,1,1,3,0,2,4
243,3,165,67,17,2,0,5,5,1,5,0,3,0,1,0,3,3,0,1
226,5,16,65,11,6,0,1,7,0,5,0,2,2,1,1,0,0,4,3
263,4,101,4,17,1,1,0,1,2,5,3,1,2,2,3,3,3,0,4
315,4,125,40,2,9,2,2,4,2,1,0,1,0,0,0,4,3,0,3
4,0,194,116,17,9,5,2,3,1,2,1,2,0,0,4,2,0,3,3
55,6,174,66,6,3,5,2,4,0,6,2,1,4,1,3,1,0,1,3
316,6,48,147,2,1,2,4,5,4,4,2,1,0,1,1,2,4,0,3
116,1,33,149,11,4,4,3,0,4,1,3,0,4,4,1,2,0,0,2
60,0,62,62,8,9,2,3,7,0,2,0,4,0,0,1,2,4,1,4
20,3,50,135,6,6,2,4,1,5,0,2,0,0,1,0,3,2,2,4
135,1,39,194,17,0,4,0,7,4,5,0,4,0,4,1,3,2,0,0
198,6,180,134,6,7,1,0,0,4,0,4,0,1,3,0,4,2,4,4
343,6,101,4,18,0,4,5,6,4,0,4,1,0,3,0,4,3,2,4
35,1,57,21,9,6,3,2,5,4,0,3,1,4,4,2,4,4,1,3
139,6,3,163,6,9,5,0,3,3,1,2,0,2,2,0,1,4,2,4
318,0,125,40,2,4,1,2,3,0,5,1,2,0,0,3,3,1,2,1
387,2,84,198,9,4,1,3,1,5,0,1,3,2,2,2,4,2,2,0
160,3,93,60,1,4,3,3,1,0,6,2,3,2,2,4,1,0,4,2
65,3,17,58,5,1,1,4,7,1,2,0,0,1,2,1,2,3,0,3
85,1,132,22,6,4,3,3,1,1,0,3,4,2,2,3,4,1,4,3
102,5,13,64,9,1,4,2,6,5,2,1,0,4,3,0,0,2,2,3
84,3,64,18,1,8,4,4,1,0,6,0,0,4,0,4,0,2,1,4
71,0,121,125,1,3,5,0,3,4,4,0,0,0,0,3,2,2,3,4
159,1,62,62,6,0,0,4,6,4,1,3,4,0,1,4,1,1,0,4
27,1,30,118,13,6,3,2,5,1,5,3,4,1,4,1,0,4,1,4
138,0,15,53,3,0,0,1,5,3,5,0,4,0,0,1,3,0,4,0
86,5,131,25,10,6,0,0,1,5,3,1,0,0,1,0,3,1,0,3
338,2,8,103,7,7,1,4,3,4,2,1,1,3,2,1,2,4,3,0
388,6,30,118,8,1,3,1,6,3,3,2,0,0,1,0,4,0,1,3
59,4,181,83,8,8,0,2,7,4,3,4,0,1,3,3,4,3,3,0
85,1,15,53,18,1,5,0,5,4,2,3,0,2,2,0,0,0,1,1
243,3,107,11,13,1,5,3,7,4,0,0,2,2,0,4,4,0,1,3
279,3,0,97,16,1,0,5,4,2,2,0,0,0,0,1,2,0,4,1
131,5,79,140,2,0,5,0,5,4,4,1,2,2,2,3,3,0,1,1
340,4,6,16,16,0,4,0,1,4,2,0,4,4,0,1,0,4,2,3
291,0,174,66,8,9,2,2,7,5,4,1,4,0,1,3,2,3,1,3
90,0,79,0,15,8,5,0,7,4,5,0,3,2,2,4,3,4,0,1
184,4,131,25,5,7,0,4,5,4,4,3,0,1,3,3,1,2,0,4
90,0,32,150,1,6,4,0,7,4,5,0,3,4,0,0,3,4,3,3
227,1,95,2,6,6,0,3,1,4,6,2,0,0,3,0,0,3,3,4
50,5,52,0,0,7,2,2,7,0,0,0,0,2,0,0,1,0,4,1
101,2,85,91,11,1,5,1,1,2,4,0,1,2,2,3,3,2,1,3
112,4,193,19,6,2,4,4,5,0,4,0,1,0,2,3,0,0,1,2
287,5,165,67,8,0,2,3,3,3,2,1,2,0,0,1,0,1,0,3
60,6,27,122,8,0,2,3,0,5,2,2,1,1,2,1,0,4,1,1
299,5,97,178,0,6,0,1,7,2,5,0,2,0,0,1,0,0,3,3
135,1,137,195,8,0,2,1,7,3,6,3,4,0,2,3,0,0,1,3
175,2,163,71,3,0,2,5,7,1,0,1,3,0,1,0,4,2,1,4
188,5,93,60,17,2,0,3,4,4,6,1,1,0,3,1,0,2,2,4
268,1,122,26,3,1,5,3,1,1,4,3,4,0,0,3,4,3,1,0
128,4,188,90,11,4,4,3,6,1,4,2,1,0,0,1,2,2,4,4
115,2,27,122,6,8,0,5,6,0,1,1,1,0,3,4,2,4,4,3
127,1,194,116,5,5,1,2,1,5,1,3,0,3,2,1,1,0,3,4
58,5,50,135,16,0,4,2,1,2,3,0,0,0,2,3,3,4,1,0
314,5,154,37,8,7,5,4,5,3,0,1,1,4,2,0,4,4,0,2
207,2,88,8,6,6,2,3,7,1,4,1,3,1,0,1,0,0,2,2
45,0,139,0,16,9,2,5,6,5,6,3,2,1,0,4,0,0,0,4
362,4,122,2,18,4,1,4,1,2,1,4,1,2,2,4,1,1,1,4
99,4,178,84,17,6,2,0,6,4,5,2,1,0,4,0,3,0,1,1
207,2,155,145,17,6,2,4,3,2,3,0,4,1,0,0,3,0,1,3
357,3,194,116,2,2,0,4,6,4,1,2,2,0,3,1,0,3,3,4
60,6,99,148,6,6,2,2,4,4,2,2,0,1,0,4,2,0,2,3
159,6,102,105,5,8,3,5,5,4,2,4,1,1,4,4,0,3,4,3
129,3,115,30,9,1,0,2,6,4,5,0,2,1,1,0,0,1,3,3
291,0,196,76,4,6,0,4,3,2,3,2,2,0,1,0,3,1,1,1
352,0,188,90,15,4,1,2,6,5,2,0,2,3,0,0,1,2,4,1
151,1,150,100,3,3,0,1,1,4,0,3,3,1,3,2,4,0,0,3
336,3,36,183,8,1,3,0,1,4,2,0,0,1,4,0,0,3,0,0
215,2,91,0,11,3,1,5,7,2,4,1,3,2,2,1,2,4,4,0
139,6,192,191,6,6,2,2,6,4,0,4,1,1,2,2,1,4,1,0
256,2,174,66,13,0,2,1,5,3,5,2,3,1,1,3,0,2,1,2
102,5,106,164,13,7,4,0,3,5,0,0,2,4,3,0,4,1,2,4
213,3,168,48,16,2,5,2,7,1,4,2,0,2,0,1,2,1,1,0
64,6,11,74,17,5,0,4,4,4,3,4,1,0,3,0,3,4,4,0
53,2,58,0,13,4,5,4,2,2,3,1,3,2,0,3,0,3,4,1
266,2,186,170,8,2,5,0,6,4,0,2,2,0,0,2,0,3,2,2
217,3,51,192,6,2,4,2,6,0,2,0,0,4,4,1,0,2,0,4
322,1,197,101,11,1,5,4,1,0,6,0,4,0,2,4,0,4,1,3
121,1,115,30,6,8,0,0,1,3,0,0,1,0,0,2,0,1,3,0
146,2,132,1,19,9,5,3,6,1,4,0,3,0,0,3,4,4,2,2
5,3,163,71,6,1,2,3,5,5,5,0,0,0,0,0,0,2,2,1
151,1,56,152,13,2,1,1,7,0,5,0,0,3,0,4,2,2,4,3
6,2,18,137,17,1,1,4,3,1,5,1,1,1,2,0,3,1,2,4
110,3,22,23,14,7,3,1,6,4,6,2,4,2,1,4,0,0,3,0
249,4,66,129,8,7,5,4,5,1,2,4,0,0,1,1,2,4,4,4
348,2,131,0,2,1,2,4,5,3,1,0,3,0,0,4,4,0,0,3
47,5,175,69,8,6,1,0,0,5,6,1,0,1,0,3,0,4,2,1
7,1,153,128,13,6,3,0,6,4,0,3,0,2,1,2,4,3,1,3
32,5,196,76,17,1,1,5,7,5,5,0,2,3,0,1,0,0,1,3
139,6,197,0,4,9,5,1,3,4,0,2,2,0,0,2,4,0,1,2
132,4,64,18,17,9,5,1,3,2,4,4,1,0,1,1,4,1,1,1
293,2,12,54,3,5,2,0,2,1,0,1,3,1,0,2,0,0,0,3
223,0,199,72,3,5,2,1,1,5,0,0,2,1,0,2,0,3,0,3
317,5,66,129,6,4,3,1,3,4,0,1,2,2,2,0,4,1,0,3
381,5,138,46,5,5,1,1,3,4,0,0,2,3,2,2,4,3,3,0
183,2,92,77,12,4,1,4,6,2,5,1,1,3,2,1,0,0,0,2
28,2,199,72,0,2,1,1,4,5,6,0,1,0,4,3,1,3,2,4
361,0,185,166,2,3,3,1,1,1,3,0,1,1,1,0,3,0,2,2
278,0,116,197,4,9,5,4,3,1,5,0,4,0,2,1,3,0,1,0
293,2,83,0,1,9,3,2,7,1,4,1,3,2,1,3,4,0,0,4
291,0,167,51,19,5,3,4,1,2,1,1,2,2,1,4,4,2,1,4
351,3,129,175,3,3,4,2,3,1,2,2,0,4,2,1,1,0,0,0
196,3,10,106,13,3,0,1,3,1,6,0,2,2,1,3,1,0,2,3
352,0,60,0,17,8,0,5,6,2,0,1,4,0,4,0,4,3,0,2
155,4,0,97,8,0,2,4,5,5,2,4,1,1,4,0,2,1,4,4
4,4,92,77,19,9,5,3,7,5,0,0,1,0,2,0,0,4,1,0
361,1,128,182,2,4,1,2,3,4,1,3,4,3,0,4,4,0,0,3
32,5,121,125,0,8,4,5,3,4,3,1,0,0,2,0,0,2,0,0
220,0,137,195,16,6,0,4,3,4,2,0,4,1,0,1,0,0,4,3
155,4,155,145,18,2,0,2,7,2,2,4,1,4,4,1,1,1,1,3
240,6,180,134,15,2,2,1,5,4,4,3,0,1,0,3,2,3,4,3
191,0,96,36,6,5,1,4,3,4,2,1,2,1,2,0,0,0,2,3
1,0,113,133,15,9,2,2,5,1,5,0,4,1,1,0,3,2,3,0
378,0,107,11,11,1,5,3,1,3,5,1,2,2,0,0,1,1,0,4
386,0,15,53,4,8,2,1,3,1,6,1,2,0,0,3,0,0,0,3
106,5,54,78,12,0,0,2,4,0,6,0,2,4,4,3,1,0,2,4
304,4,31,111,8,2,5,1,6,5,0,2,1,2,2,2,0,1,1,3
113,5,122,26,10,0,4,2,0,2,1,0,2,0,2,0,1,0,0,4
379,2,44,43,8,1,3,4,4,2,6,0,2,2,4,4,0,2,4,2
205,6,159,29,9,0,2,5,1,3,6,2,1,0,1,3,0,2,1,3
164,2,184,49,8,5,2,3,6,4,3,1,3,0,4,0,4,1,4,2
215,2,51,192,0,1,2,4,1,5,1,1,3,0,1,0,2,1,4,4
294,0,193,19,2,3,0,3,6,1,4,0,2,0,3,1,2,1,1,1
185,1,112,142,18,9,5,0,3,4,4,0,4,2,1,3,4,1,1,3
34,2,67,0,17,4,2,4,5,5,2,1,2,2,1,1,2,4,4,1
258,5,135,143,9,4,1,4,4,5,1,0,2,0,2,0,1,2,2,2
360,2,199,6,8,0,2,2,6,4,5,0,3,0,2,4,3,1,3,3
374,6,176,86,16,2,0,1,1,4,5,0,0,0,3,4,0,0,1,3
42,3,111,127,3,9,2,2,4,3,4,2,0,1,0,3,2,4,2,3
77,1,107,11,13,1,5,0,1,4,2,3,4,2,0,1,1,1,1,3
172,2,15,53,6,6,2,1,1,0,4,0,1,0,0,3,2,2,3,2
77,1,102,105,19,1,5,0,1,2,5,2,4,2,2,4,0,1,3,4
228,3,6,16,16,4,2,2,3,4,6,0,0,0,0,0,1,1,1,3
291,0,112,142,3,0,0,1,6,2,2,0,2,0,3,4,0,1,0,3
155,4,183,167,17,8,1,4,1,4,0,0,1,0,0,0,4,2,1,0
139,6,116,197,6,6,2,2,3,4,6,2,0,0,1,3,0,0,0,0
215,2,123,132,17,5,5,4,1,4,3,1,1,4,2,3,3,4,3,2
9,3,4,136,12,6,1,4,1,5,0,0,2,0,0,0,0,3,1,3
163,3,116,197,2,7,5,4,7,3,3,2,4,1,1,3,4,0,0,0
374,6,126,181,2,0,5,4,1,4,3,2,0,2,0,0,3,4,4,2
7,1,163,71,0,7,2,3,2,4,4,3,4,0,0,2,4,2,1,1
297,6,37,2,10,6,0,2,4,1,0,2,0,0,2,0,1,0,1,0
95,2,199,0,10,6,0,4,0,2,3,1,2,0,3,2,3,0,4,3
245,2,196,76,17,1,1,0,4,1,5,1,1,0,2,4,3,0,3,3
348,2,82,180,2,0,5,3,3,4,5,0,1,0,2,1,0,1,1,4
109,6,8,103,18,0,4,1,0,4,2,2,1,0,0,1,2,1,3,4
102,5,74,75,6,5,1,3,1,5,1,0,2,0,2,4,1,1,3,3
359,5,171,93,2,6,3,2,7,0,0,1,2,0,2,2,1,3,0,3
227,4,69,121,6,6,2,5,4,4,1,3,1,0,0,4,0,3,0,4
75,1,155,145,3,1,5,4,1,1,4,3,0,3,0,1,0,1,4,3
287,5,0,97,17,6,2,2,1,4,0,1,2,1,0,2,4,0,4,2
382,1,8,103,18,1,5,4,1,4,3,0,4,2,1,1,2,3,3,0
316,6,40,144,14,4,5,3,1,4,6,4,1,0,1,3,0,3,1,3
302,3,24,168,16,1,0,4,3,5,6,0,0,2,3,3,0,1,4,2
324,5,158,27,17,8,0,3,4,3,3,1,2,0,3,0,0,4,2,0
348,2,138,46,13,6,3,2,5,1,5,0,3,2,2,1,4,0,0,1
113,5,124,92,17,4,4,2,1,2,2,0,1,4,4,2,0,1,1,0
306,6,0,97,15,0,1,2,5,3,1,2,0,3,2,4,1,1,4,3
3,6,139,193,7,0,4,3,3,4,5,2,0,4,4,1,3,0,1,3
188,5,144,1,3,6,3,0,6,5,5,0,2,2,1,1,3,4,2,4
266,2,103,15,13,6,3,4,2,5,1,1,3,2,4,4,1,4,0,4
229,0,151,171,13,9,4,0,7,0,5,1,2,0,2,1,3,0,3,3
53,1,113,133,19,6,2,0,1,1,1,3,0,0,2,0,1,2,0,1
161,0,133,173,11,9,0,2,6,2,6,0,1,1,0,3,0,1,0,0
188,5,186,170,14,2,5,2,0,4,4,0,2,0,0,3,2,3,3,3
237,2,81,172,6,1,2,5,7,4,5,1,1,1,2,1,3,1,4,2
146,0,80,41,9,8,5,3,5,4,2,0,3,2,2,4,1,2,0,3
232,0,11,74,17,1,1,2,0,0,2,1,2,3,0,4,0,4,4,0
107,4,4,136,17,8,1,2,3,2,1,4,0,4,0,0,1,3,1,3
184,4,184,49,10,6,1,2,3,0,5,3,0,3,2,0,2,1,4,0
22,0,36,183,10,9,0,4,5,4,4,1,4,0,1,1,0,0,2,3
30,3,52,124,19,9,5,2,5,4,0,0,0,2,2,0,4,1,1,1
135,1,28,96,3,7,2,0,3,5,0,3,4,0,1,2,4,2,0,3
302,3,108,159,2,1,2,2,4,1,0,0,4,0,4,2,4,0,2,3
201,4,134,94,19,6,1,3,7,0,2,0,1,0,2,0,0,4,4,3
128,0,44,43,16,5,3,1,7,2,5,1,2,2,2,0,0,1,1,3
3,6,37,63,9,1,3,2,1,4,0,2,0,3,1,2,4,1,3,3
85,1,85,91,13,0,2,3,7,2,6,3,0,1,0,4,0,4,3,2
221,1,15,53,16,6,1,2,1,5,1,0,4,0,0,4,1,0,4,1
389,3,117,1,3,4,3,5,1,2,3,2,0,2,4,3,4,4,0,4
165,5,14,110,19,4,4,3,1,4,1,0,1,4,2,0,2,3,4,4
282,4,82,1,10,4,1,2,3,1,2,3,0,3,0,1,3,4,1,3
92,1,37,63,5,8,3,4,1,4,3,0,0,3,1,0,2,0,0,1
104,3,52,124,5,4,5,4,6,5,5,0,0,4,2,0,4,1,0,0
57,2,184,49,10,8,2,5,6,5,6,4,3,0,0,4,0,1,0,3
87,6,198,161,19,7,1,2,1,5,1,2,1,3,2,0,1,3,0,3
358,6,55,1,2,8,4,4,6,4,0,2,0,4,4,0,3,0,2,1
340,4,111,127,13,3,0,1,1,4,5,3,1,0,3,0,0,1,2,2
136,2,115,30,17,1,1,2,6,5,2,4,2,3,2,0,2,1,4,3
90,0,59,169,1,0,1,2,3,2,1,2,0,2,2,0,4,1,4,0
248,6,33,149,14,0,2,3,5,5,5,4,2,0,0,4,1,0,0,0
2,1,10,0,9,7,2,2,7,4,1,4,0,1,0,4,4,0,0,0
316,0,23,5,10,2,5,0,7,4,5,0,2,2,2,0,3,3,0,3
386,0,179,57,8,1,1,3,4,1,2,0,2,0,0,3,0,0,0,4
315,4,67,119,8,9,2,2,1,4,2,4,0,0,4,0,2,2,1,3
233,6,40,144,1,1,5,1,1,5,1,3,1,2,2,4,1,3,2,1
277,5,108,2,4,0,4,3,7,2,6,0,3,0,0,1,1,1,3,4
243,3,138,46,19,0,1,2,1,2,3,2,4,2,2,1,3,2,0,2
21,3,51,192,2,8,4,1,3,4,0,2,3,0,0,2,4,1,2,4
330,6,9,189,3,0,0,4,3,4,2,2,0,0,3,1,0,2,0,3
88,2,89,7,11,8,2,0,1,5,3,1,1,1,0,2,3,2,4,1
95,2,24,168,2,9,1,1,7,2,5,1,3,3,2,0,1,1,3,3
372,1,30,118,5,8,3,4,1,5,0,2,0,2,2,2,4,0,4,4
227,4,117,102,6,1,2,3,4,3,3,4,1,0,0,0,0,0,3,2
358,6,106,164,3,9,5,1,1,2,4,2,0,2,2,1,3,0,3,3
301,5,171,93,9,1,4,5,1,0,5,1,3,0,0,0,0,0,0,2
372,0,25,190,10,1,0,5,6,2,0,1,3,0,3,0,4,1,0,3
116,5,32,150,16,4,2,0,1,5,3,0,2,0,0,0,3,4,1,3
207,2,39,194,3,0,0,1,4,1,3,2,3,1,0,0,0,4,0,3
0,5,16,65,7,7,1,4,5,4,4,1,0,3,2,1,4,0,0,3
25,5,94,186,8,6,4,0,1,5,3,1,0,1,2,2,2,1,3,2
139,6,197,101,8,6,1,1,6,4,6,3,0,0,4,3,0,1,4,4
23,2,156,199,6,6,2,0,0,2,3,2,3,1,0,0,3,3,4,0
