column1,column2,column3,column4,column5,column6,column7,column8,column9,column10,column11,column12,column13,column14,column15,column16,column17,column18,column19,column20
23,0,59,97,7,1,1,1,2,3,0,1,1,1,0,4,0,1,4,1
39,4,91,57,3,0,1,2,0,2,4,4,0,4,2,3,0,2,0,1
12,4,13,3,17,0,1,3,3,1,1,1,2,0,0,2,1,0,1,0
63,4,8,64,8,2,1,4,0,2,0,1,0,2,4,2,0,2,2,3
90,4,88,24,1,0,0,1,1,0,3,3,4,3,2,0,2,2,0,1
54,1,96,11,16,3,0,4,0,0,2,3,0,4,2,1,2,0,2,3
60,1,4,98,1,3,2,4,3,2,0,2,1,0,1,2,0,3,0,4
60,1,63,80,18,3,0,4,0,4,4,3,4,3,0,3,3,3,0,4
35,0,77,45,3,4,0,4,2,3,5,4,4,4,4,0,2,1,4,0
85,2,32,61,17,3,0,1,2,2,1,3,4,1,4,0,1,4,0,3
55,0,8,64,19,0,0,0,0,2,0,4,4,4,4,1,0,0,4,4
39,4,95,40,13,1,1,4,2,4,3,1,2,3,2,0,0,3,3,3
96,0,44,93,18,1,1,4,1,1,0,0,0,3,2,0,1,1,4,1
35,0,59,97,11,1,2,3,0,3,3,4,1,0,2,0,2,0,4,4
11,2,72,12,6,0,1,0,1,1,0,1,2,1,0,1,0,4,1,4
68,2,74,18,8,3,3,2,3,3,5,0,3,2,0,0,0,0,1,1
54,1,39,65,1,2,1,2,2,0,3,2,2,4,1,0,2,2,1,4
60,0,81,8,7,3,2,4,1,1,2,4,3,0,2,0,4,0,4,2
54,1,92,6,16,1,1,0,1,1,0,3,2,4,0,4,0,3,2,1
88,4,50,27,6,3,1,1,2,0,1,0,1,2,1,1,1,0,2,4
15,2,62,48,2,0,0,1,2,2,4,4,4,0,0,1,2,0,1,0
43,1,29,0,7,1,1,0,0,1,4,3,4,2,1,0,3,0,2,0
46,3,22,0,7,2,2,3,0,0,0,4,2,2,3,4,2,0,3,1
75,0,6,29,1,0,2,3,3,1,4,1,4,4,0,3,3,0,4,4
69,3,83,85,18,0,1,1,1,2,3,3,2,2,0,2,2,1,3,0
14,3,82,17,13,2,2,2,0,1,4,0,4,4,3,3,3,0,0,1
35,0,84,82,18,2,3,4,1,0,3,2,3,0,1,2,2,1,4,1
87,0,41,78,18,2,3,2,3,1,2,0,3,1,3,2,0,2,2,0
10,1,40,0,17,0,1,4,0,0,2,0,2,0,3,0,4,3,0,3
34,1,76,41,11,1,2,1,1,1,0,4,2,4,1,4,0,0,2,4
24,1,5,95,10,2,0,1,2,4,3,3,4,2,4,3,0,3,2,0
78,2,26,92,9,1,0,4,3,3,0,3,4,0,1,4,0,0,1,2
54,1,42,30,0,4,0,2,0,3,0,0,0,3,0,4,2,2,0,4
85,2,44,2,9,0,2,0,1,1,0,4,0,4,2,0,2,4,1,3
31,0,60,44,1,2,1,1,3,4,5,1,0,2,3,0,0,1,4,1
41,2,80,69,18,0,1,1,3,3,3,1,2,0,4,0,0,0,0,4
63,4,66,84,13,3,3,0,1,1,2,1,0,1,1,0,4,2,2,4
5,0,71,75,15,0,3,2,2,4,4,2,0,0,0,1,3,1,4,0
1,3,60,44,9,4,2,2,2,0,3,4,2,1,3,0,2,1,3,3
33,2,84,82,10,4,2,0,1,3,0,1,1,1,0,1,1,0,1,1
68,2,33,0,11,3,0,2,0,3,5,4,4,2,3,4,2,4,0,2
53,2,13,2,5,4,2,4,3,1,3,1,1,0,1,0,2,4,1,3
66,0,87,1,17,1,2,4,1,1,2,4,2,0,1,2,4,0,0,1
90,4,38,36,11,1,2,4,3,4,4,1,0,0,0,3,0,2,2,0
92,0,49,10,3,0,1,4,0,4,4,1,2,0,2,3,3,1,4,1
3,2,3,50,17,4,2,4,3,1,3,4,1,1,4,0,2,4,0,4
85,2,5,95,9,1,0,2,3,1,0,3,4,0,4,4,1,4,1,4
37,2,96,11,1,2,1,3,2,2,2,2,1,4,0,1,0,1,1,1
18,3,46,38,4,4,2,0,2,3,5,1,4,2,3,4,0,0,3,4
47,0,44,93,6,0,1,4,0,1,5,1,1,0,0,4,2,0,3,3
9,2,16,32,10,4,3,2,1,1,1,0,3,3,4,2,1,0,0,1
44,0,39,1,9,3,0,4,1,0,0,3,0,0,3,0,1,1,4,4
75,4,7,71,19,3,1,3,1,3,5,0,0,4,1,0,1,0,2,2
39,4,11,13,18,3,1,2,2,2,4,1,0,2,1,3,3,2,1,2
52,3,91,57,18,4,0,2,2,4,0,3,4,0,2,1,0,1,0,4
14,3,22,1,10,3,1,3,0,3,3,1,2,2,1,0,0,1,3,3
37,2,91,57,11,3,0,0,2,1,5,3,0,4,4,0,0,4,1,1
57,0,45,62,17,0,1,1,2,1,2,1,0,3,2,1,4,0,4,4
22,2,85,73,18,3,1,4,2,3,5,1,1,1,0,4,0,0,0,4
44,4,95,40,6,3,1,0,0,3,5,2,0,3,1,0,2,0,2,1
51,4,32,61,3,3,2,4,2,1,4,1,1,1,1,1,3,2,0,1
62,1,75,66,2,2,3,1,3,1,2,2,3,0,2,0,4,3,2,2
36,3,97,89,17,2,0,3,2,3,0,3,4,3,2,4,3,0,3,1
23,0,57,46,2,0,0,1,0,4,0,3,4,1,3,4,2,0,4,1
29,2,19,15,19,2,3,4,3,1,3,0,3,0,4,1,2,0,0,1
55,1,20,96,17,3,0,3,2,3,0,3,4,3,2,2,0,3,1,1
33,2,30,68,2,1,1,3,2,1,2,0,2,0,3,1,4,4,0,4
28,4,92,6,8,2,1,1,2,2,4,4,2,2,1,1,1,2,2,2
80,0,75,66,2,4,1,1,3,0,5,4,2,3,2,4,0,1,4,0
69,3,3,50,3,0,1,4,2,1,4,1,1,1,2,1,2,0,3,1
36,3,2,53,3,0,1,1,2,0,1,0,0,0,3,0,0,0,0,3
34,0,72,12,18,0,1,4,0,3,4,0,0,2,4,3,0,1,4,1
60,1,11,0,11,3,3,4,1,1,0,2,3,3,2,1,1,3,2,1
58,3,41,78,4,4,2,2,0,1,4,1,4,2,3,1,3,1,3,4
17,1,8,64,1,0,3,3,0,4,1,2,3,3,0,2,1,3,0,1
76,3,96,0,14,2,1,1,3,0,5,1,0,0,3,0,1,0,0,4
77,0,95,40,10,3,1,2,2,1,2,0,1,0,0,1,0,1,4,3
67,4,64,0,1,3,2,4,2,1,4,4,1,3,3,1,2,3,0,1
54,1,48,43,18,3,1,1,2,1,0,1,2,0,2,0,0,3,0,3
94,3,9,19,18,3,1,4,0,1,5,1,2,3,1,1,0,2,3,4
10,1,9,19,2,0,0,0,2,0,3,3,4,3,1,1,1,3,2,1
23,1,92,0,19,0,0,4,3,1,3,3,0,3,3,0,2,3,0,1
48,1,56,7,3,1,1,2,2,1,0,1,0,0,4,1,0,2,2,2
44,4,92,6,15,3,2,1,1,1,0,1,2,3,1,2,0,2,2,3
92,0,7,0,7,3,0,4,1,2,0,3,0,2,1,1,2,1,4,0
61,3,89,88,9,3,0,0,2,1,5,4,4,1,0,0,0,0,3,4
58,3,32,61,2,4,2,3,0,1,5,1,1,3,1,4,0,1,3,4
75,4,43,94,13,0,3,3,1,1,0,2,3,2,0,4,1,0,0,4
37,2,14,58,5,3,3,4,3,3,0,2,3,2,0,2,1,0,0,4
85,2,39,65,1,3,2,2,2,0,3,0,1,2,1,0,2,0,0,2
41,2,71,75,4,1,2,3,0,3,3,4,1,2,0,0,0,0,0,0
12,4,39,0,14,3,0,0,0,0,5,3,0,3,3,4,0,2,1,2
65,0,78,26,19,1,2,2,1,1,3,4,1,0,4,1,2,0,4,0
4,1,56,7,1,1,1,4,2,0,0,4,0,0,4,0,1,0,0,1
28,4,20,96,18,0,1,0,3,2,3,4,2,0,1,0,0,0,2,0
94,1,22,0,16,4,3,4,0,3,4,1,0,2,0,1,3,3,0,1
2,0,43,94,1,1,3,1,0,1,3,1,3,0,1,3,2,1,3,2
41,2,68,22,6,3,0,4,2,1,4,0,4,0,4,1,0,4,0,0
0,3,11,13,6,3,1,1,3,1,2,4,0,2,1,0,0,1,0,1
48,2,60,44,7,1,1,4,2,0,0,1,0,2,3,4,0,4,0,3
86,3,0,76,2,1,1,3,0,1,5,4,1,1,4,0,0,1,3,4
59,2,6,29,16,0,2,2,2,1,0,1,2,3,3,3,0,0,2,4
85,0,77,45,3,4,1,1,2,3,0,4,0,0,0,4,1,2,4,2
54,1,89,88,7,0,3,3,3,1,4,0,3,2,4,3,3,0,0,3
99,0,12,1,11,0,3,4,2,0,0,0,0,0,3,4,0,1,3,1
61,3,75,66,10,1,3,4,3,4,4,2,0,3,2,0,3,0,3,4
42,3,76,41,1,4,3,2,0,1,4,2,0,4,0,3,2,0,3,1
73,4,3,50,10,4,2,1,2,4,3,1,2,1,2,0,0,2,2,4
12,4,70,55,15,2,3,2,3,1,2,4,0,2,4,1,2,2,0,3
72,3,47,49,17,0,3,3,0,1,5,2,0,3,0,2,0,1,3,0
62,2,1,70,15,4,1,0,1,3,2,1,0,3,3,0,4,4,0,1
34,0,66,84,11,4,1,4,2,1,4,0,1,1,2,3,2,1,4,4
63,4,75,0,2,3,0,2,0,0,1,2,1,2,0,2,1,0,2,1
92,4,8,64,18,2,3,1,3,3,3,0,3,2,4,1,2,1,2,2
20,4,23,39,1,3,2,1,2,0,1,4,1,2,2,1,0,2,0,1
68,2,32,61,2,1,2,2,3,1,2,4,4,1,2,1,4,0,1,2
54,1,42,30,14,4,0,1,1,3,4,3,0,0,1,1,1,3,0,4
39,4,23,39,14,0,3,4,0,0,2,0,0,4,0,1,0,2,2,1
20,4,67,4,13,0,3,3,1,2,3,2,3,3,2,0,2,0,1,4
24,3,45,62,7,1,1,4,2,1,4,1,2,4,0,3,2,0,3,2
10,1,91,0,18,0,1,4,2,1,4,1,1,2,3,3,3,0,3,1
95,3,59,0,5,3,3,4,1,3,1,1,3,3,3,0,0,1,3,1
50,0,32,0,11,0,3,2,3,1,2,0,3,0,1,1,4,1,4,4
74,0,73,0,1,3,2,2,0,1,4,4,2,0,3,1,3,0,2,4
15,0,17,83,18,0,1,3,3,0,5,1,0,4,4,1,0,2,4,3
81,3,90,5,11,1,2,3,2,3,0,1,2,0,3,4,0,0,0,2
33,2,21,14,9,1,0,3,2,4,3,4,0,1,3,3,1,4,0,4
65,0,23,39,18,0,1,4,2,1,4,0,0,4,2,1,2,1,2,4
1,3,43,94,17,3,0,3,0,4,1,3,4,0,0,2,0,1,3,1
47,0,14,58,0,1,1,1,3,4,5,4,2,0,0,4,2,1,0,1
57,0,84,82,4,2,3,2,0,3,5,2,3,0,0,4,2,0,0,4
36,0,5,95,4,0,0,0,3,0,0,2,0,4,0,4,0,1,4,1
73,4,63,80,6,0,1,4,2,3,5,1,0,0,0,0,2,2,0,3
47,0,8,64,1,0,2,4,1,2,5,0,3,4,0,4,0,3,0,1
21,3,41,78,10,0,1,0,0,1,4,3,2,1,3,3,1,1,0,2
46,3,89,88,3,3,2,2,3,1,1,4,3,1,1,2,0,0,3,1
20,4,52,9,19,0,0,0,2,1,0,3,4,1,0,0,2,0,2,4
90,4,45,62,0,1,1,3,0,1,5,1,0,3,0,4,0,3,0,0
2,0,69,42,1,2,1,2,0,0,0,0,3,2,1,4,1,1,4,2
6,4,24,47,9,1,0,0,2,1,5,3,0,0,0,4,0,2,2,4
8,1,46,38,1,0,2,4,2,1,4,4,1,2,4,0,2,4,2,3
9,2,71,75,1,1,3,3,1,1,0,2,1,1,0,4,1,4,1,1
33,2,76,41,6,4,2,1,2,1,2,4,1,2,1,1,2,4,0,2
59,2,75,66,10,4,2,4,3,0,2,1,1,1,4,0,4,0,0,0
57,0,11,13,18,3,1,4,3,1,3,1,4,2,0,3,0,1,1,3
69,3,32,61,7,4,3,4,3,3,0,2,0,0,1,1,2,1,0,0
68,2,38,36,7,3,0,1,2,2,4,3,0,4,1,3,1,4,1,1
23,0,48,0,1,1,3,0,3,1,1,2,0,2,3,2,0,0,4,4
58,0,31,1,6,3,1,3,3,0,5,1,1,2,2,0,2,1,3,0
90,4,96,11,13,0,0,4,3,1,3,2,4,4,1,2,1,0,0,1
48,2,59,97,19,0,0,0,1,1,0,2,4,1,2,4,1,4,0,0
79,0,0,76,8,4,1,3,1,3,5,1,0,1,2,0,0,2,3,3
36,0,78,26,3,4,0,0,0,1,4,0,0,2,4,3,3,1,4,4
7,3,99,99,11,1,2,2,0,1,4,1,3,4,3,3,2,0,0,1
28,4,1,70,11,3,0,0,3,4,0,4,4,1,3,4,0,1,0,0
75,4,24,47,15,4,1,1,3,0,5,3,0,0,1,0,2,3,1,2
31,3,95,40,19,0,0,2,0,1,4,0,4,3,4,4,1,1,0,2
41,2,32,61,14,1,0,3,2,1,3,3,4,1,0,3,2,4,1,4
19,2,90,5,5,2,1,1,2,1,2,2,2,0,3,1,0,4,1,1
87,0,85,0,0,4,0,0,0,2,0,1,0,3,1,2,0,2,2,2
31,3,46,1,11,3,0,2,1,0,0,3,1,0,1,4,1,0,0,1
52,3,98,0,7,2,2,4,2,3,5,1,2,0,2,4,0,0,0,0
87,2,78,26,13,4,1,1,0,2,2,1,3,0,4,0,4,4,0,3
9,2,27,56,6,3,0,3,2,4,3,3,0,1,1,4,2,4,1,0
41,2,98,1,13,0,3,4,3,1,3,0,3,1,1,2,0,0,2,4
18,3,50,27,5,0,1,4,1,1,0,0,0,2,4,1,0,1,3,0
34,0,55,72,9,3,0,0,3,2,3,3,4,1,4,0,0,2,2,1
85,2,82,17,16,2,3,2,2,2,4,1,0,4,0,3,3,4,1,4
37,2,55,72,7,2,2,3,2,3,0,1,2,0,3,0,0,0,0,4
75,4,32,61,10,1,3,1,0,1,3,0,0,0,2,0,0,2,2,1
76,3,72,3,3,1,1,4,2,4,3,0,0,1,0,4,0,1,3,2
4,0,85,73,17,3,2,2,0,3,5,4,1,0,1,0,2,1,2,4
29,2,39,65,9,3,0,4,0,2,0,3,4,0,0,1,1,0,1,1
31,3,91,0,6,0,1,1,2,1,2,3,0,3,3,1,4,1,3,4
3,3,23,39,19,1,2,0,2,2,4,1,2,4,1,3,3,0,3,3
99,0,56,7,12,3,2,4,3,4,4,4,2,0,4,3,3,1,4,1
82,0,13,3,18,0,1,3,2,1,2,1,1,1,0,0,4,0,4,4
64,0,44,93,4,0,0,2,1,2,2,3,1,3,0,1,0,1,4,1
41,2,24,47,3,4,0,2,3,2,3,3,4,0,2,3,2,0,2,1
74,0,72,12,10,2,0,3,0,1,5,3,0,2,0,0,1,1,0,3
31,3,30,68,10,4,2,0,3,2,3,4,1,4,0,0,2,0,0,0
56,4,6,29,16,0,2,0,3,2,3,4,1,3,1,3,2,2,0,4
98,1,58,59,5,1,3,4,0,0,2,2,0,0,3,0,4,3,0,1
2,0,26,0,19,1,2,4,0,0,2,1,2,2,1,1,0,2,4,0
19,0,64,0,3,2,3,4,2,1,4,2,3,2,3,3,0,1,4,3
84,2,19,15,13,3,3,0,3,3,4,2,3,0,1,1,3,0,1,3
48,2,3,50,0,0,3,3,3,1,4,2,3,1,2,3,3,4,2,0
19,0,80,69,18,0,1,1,1,4,1,4,2,1,4,2,1,1,3,4
56,4,48,43,9,0,1,4,2,3,5,1,2,0,1,4,1,2,2,2
28,4,1,70,3,0,1,1,3,4,5,0,0,1,3,4,2,0,2,2
41,2,59,0,13,0,2,0,2,1,5,4,2,2,3,4,2,4,1,4
91,2,17,83,3,1,0,3,3,3,3,3,2,4,4,3,1,0,1,4
81,3,55,72,18,3,1,1,0,4,5,4,2,1,1,4,0,1,3,1
55,1,81,8,11,1,2,1,3,0,4,1,2,0,3,0,3,3,0,1
50,0,82,17,5,0,1,3,0,0,0,0,0,4,1,4,0,0,0,0
71,3,45,62,18,4,0,3,1,3,5,3,0,3,2,2,2,1,3,2
12,4,26,0,1,3,2,4,1,0,3,4,1,2,0,3,1,2,2,4
19,2,33,2,17,1,0,1,3,1,2,3,4,4,2,1,0,0,1,3
81,3,56,7,0,0,3,2,3,3,5,0,0,2,4,4,0,0,3,4
51,4,46,1,6,4,0,3,2,2,2,3,0,0,1,1,0,0,4,2
14,3,39,65,18,0,1,3,3,1,4,4,0,1,1,1,3,1,0,1
53,2,31,16,17,0,1,0,2,1,5,1,0,3,2,1,0,4,1,1
60,1,27,56,5,0,1,4,0,0,2,3,2,0,4,1,4,2,0,1
99,0,22,0,5,0,1,0,3,3,1,1,0,2,1,1,2,0,3,1
30,0,34,25,1,2,0,1,3,1,1,4,0,2,1,2,1,1,3,0
4,1,90,5,8,2,1,1,2,0,2,2,0,4,0,1,4,0,0,4
21,3,91,57,19,3,1,4,0,0,2,1,0,4,0,1,4,0,0,2
64,3,3,50,1,1,3,0,1,1,0,0,0,1,0,1,2,1,0,3
13,0,60,44,18,3,1,4,0,0,2,1,1,0,0,1,4,0,4,4
37,2,26,92,13,4,1,2,2,4,4,0,0,1,2,3,3,4,0,1
81,3,67,4,2,4,2,4,0,1,5,1,2,0,0,4,0,1,3,0
78,2,16,32,8,1,2,1,1,1,0,1,4,3,0,0,0,0,1,4
96,4,20,96,15,0,3,1,1,4,5,2,0,0,2,4,0,2,2,2
36,3,22,0,0,0,3,2,2,1,0,0,0,2,4,4,1,0,0,1
93,1,3,50,6,2,0,1,1,0,2,3,1,1,2,0,0,3,4,2
8,1,32,61,4,2,3,0,3,2,3,0,3,1,1,0,2,3,4,2
46,3,20,96,1,3,2,2,3,0,0,1,1,3,1,0,1,0,3,1
7,3,87,3,3,1,1,3,3,1,4,0,0,2,0,1,2,1,0,1
78,2,24,0,0,4,0,1,3,1,1,0,1,2,3,2,0,0,1,0
97,2,51,86,1,3,0,2,1,0,0,3,4,4,1,4,1,4,1,1
72,0,90,5,15,2,3,3,3,3,3,2,3,3,3,1,4,0,2,1
97,2,33,90,5,1,3,0,0,1,4,0,3,1,0,0,3,0,0,2
73,4,1,70,13,1,1,3,0,4,1,0,2,3,3,2,1,2,0,3
81,3,60,44,0,2,2,4,0,4,4,1,4,2,3,1,3,1,3,4
85,2,34,25,12,1,0,1,2,2,4,3,0,4,1,1,0,0,1,4
52,3,73,35,6,1,0,1,3,3,1,3,1,3,4,2,0,1,3,4
44,0,85,4,5,0,1,0,3,0,0,1,1,0,2,2,0,0,1,3
43,1,92,6,11,2,3,1,2,2,4,2,0,3,1,3,3,3,4,4
18,1,55,72,13,3,3,3,2,4,3,2,0,1,1,1,2,0,2,1
13,0,60,0,5,3,3,3,2,1,2,2,3,2,3,4,0,0,3,4
97,1,20,96,18,0,1,4,0,4,4,0,0,0,2,3,0,3,0,2
36,3,22,0,10,0,1,3,1,3,5,1,2,3,0,2,1,0,0,1
77,1,90,5,4,0,0,0,1,1,0,3,4,3,0,0,1,2,2,0
80,4,55,72,11,1,2,2,1,1,3,1,1,1,0,1,2,2,2,0
60,2,76,41,14,1,0,3,0,3,3,4,0,0,1,0,0,4,0,2
66,2,12,1,0,3,3,4,2,1,1,2,0,1,2,0,1,0,1,1
1,4,53,2,11,1,2,0,3,1,1,1,2,0,0,2,1,3,0,1
23,1,64,52,3,3,1,2,1,0,0,4,2,0,2,1,0,2,2,2
19,0,41,1,3,0,1,3,1,1,0,1,2,0,3,0,0,1,2,1
31,0,44,93,16,0,2,2,2,4,0,1,1,0,0,4,0,1,4,3
34,0,71,75,3,3,2,4,2,4,3,0,2,1,0,1,2,1,4,4
0,3,36,23,10,0,1,3,1,3,0,1,0,0,1,0,2,0,3,1
54,1,15,91,4,2,3,3,3,1,4,0,3,4,0,3,3,3,0,1
18,3,56,7,0,1,1,4,3,1,3,2,2,0,0,1,2,1,3,0
15,2,70,55,3,0,1,4,0,0,2,1,0,0,2,0,4,0,1,4
99,0,34,25,16,1,1,4,1,0,3,4,2,2,0,1,2,2,4,0
21,3,68,22,4,2,3,2,2,4,4,0,0,2,3,1,3,1,3,3
72,1,53,2,0,4,0,2,1,1,3,0,0,4,0,0,0,0,2,0
52,3,63,80,15,3,2,2,3,4,1,1,4,1,0,2,1,0,3,4
63,4,43,94,18,2,3,2,0,3,5,0,3,0,0,4,1,2,0,3
10,1,9,19,0,3,0,2,2,1,0,3,4,0,4,4,1,3,0,4
17,1,63,80,5,2,0,4,0,4,4,4,0,1,0,3,0,0,0,3
1,4,8,3,14,3,2,4,1,1,2,1,4,2,1,1,0,2,1,1
56,4,58,59,17,0,1,4,0,3,0,4,2,0,3,4,1,0,2,4
29,2,38,36,15,0,0,2,2,1,1,3,4,1,4,2,2,4,0,4
72,1,68,22,8,2,3,3,2,1,2,0,3,4,4,1,4,3,4,2
62,2,96,11,5,3,3,3,0,1,4,0,3,4,0,3,3,0,0,1
64,0,43,94,17,2,0,3,2,2,2,4,1,1,1,1,4,1,1,4
59,2,15,91,15,3,2,1,3,1,2,4,1,4,0,1,4,0,0,4
84,2,49,1,3,1,1,0,1,3,2,1,2,1,1,0,2,0,1,1
15,2,14,58,15,0,3,0,3,0,0,2,0,2,0,4,1,0,0,4
30,0,27,56,11,0,3,4,3,2,1,2,0,1,1,0,1,0,4,3
21,3,86,33,0,1,1,3,0,0,0,1,2,0,4,1,0,0,3,2
35,0,84,82,13,1,1,0,2,2,4,1,0,0,1,1,3,0,4,2
77,1,64,0,3,1,1,4,3,1,3,1,2,1,3,3,0,0,2,2
37,2,80,69,14,4,3,2,2,1,0,2,4,1,4,1,1,4,1,2
96,4,75,66,5,2,2,4,3,4,4,4,1,4,2,1,2,2,2,1
23,0,71,75,3,2,3,0,3,3,1,0,3,3,4,0,1,3,3,3
63,2,8,64,1,2,1,1,2,1,2,1,0,1,0,1,4,4,4,4
48,2,86,33,11,0,3,3,3,1,4,2,3,0,4,1,2,0,4,1
49,1,34,25,1,0,2,0,3,4,0,1,1,3,0,4,0,3,3,4
70,2,89,88,19,4,0,1,1,2,3,3,4,1,0,0,2,4,0,0
45,4,1,70,18,2,3,4,2,0,0,0,0,0,1,1,0,2,2,0
25,0,23,39,11,1,0,3,3,1,4,0,4,1,0,1,3,0,4,4
58,3,15,91,1,4,3,2,0,0,1,0,0,1,1,2,0,1,3,4
96,4,95,40,19,4,0,4,2,4,3,2,4,3,4,1,0,0,2,4
41,2,84,82,15,4,1,4,3,1,3,0,2,2,0,0,1,3,0,0
30,1,72,12,17,1,2,1,0,1,3,4,2,0,4,3,2,2,2,0
4,1,70,55,17,2,0,4,3,0,2,3,0,0,4,0,2,0,2,4
42,3,29,28,11,2,3,3,1,4,4,2,3,1,3,3,2,0,3,2
9,2,41,78,17,0,1,4,0,1,5,1,2,4,0,4,0,0,0,2
96,4,31,16,16,0,2,2,2,4,4,1,1,3,1,3,2,2,2,1
96,4,53,0,18,3,1,4,1,3,1,4,0,1,0,2,1,3,0,1
81,3,84,0,18,4,2,3,2,1,2,1,1,2,3,0,0,1,3,2
14,3,15,91,15,3,0,3,2,1,2,3,0,1,1,4,0,0,3,1
19,0,55,1,1,3,2,3,2,1,2,1,3,0,3,0,4,1,1,4
82,0,15,91,10,3,1,2,1,3,2,4,0,4,1,0,4,0,4,1
66,1,78,2,1,0,1,3,3,3,3,1,3,0,1,3,0,2,4,4
98,1,68,22,3,1,1,3,2,1,2,1,1,4,4,1,4,3,0,3
19,0,44,2,3,3,2,2,3,0,0,1,2,4,1,1,2,1,1,1
57,0,6,29,7,0,3,3,1,1,5,0,3,3,0,4,2,0,4,3
89,1,95,40,12,0,2,3,3,4,2,4,1,0,4,1,4,0,2,1
78,2,18,67,6,4,2,4,2,4,3,4,1,3,2,1,0,0,0,3
28,4,49,10,1,1,3,4,0,0,2,0,0,0,0,2,2,2,2,4
77,1,34,25,5,3,3,4,1,1,2,0,0,3,1,1,4,0,4,3
1,4,19,15,2,4,2,3,1,1,0,4,1,3,4,4,3,2,0,1
9,2,15,91,19,3,1,0,3,4,0,1,0,4,1,2,1,0,0,2
51,4,8,64,11,3,0,1,0,0,4,0,4,4,4,3,2,2,2,1
80,4,42,30,9,0,2,2,0,2,4,1,2,1,0,0,2,3,0,3
25,0,49,10,13,4,1,2,2,4,4,0,2,0,2,1,3,1,4,0
62,2,39,65,10,3,1,0,1,0,1,3,2,2,1,1,1,0,1,1
80,2,52,9,11,2,3,0,0,1,4,2,3,1,0,3,1,0,0,2
52,3,3,50,6,4,3,3,2,1,2,2,0,1,4,0,2,0,0,2
68,2,9,19,11,3,0,3,2,0,1,0,0,2,2,2,1,4,1,4
72,3,88,24,3,0,1,3,2,1,2,0,0,0,3,0,4,1,0,1
58,3,8,64,11,3,1,0,3,2,3,1,0,1,4,3,2,0,0,4
85,0,71,75,18,4,2,1,2,1,2,4,2,1,0,2,4,1,4,1
24,0,90,5,1,1,3,3,2,2,2,0,3,3,4,1,0,1,4,3
51,4,46,38,0,3,0,4,1,1,2,4,0,2,0,0,4,3,2,0
69,2,95,40,5,0,1,3,3,4,1,0,4,0,4,1,2,0,0,1
63,4,99,99,5,2,3,3,2,4,3,0,3,2,0,3,0,1,2,1
87,0,80,69,18,2,3,4,3,3,0,1,0,0,4,4,0,0,3,4
16,4,92,6,11,2,3,0,3,1,3,0,3,4,1,3,0,0,2,1
52,3,1,70,4,0,0,1,0,0,4,4,0,0,3,0,2,0,0,1
71,3,92,6,14,3,2,4,3,1,3,1,2,4,0,0,2,1,0,1
92,0,52,9,4,4,2,3,3,3,3,4,1,0,0,1,2,1,3,3
54,1,92,6,0,0,3,2,3,2,3,2,3,1,0,1,0,3,4,2
37,2,67,4,11,4,2,4,2,2,1,1,1,4,0,2,1,4,2,1
85,0,95,40,16,3,3,2,2,0,3,0,0,4,0,3,0,1,4,4
61,3,80,69,11,0,0,1,0,3,5,3,4,0,4,4,0,0,0,4
79,0,96,0,10,4,2,2,3,0,0,1,1,2,1,4,1,1,3,2
