column1,column2,column3,column4,column5,column6,column7,column8,column9,column10,column11,column12,column13,column14,column15,column16,column17,column18,column19,column20
72,1,57,99,12,3,3,1,17,5,0,3,4,4,2,0,0,0,2,3
58,3,99,95,5,4,1,1,15,1,0,2,0,0,0,3,4,1,1,4
60,3,51,44,9,0,1,1,2,7,3,2,1,0,0,3,1,0,0,4
89,0,23,64,9,4,2,3,15,8,2,1,0,0,3,0,4,3,3,0
68,0,34,3,5,3,2,0,2,5,2,1,2,4,2,0,1,1,0,2
19,1,60,65,18,4,1,2,22,0,0,3,3,1,4,1,0,2,2,4
77,4,74,67,9,0,1,3,9,6,2,4,1,1,2,1,4,3,1,3
37,2,28,0,13,2,0,1,9,5,1,1,4,0,2,1,2,0,4,4
58,3,65,71,5,3,2,1,24,1,0,1,1,0,1,1,1,1,1,0
46,2,67,1,18,4,1,1,21,9,0,1,4,1,4,3,3,0,3,4
60,3,65,71,15,1,3,0,18,1,4,2,1,3,3,0,1,4,4,4
83,3,41,14,11,0,2,1,18,3,0,3,0,2,2,1,0,2,2,2
63,1,6,57,17,0,3,1,18,3,1,1,1,3,2,0,4,0,0,4
88,3,2,17,5,0,2,0,20,3,3,2,0,1,1,0,2,0,4,0
7,1,93,74,14,0,3,3,21,6,0,3,0,1,3,2,3,3,1,4
26,0,15,30,5,3,2,1,1,8,2,1,0,0,1,0,0,0,1,3
69,2,61,24,1,4,1,3,18,7,1,1,2,3,4,0,4,2,1,4
25,4,26,29,10,2,0,1,10,1,1,4,1,0,0,0,2,4,4,0
75,1,24,5,3,3,2,1,15,6,0,3,1,1,2,1,2,1,4,1
58,3,12,38,9,4,2,1,7,7,3,1,2,0,2,0,2,3,4,2
52,2,53,96,9,3,0,1,24,1,0,1,1,1,1,4,2,4,2,3
89,0,62,88,5,0,2,3,19,0,2,0,3,1,1,0,2,0,2,4
4,3,29,12,5,2,3,1,11,4,3,1,0,0,3,0,0,1,2,3
53,3,96,85,13,4,0,3,9,6,4,2,0,1,0,3,0,1,2,4
51,4,2,0,9,3,3,1,13,6,4,1,2,4,3,0,1,4,2,2
83,0,28,35,9,4,2,0,18,1,0,0,0,1,1,1,1,3,1,4
44,0,86,46,4,1,1,2,20,3,0,0,0,2,2,2,1,0,1,3
22,2,97,83,9,0,1,1,16,0,1,0,1,1,0,3,4,0,3,0
10,3,82,27,19,4,3,1,0,6,3,2,2,4,3,0,0,1,2,0
29,3,69,10,15,4,1,3,1,1,3,1,0,3,2,3,2,2,1,2
75,1,77,2,6,2,1,1,18,3,2,3,0,0,4,3,2,1,2,4
40,1,55,68,5,0,2,0,22,5,1,4,2,3,1,0,2,4,3,0
92,1,73,81,6,3,2,1,0,6,2,3,0,1,2,0,0,3,4,4
46,2,53,96,1,2,2,1,0,6,1,1,4,1,1,0,2,0,3,0
91,3,74,67,9,3,0,3,2,4,3,2,1,1,2,1,0,3,0,2
34,2,93,0,12,4,2,1,1,8,1,0,3,2,2,1,2,4,1,2
39,0,34,3,13,0,2,1,16,0,2,0,3,1,1,0,0,0,4,1
37,2,73,81,6,4,3,1,9,5,1,0,4,0,1,0,0,4,4,4
98,3,58,33,12,0,2,1,2,7,0,1,1,0,1,1,3,2,1,4
73,4,69,2,1,4,1,0,24,0,4,3,1,0,1,3,1,1,4,3
60,3,11,84,14,2,1,1,21,9,0,2,3,1,2,0,4,2,2,4
76,2,19,66,19,0,3,0,18,1,1,1,1,1,1,0,0,3,4,0
57,1,52,25,1,1,0,3,0,8,0,0,0,1,0,1,1,1,1,2
63,1,43,58,2,3,0,1,15,6,2,3,4,4,0,3,2,2,3,1
25,4,62,88,1,4,1,3,10,2,4,4,3,1,4,3,2,1,3,2
37,2,62,88,18,4,1,1,18,3,1,1,2,0,2,4,2,0,1,0
35,3,2,17,16,1,1,1,2,7,0,1,2,3,2,1,2,0,4,3
48,3,46,70,14,4,3,1,0,6,3,3,1,1,3,0,0,4,3,0
26,0,86,46,7,4,1,1,5,3,2,0,2,3,2,3,1,2,4,3
28,2,15,30,6,4,3,1,10,1,0,0,0,1,1,0,2,0,2,4
80,3,80,97,12,1,1,1,19,0,4,1,1,4,3,1,0,3,3,0
28,4,61,24,11,4,2,2,2,8,1,4,3,2,3,1,0,3,2,4
98,3,74,67,7,1,0,1,21,9,4,3,0,1,0,0,4,3,4,1
51,4,26,29,5,3,2,3,0,8,1,1,0,0,3,1,1,4,2,3
67,1,57,3,6,0,0,1,9,5,2,0,4,0,0,4,1,3,4,4
25,4,92,21,14,3,3,1,19,4,4,1,1,1,0,0,0,0,4,0
26,0,93,0,7,0,1,3,21,6,2,0,1,1,2,3,2,1,3,3
55,2,53,3,3,0,3,0,1,0,1,0,3,1,3,2,1,0,4,4
34,2,53,96,7,0,1,1,1,8,1,1,0,0,2,1,0,4,0,1
5,2,57,4,4,0,3,3,16,5,1,1,4,4,2,2,2,0,1,2
7,1,3,93,1,1,0,2,16,1,1,0,1,1,0,2,2,0,1,0
22,2,30,22,14,4,0,1,17,5,1,1,4,0,3,1,1,1,1,2
75,1,55,68,19,1,2,3,24,9,2,0,1,1,1,0,0,0,1,4
71,2,50,63,13,0,1,1,5,3,0,0,2,2,4,3,3,0,0,3
99,1,10,13,12,0,3,0,24,0,2,0,1,1,3,2,0,2,3,4
21,3,25,15,12,4,2,3,2,4,3,2,4,0,2,1,3,1,2,4
18,4,86,46,10,3,3,1,22,8,4,2,3,0,0,0,0,0,1,4
34,2,46,1,18,2,0,1,2,7,1,1,1,0,4,0,1,3,1,4
72,1,93,74,4,2,0,0,0,2,2,3,3,4,4,1,3,3,4,3
9,4,87,43,12,4,2,1,10,1,4,1,1,3,1,1,0,0,0,2
53,3,50,63,5,4,1,1,3,9,1,3,0,3,1,0,0,0,1,3
36,4,33,36,4,1,1,3,16,5,0,1,4,4,2,1,0,4,4,2
54,1,66,76,3,3,2,0,9,8,2,2,0,2,1,0,3,0,2,3
75,2,26,29,12,4,2,1,13,6,0,0,0,1,1,1,1,4,4,4
32,3,55,68,11,4,2,0,22,5,3,1,2,0,2,0,2,0,2,3
51,4,14,51,6,3,2,3,23,1,4,1,1,1,2,0,0,0,3,3
47,3,92,21,6,2,0,2,13,3,0,2,0,0,0,1,2,4,4,4
98,3,7,91,13,4,0,3,16,5,0,1,4,0,2,0,1,0,0,0
90,4,97,83,12,3,3,0,24,0,1,4,3,1,1,2,3,2,4,3
82,2,29,12,1,2,2,1,1,8,0,1,3,1,3,1,3,1,0,2
90,4,65,71,5,3,2,0,8,4,2,2,4,1,0,1,0,0,3,2
78,0,94,78,13,4,0,3,20,1,0,0,1,3,4,1,4,4,0,3
50,0,76,61,18,2,0,1,10,1,0,0,2,3,1,1,0,0,1,0
2,0,5,55,5,3,2,1,19,4,0,1,4,0,3,0,0,0,0,4
21,3,63,1,10,4,1,3,15,8,3,1,0,0,2,1,1,3,4,3
16,2,85,20,10,4,1,1,17,5,0,1,2,4,2,1,0,4,4,2
11,4,42,32,0,0,3,0,18,1,1,1,0,3,2,0,0,4,4,0
50,0,85,20,4,4,0,1,18,3,2,1,0,2,0,4,1,1,4,4
42,2,85,20,9,4,2,3,3,7,1,0,2,0,1,1,0,3,2,3
27,1,63,19,5,1,1,2,19,9,4,3,3,3,4,1,0,0,2,3
10,3,75,50,9,1,0,1,13,6,3,2,4,0,2,0,0,2,2,0
4,3,76,61,4,0,3,3,4,9,3,4,0,1,3,0,0,0,0,2
61,1,72,87,5,3,2,0,4,6,2,0,0,0,2,1,1,4,0,4
61,2,20,72,0,1,0,0,18,1,0,0,1,3,0,0,0,1,1,3
90,4,7,2,4,3,2,3,20,1,0,4,1,1,1,1,1,2,0,1
9,4,10,13,15,2,0,2,3,6,4,1,2,4,0,1,0,0,4,1
59,2,89,9,16,2,2,1,6,2,0,1,0,0,1,0,3,1,2,1
95,0,45,41,1,0,1,0,4,6,0,0,1,3,2,3,2,1,2,4
84,4,68,89,9,0,1,0,17,0,4,1,3,1,2,3,2,2,0,3
2,0,97,83,13,3,1,1,0,6,0,1,2,1,2,0,2,0,0,1
33,4,32,59,15,2,0,0,10,3,1,1,2,0,0,1,2,4,4,1
90,4,93,1,3,0,3,2,15,5,0,1,4,3,3,2,3,3,4,1
20,0,15,30,19,0,3,1,22,8,2,0,1,1,1,2,0,1,1,4
90,4,7,91,17,4,1,1,9,5,1,3,0,0,0,0,1,1,1,3
53,3,8,39,3,3,2,1,21,9,2,1,4,3,3,0,4,2,1,1
13,2,44,0,5,3,2,0,23,1,0,1,1,4,2,0,0,4,0,2
55,4,75,50,10,3,3,3,9,6,0,2,2,1,3,0,2,3,3,3
88,3,63,19,3,2,3,3,3,7,0,1,2,3,1,2,1,0,4,4
26,0,7,91,11,0,1,0,16,9,0,1,0,0,0,3,1,1,4,0
1,0,51,44,5,1,1,0,4,6,0,1,1,3,1,0,2,0,0,4
63,1,59,79,11,0,2,2,4,9,2,0,1,0,1,1,2,0,2,0
37,0,45,41,12,3,3,3,17,3,0,0,2,2,2,2,2,3,3,3
35,2,89,9,17,3,0,0,3,3,1,1,0,2,0,2,0,2,1,4
82,2,28,35,7,3,3,0,23,5,0,1,4,4,3,2,0,3,2,3
60,0,27,92,7,4,1,1,7,7,0,1,4,0,2,3,0,0,0,3
95,0,95,34,9,4,2,1,0,6,0,1,2,1,0,0,2,2,2,1
62,4,57,99,5,1,1,3,16,5,3,1,2,0,2,3,2,2,2,4
2,0,77,2,3,0,3,1,2,7,1,1,1,3,1,2,2,1,0,3
92,1,55,68,6,4,3,0,24,0,2,3,0,2,1,2,1,0,1,2
82,2,74,67,12,1,1,3,20,2,1,0,1,4,4,3,0,0,2,3
96,0,27,92,13,1,3,2,22,4,2,1,0,3,3,0,4,0,0,4
9,4,18,8,18,4,2,2,4,9,1,4,0,0,1,1,4,1,3,4
99,1,92,21,5,3,2,3,18,7,2,3,2,1,2,1,2,0,3,0
3,1,15,30,13,0,1,3,24,9,2,3,0,3,2,2,0,1,0,2
96,2,80,0,1,2,2,1,1,8,1,0,3,2,3,1,2,4,3,2
3,1,90,1,10,2,0,2,21,5,2,3,4,0,2,1,1,3,4,1
1,2,48,4,14,0,3,0,3,3,1,1,0,2,2,0,2,2,0,2
52,0,67,28,19,3,0,0,21,4,0,0,1,0,0,1,0,2,1,2
70,3,53,96,18,2,0,3,18,7,3,1,1,3,2,0,0,0,1,4
39,0,32,59,14,0,3,3,23,2,2,2,0,1,1,2,2,4,0,1
41,3,62,88,5,3,2,0,13,5,1,2,1,0,2,0,1,0,4,1
0,4,99,95,5,3,2,0,13,5,4,2,4,0,1,0,1,0,2,4
86,1,40,98,4,4,2,1,23,7,1,0,1,3,4,1,4,3,2,1
83,0,69,10,6,3,2,1,18,3,2,1,2,4,2,1,1,0,2,3
34,2,7,91,18,0,3,0,4,3,1,1,0,2,1,0,1,1,4,3
41,3,15,30,11,1,0,1,24,1,0,1,0,3,4,1,0,0,4,0
34,2,69,10,6,4,3,1,16,7,0,0,1,0,3,0,2,2,0,4
5,2,93,74,12,0,2,1,23,7,0,1,1,3,1,1,1,0,3,2
46,2,69,10,4,0,3,2,10,7,0,0,2,0,2,2,0,2,0,3
87,4,81,62,5,0,2,0,14,6,1,1,0,1,3,0,4,1,1,1
47,0,10,13,11,0,1,3,2,0,2,0,3,2,4,3,4,0,3,4
84,4,3,93,4,4,0,1,1,8,4,2,3,0,1,0,2,0,2,4
9,4,74,67,4,4,0,3,0,8,4,4,0,0,0,1,4,0,2,0
91,3,50,63,3,0,3,1,1,8,0,1,3,2,2,2,3,3,0,4
83,0,97,83,10,4,1,3,13,3,0,1,2,2,4,3,0,2,4,0
13,1,20,72,5,0,2,1,21,9,2,3,0,0,1,0,4,2,2,4
16,2,25,15,6,3,0,0,19,7,0,0,0,0,0,1,4,1,0,1
11,0,86,46,9,2,2,1,21,9,2,1,1,0,1,1,0,3,4,4
17,3,37,0,1,0,1,3,7,2,3,2,1,1,2,0,2,4,0,0
31,1,48,4,18,2,0,1,18,3,0,4,2,0,0,0,2,0,0,3
9,4,74,67,7,0,1,3,2,4,4,1,4,2,2,4,0,0,1,4
11,4,67,28,5,0,2,0,18,1,4,1,1,3,1,0,2,0,4,2
54,1,64,18,7,2,2,0,24,0,2,3,1,1,1,1,4,0,4,3
25,4,72,87,4,4,0,1,5,0,2,4,3,1,3,1,2,4,3,3
36,4,60,65,2,0,0,3,21,6,4,1,1,1,3,3,1,1,4,2
83,0,86,46,19,0,3,0,23,1,0,1,0,3,3,2,1,0,1,1
19,0,65,71,17,3,0,2,10,7,2,1,1,1,0,4,0,4,2,4
37,2,99,95,13,0,1,3,19,0,0,0,3,1,2,0,2,0,0,4
10,3,30,22,15,1,3,3,3,7,0,2,3,0,3,0,1,0,0,4
88,3,16,86,2,0,0,1,21,9,3,1,4,0,0,1,1,3,4,4
37,2,24,5,11,0,2,1,10,1,0,0,0,3,1,0,0,0,4,4
24,4,52,25,11,1,0,1,4,2,4,4,0,1,0,2,1,1,0,0
94,2,99,95,15,4,1,1,10,1,0,1,0,3,2,3,1,1,4,4
52,2,83,37,0,4,3,1,9,5,1,1,0,0,1,0,3,0,2,4
94,2,34,3,2,1,2,1,14,8,1,1,3,2,2,0,1,0,4,2
25,4,51,44,7,3,3,3,0,8,4,4,3,0,3,2,1,0,1,0
45,4,88,23,11,3,1,0,5,1,2,2,0,3,4,3,3,3,2,2
34,1,98,60,1,0,1,1,21,9,0,4,0,0,0,3,1,0,2,0
82,2,7,91,1,2,2,1,24,1,1,1,0,1,3,1,1,0,3,1
67,1,76,61,12,0,2,1,21,9,2,3,3,0,2,0,1,3,4,4
72,1,45,41,13,3,0,3,19,0,2,0,0,4,0,3,2,3,4,4
72,1,21,56,5,4,1,1,0,6,2,3,2,1,1,0,3,1,1,0
26,0,24,5,12,1,1,3,19,0,2,1,1,1,2,0,3,1,2,3
69,3,49,40,1,0,1,0,16,9,3,1,1,0,4,3,2,3,4,4
9,4,4,7,7,3,3,3,13,4,4,4,4,1,1,0,3,0,2,4
16,2,63,19,9,2,2,2,10,7,0,0,2,0,1,1,4,0,0,4
29,3,79,45,9,3,0,1,24,1,3,4,0,3,2,1,2,3,3,3
35,3,72,87,1,0,1,1,3,9,1,2,0,0,2,3,2,1,1,2
80,3,44,77,14,4,0,1,6,0,2,1,1,4,4,1,1,0,4,0
25,4,72,87,0,3,1,1,21,9,2,3,0,1,0,3,0,4,2,1
54,1,4,7,5,4,1,2,5,5,2,3,4,4,0,3,0,0,3,1
58,3,36,94,14,4,0,1,13,6,3,2,0,0,1,0,4,4,2,3
45,4,4,7,7,4,1,3,1,1,1,4,1,3,4,1,2,0,0,1
19,0,45,41,7,3,3,3,11,0,0,1,1,1,1,0,2,0,0,4
10,3,31,69,0,2,2,0,16,9,3,2,3,1,3,1,1,2,4,2
19,0,83,37,9,4,3,1,16,0,2,1,1,1,0,0,2,3,2,3
46,2,57,99,10,4,1,0,13,9,1,1,0,1,2,3,2,1,2,3
81,1,58,33,13,0,1,1,1,8,2,4,3,2,4,3,4,1,4,4
3,2,64,18,6,0,0,1,2,7,0,1,1,0,3,2,0,0,4,3
75,1,44,77,11,0,2,1,23,7,0,3,2,1,1,0,2,2,4,4
98,3,13,54,18,4,1,3,17,3,3,1,2,4,2,1,1,3,2,2
19,0,3,93,3,1,1,0,11,2,0,1,1,1,0,3,2,0,1,3
2,0,24,5,14,4,0,2,2,8,0,0,0,2,0,4,3,2,1,3
89,0,62,88,1,3,3,0,18,1,1,0,0,0,2,2,1,0,4,2
8,0,83,1,5,0,2,1,15,6,2,0,2,0,1,1,1,4,2,0
79,3,65,71,17,2,2,3,18,7,1,2,2,3,1,0,0,4,0,1
54,1,68,89,4,4,0,1,18,3,0,3,2,0,1,1,0,0,4,4
48,1,29,0,15,4,1,1,1,8,1,0,0,2,4,0,1,4,4,2
47,3,65,71,0,0,3,0,18,1,4,2,0,3,2,0,2,0,0,4
21,3,49,40,16,0,3,2,15,5,3,0,4,4,3,2,3,4,4,2
24,4,63,19,9,0,0,0,24,0,1,4,0,1,4,1,3,4,4,2
98,3,49,40,11,3,1,1,19,4,4,3,4,0,0,3,3,3,3,3
82,2,62,88,8,3,2,3,23,2,1,1,0,4,2,0,0,0,3,2
72,1,92,21,3,4,0,1,5,3,2,4,2,1,1,0,4,3,1,4
34,2,88,23,16,0,3,1,21,9,1,1,1,0,2,2,3,0,4,1
67,1,58,33,14,0,3,3,17,3,2,4,2,0,1,0,4,4,0,2
78,0,6,57,0,3,1,0,1,0,2,0,1,1,4,1,4,0,1,4
40,1,16,86,0,3,1,1,3,9,0,3,0,1,4,3,4,0,0,1
52,2,80,97,4,1,1,3,6,1,1,1,0,1,2,3,0,3,4,4
95,0,38,73,16,4,0,1,5,3,2,2,2,2,0,1,0,1,2,0
29,3,18,8,7,2,0,1,16,0,3,1,1,1,0,1,3,1,4,4
79,3,49,40,18,4,1,3,4,9,0,4,3,3,2,3,3,3,4,3
16,2,96,85,3,2,3,3,13,5,0,1,4,4,3,2,0,0,1,4
82,2,29,12,3,2,3,0,11,2,1,0,0,1,3,2,1,1,4,4
22,2,55,68,14,3,3,1,21,9,0,1,0,0,3,0,2,0,0,0
61,2,85,20,6,2,0,1,11,4,1,0,1,0,2,3,0,0,0,2
41,3,10,2,0,4,3,1,3,9,3,1,0,0,2,2,1,1,0,1
62,4,15,0,4,4,0,0,17,4,4,4,0,0,0,0,2,4,0,3
72,1,96,85,0,0,3,1,17,5,2,2,2,4,0,2,3,1,2,4
2,0,31,69,19,0,3,1,23,7,1,1,2,2,3,0,0,2,2,4
54,1,84,82,11,2,3,0,15,0,0,0,3,1,3,0,0,1,4,4
84,4,71,16,12,4,2,1,15,6,4,4,3,1,1,1,1,4,2,0
34,2,50,63,12,3,3,1,9,5,1,0,4,2,2,0,1,3,1,4
98,3,26,29,7,0,1,3,21,6,3,4,2,1,2,1,0,4,2,0
91,3,48,4,12,4,2,2,4,9,3,1,1,4,1,0,2,0,1,2
95,0,9,80,19,4,3,3,9,6,0,0,2,0,1,0,0,2,4,1
35,3,73,81,18,2,0,3,24,9,3,3,0,2,0,1,0,4,4,4
57,1,98,60,8,2,3,1,17,5,4,3,4,0,3,2,4,0,2,4
46,0,57,99,10,2,0,1,16,0,1,1,3,0,0,1,2,2,2,1
76,2,23,64,14,0,3,1,16,2,1,0,1,4,3,2,1,3,1,2
46,2,49,40,5,4,1,2,18,2,0,0,1,1,2,3,0,3,0,4
9,4,87,43,5,3,2,1,9,5,4,2,4,3,2,2,4,0,3,4
82,2,54,49,12,0,2,1,24,1,1,0,1,4,3,0,0,1,2,2
56,0,10,1,2,0,0,1,18,3,1,0,0,2,1,1,1,2,1,4
91,3,21,1,9,3,0,1,24,1,3,2,0,3,0,4,3,0,0,2
27,1,94,78,17,0,3,0,21,2,0,3,1,1,3,0,4,1,1,4
88,3,46,70,6,0,0,1,18,3,1,3,0,3,4,0,1,0,0,3
96,2,96,85,3,1,3,3,24,9,0,1,1,0,3,2,0,1,2,2
54,1,98,60,13,3,1,0,17,4,2,4,0,0,2,2,0,0,4,3
88,3,7,3,5,4,1,0,11,2,4,1,1,1,4,1,1,0,3,2
83,0,74,67,12,3,3,0,13,5,0,1,4,4,2,2,4,3,2,3
58,3,64,18,5,4,3,1,3,9,3,2,0,1,3,2,1,1,4,2
27,1,71,16,5,0,1,0,23,1,0,3,0,0,3,1,3,4,2,4
38,1,60,65,2,4,2,0,19,7,2,1,2,1,1,1,0,0,4,2
36,4,57,99,19,3,0,1,19,4,4,4,0,3,1,1,0,2,1,1
27,1,2,17,10,0,1,2,9,1,2,0,1,3,4,3,2,2,2,4
15,1,49,40,11,2,3,1,4,2,2,1,1,4,1,2,3,3,1,4
26,0,66,76,1,0,1,2,1,2,2,1,4,4,0,1,2,1,3,0
55,2,87,0,12,0,2,0,0,2,0,0,0,4,1,4,0,4,3,2
22,2,65,71,10,0,1,3,23,2,4,1,1,4,2,3,1,0,0,3
52,2,34,3,10,2,0,1,10,1,1,1,1,3,1,3,0,0,1,4
69,3,36,94,13,4,0,1,7,7,4,1,1,3,0,1,4,3,4,4
63,1,2,17,12,1,1,0,20,3,0,2,2,4,3,0,0,2,4,4
39,0,64,18,13,2,3,1,7,7,0,0,1,4,1,0,0,0,4,1
60,3,85,0,18,3,2,3,13,3,4,1,2,0,0,0,2,0,4,0
83,0,77,2,4,0,3,3,2,4,0,1,0,1,3,0,1,0,4,1
60,3,27,92,12,4,2,1,16,0,3,1,3,1,2,0,0,0,4,2
91,3,11,84,0,3,1,3,22,4,0,2,4,0,2,1,0,2,4,0
75,1,72,87,0,0,3,3,16,5,0,2,4,4,3,0,0,4,2,2
83,0,92,21,3,4,0,0,6,7,1,0,2,3,0,1,2,0,0,1
59,2,97,83,5,2,3,0,23,1,1,1,0,4,3,0,1,1,1,4
0,1,89,9,4,0,3,2,1,1,2,3,0,0,3,2,0,3,4,3
82,2,34,3,1,1,0,1,12,0,0,1,3,4,2,3,1,1,0,4
22,2,41,14,7,0,1,1,24,1,0,0,0,4,2,2,2,0,3,1
46,2,53,96,6,0,0,1,3,9,0,1,1,2,0,1,0,1,0,3
97,4,69,0,14,0,3,0,18,1,0,3,1,3,3,2,0,0,4,3
22,2,31,69,1,3,3,3,21,6,1,1,2,4,3,0,1,2,1,4
42,2,89,9,1,2,2,3,16,5,0,0,2,4,1,1,0,3,0,2
29,3,66,76,19,2,1,1,6,2,0,4,0,4,1,0,1,0,1,2
75,1,41,14,13,4,0,3,17,3,2,3,2,2,0,3,2,0,0,3
46,2,34,3,1,4,1,3,13,3,0,0,2,2,1,0,0,0,0,0
72,1,53,96,0,4,3,3,16,5,2,0,4,0,2,0,2,0,4,4
0,4,81,62,19,3,0,3,15,8,0,1,3,2,1,1,2,4,0,4
11,4,58,33,9,4,2,1,13,6,0,1,2,1,1,0,2,2,0,0
28,2,97,83,4,0,3,2,2,8,0,1,3,0,2,0,4,1,0,4
92,1,60,65,7,0,1,0,4,6,0,0,0,1,2,3,0,0,3,0
6,3,88,23,11,4,1,3,4,9,3,1,1,0,2,3,4,3,3,3
43,4,25,15,18,3,2,2,9,1,4,1,0,4,1,0,3,0,1,3
6,3,82,27,9,0,1,3,8,8,3,2,0,3,0,0,2,1,1,1
60,3,73,81,5,0,2,1,6,2,0,2,4,1,1,1,1,3,0,2
36,4,45,41,5,4,3,1,0,6,4,4,1,1,2,0,2,1,4,3
22,2,66,76,18,0,3,1,16,0,1,0,1,1,3,2,3,0,2,4
8,0,88,23,14,4,0,1,2,7,0,1,2,1,0,4,3,3,0,2
41,3,49,40,14,0,3,3,18,7,0,2,1,3,3,2,3,3,0,4
48,1,23,64,13,4,3,1,16,0,0,3,3,4,2,0,1,3,1,0
65,4,27,92,5,4,1,3,21,6,2,2,1,1,0,1,3,3,4,2
80,3,90,47,9,4,2,1,13,6,1,2,0,3,1,0,0,0,1,4
91,3,33,36,15,4,1,2,1,2,4,4,1,4,2,3,0,4,4,4
40,1,31,69,9,3,0,2,23,6,0,3,2,4,0,3,0,4,0,3
57,1,96,85,3,0,3,3,21,6,2,1,4,1,1,0,0,2,1,1
40,1,58,33,18,0,3,3,24,9,2,4,4,0,3,0,1,4,1,3
39,0,54,49,9,4,3,3,22,4,2,2,0,1,1,0,4,2,1,4
52,2,40,98,12,4,2,1,21,9,1,0,0,1,1,0,4,3,0,4
2,1,29,12,10,3,3,1,20,2,2,0,1,4,3,0,1,2,0,4
38,1,9,80,2,4,2,1,3,9,2,0,2,2,1,0,2,3,0,4
89,0,88,23,4,4,0,0,11,0,1,1,3,1,2,1,3,0,3,0
22,2,87,43,12,4,3,0,10,3,1,0,2,1,3,2,4,0,4,3
43,4,48,4,12,0,2,1,17,5,0,1,0,0,1,1,0,0,3,0
27,1,83,37,7,1,0,3,7,1,2,4,1,0,1,1,3,1,0,3
47,1,37,42,0,4,3,0,5,1,2,3,0,1,2,0,1,2,3,2
10,3,79,45,11,4,2,3,20,1,4,2,1,3,2,0,0,0,0,1
82,2,91,53,10,3,3,1,10,1,0,1,0,3,2,2,0,0,2,2
26,0,91,53,3,2,3,0,19,7,0,1,1,3,3,2,2,0,3,0
83,0,2,17,8,4,3,1,17,5,1,0,1,4,3,2,0,2,0,2
22,2,67,1,18,0,3,3,13,3,1,1,2,4,3,2,0,3,4,0
90,4,26,29,6,0,0,1,6,2,4,1,1,4,1,1,0,1,1,3
41,0,61,4,12,0,0,3,17,3,1,0,2,2,0,2,4,0,4,3
50,0,12,38,5,0,2,1,9,5,2,0,1,3,1,1,0,3,3,3
98,3,63,19,19,1,2,0,21,4,4,1,0,1,1,1,1,4,3,3
82,2,16,86,18,0,3,1,1,0,1,0,1,2,3,2,0,3,1,1
72,1,45,41,0,3,1,3,6,4,2,4,4,0,2,3,4,0,3,4
42,2,43,58,5,4,1,3,20,1,1,1,1,3,0,1,2,0,2,4
41,3,48,4,2,0,0,1,5,3,4,1,3,4,0,1,4,1,1,4
66,2,20,72,3,0,3,3,4,9,0,0,0,2,2,0,0,0,3,2
62,4,73,81,0,0,3,3,19,0,1,1,1,1,3,2,1,4,0,1
55,4,81,62,12,4,2,0,4,6,0,4,2,4,1,1,1,4,4,1
