column1,column2,column3,column4,column5,column6,column7,column8,column9,column10,column11,column12,column13,column14,column15,column16,column17,column18,column19,column20,column21,column22,column23,column24,column25,column26,column27,column28,column29,column30
115,6,104,5,8,16,4,18,2,2,2,1,0,1,1,8,0,1,1,0,4,2,8,1,7,0,1,1,0,2
185,3,48,3,11,16,6,3,5,3,3,3,1,0,2,0,3,1,6,1,0,3,6,4,5,4,7,1,5,6
1,1,210,7,1,1,9,16,5,5,4,5,5,1,1,0,0,0,0,7,4,2,0,1,5,9,1,5,8,7
41,1,137,0,3,12,2,19,4,3,4,5,0,8,0,0,2,7,7,0,7,2,0,1,3,2,1,3,0,1
85,9,66,6,3,0,7,9,1,7,0,2,1,9,9,3,0,2,0,0,1,0,4,3,9,3,7,9,2,7
180,1,194,3,1,17,0,0,4,1,5,3,5,6,3,4,0,3,0,7,3,0,6,4,2,7,6,1,1,9
43,3,90,3,3,12,2,21,1,9,5,4,5,0,6,0,2,8,0,0,6,0,1,4,7,8,4,1,5,7
105,1,167,0,5,6,5,10,5,4,1,1,1,2,3,2,1,9,2,7,9,9,0,0,9,8,1,7,6,0
111,5,174,6,6,4,0,7,5,5,1,2,0,1,0,4,7,2,0,4,1,0,1,3,1,8,1,4,6,3
50,0,48,3,6,12,1,8,2,5,4,5,0,8,0,0,7,2,2,3,7,1,1,1,7,9,9,5,5,3
103,5,124,7,3,0,7,7,4,6,3,0,3,3,9,1,3,0,0,0,2,2,7,6,3,6,1,4,4,1
78,4,166,8,3,14,9,21,4,7,3,5,5,7,0,1,1,0,9,0,4,2,0,1,5,3,0,9,2,2
109,2,30,8,2,16,4,16,1,2,5,4,1,5,1,8,0,5,0,5,3,8,0,0,7,2,7,7,5,4
68,7,7,4,2,4,4,21,3,5,3,5,1,7,0,8,0,0,3,0,8,4,6,1,6,3,7,4,5,9
158,9,97,2,8,12,0,15,7,7,3,5,3,4,0,4,0,1,4,0,1,3,1,0,3,4,9,8,8,2
65,1,127,4,3,10,8,4,1,8,2,5,5,8,0,6,0,6,0,0,2,2,0,5,9,9,3,3,5,0
196,7,87,0,8,3,5,12,3,5,1,5,2,9,0,3,7,0,4,0,5,0,1,1,4,4,1,3,4,5
103,5,4,9,1,2,9,20,4,0,5,3,3,1,1,1,5,2,5,4,0,1,0,1,5,7,9,5,5,1
80,3,129,0,1,14,6,16,6,3,2,3,3,3,4,7,2,7,0,0,2,6,2,2,2,4,4,4,3,4
195,2,204,1,8,0,0,16,7,0,2,0,5,2,3,4,0,0,0,0,1,9,1,8,1,5,7,5,2,2
72,7,31,0,11,6,0,17,3,6,1,1,4,7,0,4,9,2,3,0,8,1,1,0,2,6,5,7,6,7
70,8,38,2,8,1,7,0,2,6,3,2,5,8,1,3,9,3,8,6,7,2,9,7,0,9,1,6,4,9
95,0,197,9,4,16,0,12,6,7,0,2,4,2,0,0,1,0,0,8,9,0,4,5,1,6,3,9,2,6
205,6,142,4,9,3,6,16,3,6,4,5,0,8,0,0,4,0,4,9,1,2,0,5,3,4,7,5,7,8
127,5,34,3,1,16,3,2,2,7,5,3,3,1,7,4,1,0,0,4,0,2,2,4,2,2,6,1,4,7
193,4,97,2,6,2,8,18,1,3,3,5,0,1,5,1,3,7,0,0,0,2,9,0,6,0,4,4,8,9
180,1,70,0,0,14,5,15,2,1,3,5,3,4,0,1,4,4,7,2,0,5,2,1,7,0,4,3,1,6
116,2,163,3,6,6,5,11,7,2,4,2,5,6,3,3,1,5,1,2,0,7,2,4,7,7,4,4,0,7
177,7,97,2,1,3,3,23,2,3,2,2,3,7,7,2,3,7,0,8,8,1,1,0,3,5,6,4,3,3
209,0,7,4,5,5,9,22,8,9,3,5,3,4,2,1,0,1,2,3,0,5,1,1,3,6,1,1,8,6
100,6,141,8,2,12,9,18,4,7,2,5,5,8,0,1,1,1,1,0,0,0,0,1,0,2,3,9,1,4
46,9,166,8,4,1,7,4,5,2,4,2,1,7,1,3,0,0,2,0,8,0,3,0,1,7,4,3,7,1
112,8,201,6,3,0,7,22,2,0,0,2,4,2,0,3,0,0,8,6,2,9,4,3,7,2,1,9,9,7
146,9,195,6,8,4,6,17,2,5,3,1,4,5,2,7,0,1,0,3,1,8,2,3,0,6,1,1,4,1
148,0,104,5,1,9,2,4,0,0,5,1,0,8,0,0,5,0,0,8,7,0,8,0,0,7,7,9,4,7
122,6,214,5,1,9,1,7,1,7,5,5,0,0,8,0,0,1,0,9,0,1,1,2,7,7,4,4,9,2
115,6,202,7,2,8,3,7,2,1,5,2,2,6,2,1,3,4,6,9,3,7,2,2,4,0,3,3,6,9
78,4,208,2,1,5,1,18,2,2,3,5,1,7,8,0,0,1,4,7,0,3,2,7,4,1,6,5,0,3
24,7,185,4,0,0,2,22,5,0,2,0,5,2,0,4,5,3,2,1,1,1,1,9,3,1,7,8,4,0
103,5,191,2,9,16,9,1,2,2,5,5,0,0,1,1,1,5,0,4,6,0,9,0,7,0,1,1,7,8
213,4,107,9,6,16,0,2,4,9,2,0,3,2,3,4,0,8,4,0,0,9,0,5,5,0,7,5,5,5
146,9,195,6,7,8,7,21,2,3,3,3,0,6,0,0,2,7,2,3,3,7,4,2,2,7,0,8,9,7
60,3,207,9,8,3,5,22,7,2,3,5,3,4,0,2,0,0,0,0,0,4,0,0,7,3,3,3,0,7
136,1,186,3,0,16,2,15,2,7,3,3,5,5,6,0,0,0,0,7,3,0,1,0,6,2,1,4,5,3
16,9,83,8,4,12,3,1,6,1,2,4,4,5,7,2,0,4,2,0,3,8,3,1,5,2,6,4,7,7
121,0,167,0,9,0,3,5,7,5,1,5,1,0,0,9,0,0,0,3,6,3,1,0,7,2,1,5,6,0
108,4,98,6,6,1,1,1,7,8,5,5,4,4,0,0,0,6,2,2,1,3,0,1,5,2,6,6,5,7
45,8,208,2,7,14,9,1,0,4,4,1,1,9,4,0,8,0,0,6,0,1,2,7,5,9,7,4,4,9
176,2,17,4,3,9,6,12,8,8,4,0,4,9,0,0,0,1,0,5,0,1,2,1,0,9,1,6,9,7
37,9,98,6,1,9,2,10,2,1,3,2,1,5,6,1,3,4,0,3,1,8,4,3,2,0,1,0,2,0
27,1,26,0,9,15,4,7,4,6,5,3,1,2,1,0,0,2,0,7,9,9,2,1,2,3,3,6,0,9
177,7,126,1,3,1,5,0,2,6,5,4,3,8,1,3,2,2,3,1,7,2,1,0,1,4,9,5,0,3
128,2,125,5,8,2,8,18,2,2,3,3,3,4,0,6,1,5,2,2,1,4,8,2,2,8,1,4,0,8
56,9,121,6,0,3,4,9,1,7,5,3,2,3,0,8,1,1,4,0,0,6,4,3,2,7,1,3,5,1
31,7,103,1,3,14,9,12,2,0,5,5,3,9,1,1,0,0,0,0,0,1,1,8,7,0,8,4,1,8
174,5,124,7,9,16,9,6,5,1,1,3,5,6,0,4,6,4,0,4,0,7,0,1,9,2,4,6,2,9
12,2,54,0,7,1,6,19,7,2,3,0,5,4,4,3,0,1,1,5,1,4,2,0,1,2,4,5,9,9
132,6,109,7,5,16,5,7,1,7,3,1,3,6,0,2,1,0,4,9,2,3,0,6,8,7,5,4,7,6
85,9,70,0,9,3,6,10,2,0,0,5,2,9,1,7,0,2,9,0,5,5,0,0,2,6,6,1,5,9
122,6,109,7,7,8,7,19,5,9,3,0,4,9,9,0,0,8,4,0,4,5,1,6,3,7,6,5,6,0
66,2,170,3,6,16,0,10,4,1,5,3,4,7,0,4,6,4,0,5,8,1,6,1,8,2,6,4,9,6
144,2,21,7,1,3,3,12,7,6,4,5,1,2,0,2,3,0,1,5,0,2,7,1,2,7,6,8,5,7
158,9,114,8,6,15,4,21,1,9,1,1,3,0,2,8,1,8,2,0,6,3,0,1,9,2,1,6,5,5
30,2,104,5,6,17,5,17,2,5,2,5,5,8,0,3,0,9,0,0,7,2,8,2,6,7,4,7,5,7
18,4,74,9,1,0,6,23,2,3,4,5,2,3,4,1,2,1,9,2,2,6,0,0,7,2,9,5,5,0
155,3,204,1,4,0,6,23,3,8,4,5,3,5,1,0,4,1,0,0,1,8,2,0,8,8,7,6,2,0
49,7,81,6,5,14,3,21,2,3,5,5,4,4,2,1,2,7,1,0,0,4,1,3,8,7,0,6,2,7
174,5,87,5,4,3,1,3,0,0,3,5,5,7,8,0,5,0,0,4,4,2,8,2,3,4,6,7,6,4
47,4,98,6,11,3,7,6,2,0,2,0,5,2,0,3,5,0,9,2,9,9,4,0,7,7,2,1,2,9
66,2,34,3,3,6,5,17,0,1,3,5,4,6,3,2,6,1,0,2,0,7,6,2,2,8,7,1,4,2
106,8,102,8,4,3,1,22,5,8,5,5,0,0,8,0,0,6,8,6,6,3,3,1,2,9,4,8,2,9
132,6,208,2,4,16,0,4,3,7,2,5,4,0,0,0,0,1,4,9,6,0,1,0,2,7,4,1,4,5
9,2,34,3,0,12,8,10,2,0,5,5,1,7,5,0,0,0,1,7,8,6,6,0,7,4,1,1,6,9
71,6,198,1,2,16,4,8,4,4,4,1,3,2,2,0,8,3,0,9,1,1,2,8,0,2,1,1,9,0
32,8,7,4,10,11,2,5,4,7,2,1,3,2,6,1,1,1,0,6,9,9,2,9,2,2,9,5,3,2
203,8,150,8,11,12,9,2,4,9,3,5,3,4,0,1,2,8,8,1,0,2,3,0,3,7,4,1,4,4
26,9,112,0,1,12,1,12,8,8,3,3,0,6,1,1,4,6,8,0,3,1,2,0,3,7,4,9,3,8
100,0,180,2,9,12,3,16,7,0,4,1,4,0,7,2,0,0,3,8,0,3,9,0,3,6,4,1,3,4
179,9,127,4,8,2,8,11,0,5,1,5,0,6,1,1,7,0,2,0,3,7,0,9,3,1,1,1,2,3
36,0,130,5,1,14,6,2,6,3,0,1,0,6,0,5,3,7,2,8,3,7,1,2,2,2,4,9,8,9
191,3,190,7,1,15,4,10,0,3,4,4,3,7,0,0,4,0,6,0,8,2,0,2,8,8,6,0,2,0
43,3,133,9,2,13,1,16,7,0,3,5,5,7,8,5,5,0,0,1,4,2,2,1,6,0,9,9,4,9
107,3,159,7,8,3,5,10,1,6,4,0,0,1,0,2,3,3,0,0,4,0,0,6,4,7,9,4,3,1
131,4,170,3,0,17,1,18,2,2,3,1,3,6,1,5,0,5,9,2,1,7,2,5,8,3,1,9,4,9
206,5,90,3,4,14,8,10,4,1,2,5,5,8,5,1,0,4,0,4,7,3,6,1,7,5,4,5,0,2
183,7,4,9,4,7,9,1,7,8,3,2,0,1,1,0,4,1,1,1,1,0,5,5,6,9,9,3,8,1
19,7,200,3,1,16,3,21,1,9,2,3,5,5,0,1,0,8,0,1,1,8,2,4,7,6,9,8,4,0
99,1,48,3,6,16,0,0,4,1,5,5,0,0,0,1,0,4,2,2,0,3,2,4,4,3,7,7,5,9
173,8,172,2,10,9,4,8,7,1,0,0,4,2,1,0,0,0,8,6,0,9,1,7,3,4,6,7,9,5
140,3,182,7,8,5,3,2,2,7,3,1,2,7,7,9,0,0,6,0,8,0,1,4,4,6,9,5,9,9
153,4,34,3,1,2,9,9,2,8,5,3,2,3,1,1,4,1,9,0,2,1,6,4,5,4,6,3,1,1
175,1,152,6,2,9,2,16,4,9,1,5,4,3,0,1,0,8,0,0,0,6,1,1,7,6,3,1,7,9
137,8,27,4,1,17,0,12,2,0,2,5,3,2,3,4,5,2,6,1,9,0,0,9,2,6,1,9,7,9
88,4,103,1,9,0,3,19,5,9,4,3,4,9,2,9,0,1,0,2,0,3,1,0,7,7,1,2,1,9
109,2,145,7,5,9,6,7,2,1,3,5,4,6,4,0,4,4,2,5,0,7,1,6,5,9,8,1,4,1
32,8,99,8,3,3,0,10,2,0,4,5,3,5,3,4,0,0,4,2,1,0,3,1,9,5,9,0,1,4
156,2,173,5,0,3,4,18,1,3,3,3,2,7,1,8,3,7,0,5,2,2,8,2,0,2,1,1,2,6
67,9,175,7,5,1,4,9,6,4,5,3,5,6,1,8,8,0,2,3,3,0,0,6,3,7,1,7,8,3
115,6,145,7,1,2,9,6,2,0,5,0,0,6,1,1,0,0,4,0,1,1,1,6,5,4,9,5,2,3
55,2,207,9,0,2,7,18,5,8,5,3,4,7,1,3,4,6,1,3,4,6,5,0,9,1,8,4,3,4
94,3,117,7,8,12,0,7,0,3,1,1,3,1,0,0,3,1,6,1,4,1,7,1,0,2,1,7,8,1
130,9,121,6,1,5,1,1,0,4,4,3,5,2,0,0,1,0,2,3,9,2,1,3,0,7,6,5,2,0
92,9,153,0,1,8,4,3,1,6,5,0,5,1,2,8,3,2,2,3,4,0,2,0,3,4,0,4,0,9
67,9,48,3,1,0,6,3,4,4,4,0,4,9,4,0,1,1,2,0,5,5,0,9,1,4,1,3,6,0
194,1,140,6,7,1,6,12,2,0,5,1,5,0,4,0,0,2,0,0,6,3,4,3,0,2,7,4,5,2
19,7,96,4,6,16,0,17,7,9,4,5,5,1,0,0,0,1,3,1,0,1,0,9,2,4,7,2,6,9
73,1,160,9,10,12,7,2,6,3,3,5,1,7,9,3,0,1,7,7,8,1,0,3,4,7,1,5,1,3
141,6,94,7,2,2,7,17,8,0,0,3,5,2,9,0,5,0,1,0,0,9,7,6,2,7,7,5,5,8
130,9,70,0,11,12,9,7,4,6,2,1,3,2,2,0,3,3,5,0,1,1,0,0,9,9,7,1,0,8
203,8,121,6,9,7,2,13,5,3,5,5,4,4,0,1,1,7,8,6,1,4,4,3,1,6,7,5,0,8
213,4,80,3,2,17,9,1,4,4,5,1,3,0,1,1,1,2,9,5,0,3,1,7,0,6,1,7,4,1
19,7,212,2,1,3,3,21,8,4,2,1,4,5,0,9,8,2,0,1,3,0,9,7,8,7,1,7,5,1
21,0,64,1,6,8,9,19,4,3,5,0,3,2,0,0,3,2,3,3,9,9,2,0,4,8,1,5,0,7
194,1,172,2,6,8,9,11,2,8,4,2,5,6,1,1,4,1,0,0,3,7,9,7,8,7,8,1,0,7
168,5,88,7,2,12,9,17,7,9,5,1,1,4,0,0,0,8,0,4,1,4,0,1,3,9,8,4,5,1
2,4,142,4,0,9,9,17,2,5,3,5,3,4,2,1,2,2,9,0,1,4,0,9,3,7,6,7,9,9
126,1,121,6,3,16,0,12,2,0,3,0,3,3,3,0,5,2,0,0,0,6,4,3,1,8,6,5,7,9
117,7,21,7,1,13,8,10,2,0,2,3,5,5,1,6,5,2,3,1,1,8,1,6,3,5,3,4,9,7
2,4,5,0,5,0,7,12,7,6,5,3,5,6,9,3,3,2,3,0,0,1,0,1,3,2,6,1,0,0
148,4,168,1,11,8,6,20,0,8,3,0,4,9,2,0,4,1,9,5,5,1,1,0,1,0,0,9,8,4
142,5,10,1,10,15,5,19,8,4,1,3,5,6,0,3,8,9,5,0,1,7,1,0,1,8,8,5,5,4
18,4,22,2,9,16,9,1,0,4,2,1,5,9,1,1,1,1,1,0,5,5,9,7,2,4,0,4,9,5
114,4,171,9,4,17,5,18,7,1,5,5,0,0,1,2,6,4,3,0,0,3,0,5,4,2,6,3,4,3
67,9,56,7,1,0,6,4,3,7,3,1,5,0,4,7,1,1,5,3,6,0,1,1,5,2,3,9,5,3
77,3,48,3,2,16,4,20,1,6,2,2,0,1,1,0,3,3,0,1,2,0,6,4,3,2,8,7,5,2
147,1,187,5,3,15,7,17,4,7,3,0,2,8,9,0,1,0,0,7,2,0,8,0,7,4,7,4,3,9
178,4,89,2,0,16,2,8,2,5,5,1,5,0,0,1,3,0,3,0,6,0,9,0,4,8,7,6,1,7
21,0,43,7,3,8,0,16,1,2,0,1,4,0,3,0,2,0,0,8,6,0,7,6,7,3,7,9,5,2
88,4,103,1,5,12,2,0,2,6,5,5,5,2,6,0,9,2,3,0,9,0,2,0,3,7,4,0,0,2
103,5,22,2,10,3,5,16,4,9,5,4,1,5,3,2,0,8,5,4,0,8,9,0,7,4,2,5,9,1
38,5,18,3,2,12,9,21,3,5,0,1,2,7,2,1,0,5,1,4,8,1,6,4,7,8,9,4,1,5
18,4,176,8,1,7,0,19,2,6,2,0,1,8,3,0,9,2,0,0,7,2,3,1,3,3,7,5,4,9
185,3,26,0,3,8,1,1,2,2,5,5,3,9,8,0,0,5,3,0,5,5,2,0,9,0,8,4,9,6
69,6,162,5,1,12,1,20,1,6,5,0,0,6,1,0,3,1,4,0,2,7,8,2,9,8,5,7,5,8
143,8,188,0,8,3,5,16,5,5,5,0,2,5,1,1,7,0,8,1,1,8,0,1,7,0,0,7,1,6
99,1,11,0,1,17,0,22,2,0,3,5,3,4,0,4,5,2,7,7,0,4,4,1,2,0,1,4,9,9
187,9,180,2,4,5,4,22,3,4,5,3,0,8,0,8,3,9,7,3,2,0,9,7,9,9,9,3,0,1
146,9,60,5,1,7,0,13,2,4,1,0,4,5,3,4,0,9,5,0,3,8,1,0,9,7,1,9,7,5
78,4,171,9,0,0,1,23,6,5,5,5,0,0,8,5,7,1,9,2,0,0,0,5,0,3,7,4,4,8
77,1,161,7,4,16,0,2,2,7,4,1,4,0,3,0,1,1,0,3,6,0,1,6,7,0,7,1,1,1
200,4,6,5,3,17,3,22,7,2,3,1,3,6,7,2,1,5,3,5,3,7,8,2,7,7,6,8,9,9
