column1,column2,column3,column4,column5,column6,column7,column8,column9,column10,column11,column12,column13,column14,column15,column16,column17,column18,column19,column20,column21,column22,column23,column24,column25,column26,column27,column28,column29,column30
129,2,14,1,3,2,0,1,3,1,2,1,3,4,1,1,1,1,1,2,3,4,0,0,0,4,0,4,2,4
14,4,117,2,0,2,1,1,6,4,0,5,2,2,2,1,1,2,0,3,2,4,0,0,2,4,4,0,0,2
212,2,3,1,2,2,2,2,2,1,4,5,1,0,1,0,4,2,2,0,1,3,2,1,0,4,2,1,3,2
23,0,31,4,1,2,0,1,6,4,5,1,1,3,1,0,4,1,4,1,4,0,3,2,4,0,2,4,0,4
120,1,213,3,2,3,2,2,5,3,3,5,0,0,0,0,0,2,0,1,4,4,4,1,4,0,3,1,4,2
93,2,152,1,1,1,3,2,2,0,0,5,2,2,2,4,0,0,1,2,1,1,2,1,4,4,0,0,0,4
16,1,189,2,0,2,0,2,3,1,2,3,4,0,1,2,1,3,2,0,0,0,2,0,3,2,2,0,0,3
154,0,11,3,2,0,0,0,6,3,4,0,4,4,0,2,1,3,1,1,4,2,1,0,3,0,3,4,3,4
103,4,22,2,0,2,0,0,6,3,5,3,0,4,1,2,0,3,0,4,0,4,4,0,4,1,3,2,1,2
41,2,181,0,2,0,0,2,4,4,2,3,2,3,3,0,1,3,2,0,0,0,3,2,2,2,3,3,1,2
168,4,215,2,0,2,0,2,1,2,0,3,3,1,4,1,1,3,1,1,2,0,0,1,3,2,1,1,3,4
197,2,190,3,2,1,1,2,4,4,2,1,4,0,0,1,1,0,0,1,2,4,1,2,2,4,4,0,1,2
88,1,170,4,1,2,0,2,1,2,5,3,5,2,2,1,1,3,0,1,4,0,1,2,3,0,3,1,2,2
142,1,53,0,2,2,2,0,6,4,4,5,3,1,4,0,4,2,2,2,0,0,3,2,0,2,3,2,1,2
56,3,135,0,1,3,1,0,6,4,5,2,3,2,0,0,0,1,4,1,0,3,3,2,3,0,2,2,3,3
20,3,109,0,3,1,3,1,0,1,1,5,3,3,3,0,3,0,4,1,1,0,2,3,3,2,3,0,1,4
116,2,150,2,3,0,1,1,4,0,4,5,2,4,1,4,2,1,2,3,0,2,1,3,0,0,4,1,0,3
89,3,20,1,0,2,0,1,6,4,5,0,5,1,4,0,2,3,4,1,3,4,2,2,2,2,3,0,2,2
139,3,25,3,0,1,1,2,6,4,5,1,4,1,4,2,0,0,3,2,2,2,0,3,2,0,1,0,3,1
31,1,111,3,0,1,1,0,5,4,3,5,4,1,4,2,4,0,1,3,0,0,3,2,3,3,3,4,0,0
97,4,139,2,3,2,0,0,6,2,0,3,4,0,1,3,1,3,1,4,1,0,4,1,2,3,2,0,3,4
194,2,85,0,2,1,1,2,0,3,4,4,3,4,0,1,0,1,1,0,0,3,0,1,2,4,1,1,0,2
212,2,17,2,1,2,0,2,4,4,0,1,1,1,4,2,1,0,4,0,2,0,2,3,3,2,4,3,3,2
206,1,150,2,0,0,2,2,4,4,3,5,0,0,1,3,4,2,0,0,0,4,3,0,4,2,3,0,3,2
17,4,85,0,0,2,0,2,2,0,4,3,1,1,4,0,1,2,1,4,0,3,1,2,2,4,2,3,0,1
119,1,72,3,3,1,3,1,4,0,3,3,0,4,0,4,1,1,0,0,4,0,1,2,3,2,0,0,2,1
84,4,108,3,2,2,2,0,3,2,0,4,0,4,1,1,4,2,0,1,2,2,1,2,4,0,2,2,1,1
23,0,5,3,0,2,1,2,4,2,1,5,5,2,4,4,0,1,2,1,2,4,1,1,4,0,3,0,0,2
146,3,6,0,0,3,3,2,5,0,2,5,2,2,0,1,3,0,2,0,1,0,0,3,3,2,2,1,1,2
74,3,142,1,0,0,2,0,2,4,5,3,0,4,0,1,4,2,2,2,3,1,3,2,3,0,2,4,2,4
101,0,46,1,0,1,1,2,3,1,4,0,5,1,2,2,3,0,3,0,3,2,1,3,4,1,2,1,0,2
156,1,198,1,0,3,3,2,3,1,5,3,3,0,0,1,1,4,0,0,3,3,2,0,0,0,1,2,1,1
71,1,214,0,1,2,0,0,4,4,2,5,3,0,1,0,1,4,3,2,2,3,2,2,1,2,0,1,1,1
100,3,75,4,0,2,1,1,1,0,5,0,4,3,0,2,2,1,4,2,4,4,0,1,2,3,4,2,2,2
27,4,27,1,3,3,2,0,6,3,3,2,4,1,4,2,2,1,1,3,1,4,4,2,0,3,2,0,3,2
89,3,105,3,3,0,1,1,6,4,4,3,0,2,0,4,1,1,3,0,2,0,3,2,2,0,1,0,1,3
68,3,112,4,3,3,2,1,4,0,2,0,2,0,1,3,3,2,4,0,4,1,0,3,3,0,3,0,0,4
22,2,112,4,0,1,1,2,6,4,3,1,3,0,1,3,2,0,0,3,0,0,3,4,3,2,3,1,2,4
190,1,35,4,3,0,1,2,4,4,4,4,1,1,4,2,1,0,1,2,1,1,3,0,0,2,2,0,3,1
174,1,69,0,2,2,2,0,0,0,3,5,4,1,1,0,4,2,0,1,0,0,1,1,4,4,3,0,4,2
156,1,181,1,0,0,0,0,6,3,3,1,5,4,1,4,1,4,2,1,3,1,4,2,2,2,1,0,1,2
185,3,157,1,0,0,0,0,0,0,2,3,4,0,1,3,0,1,4,1,3,3,0,1,3,2,3,4,0,0
140,3,92,4,3,0,1,1,0,3,3,1,2,1,4,2,0,0,4,0,4,1,4,0,1,2,3,0,1,4
103,4,193,4,2,1,1,0,6,3,3,0,3,0,1,1,4,0,0,4,4,1,1,0,4,2,2,3,0,2
113,1,144,2,2,2,0,0,6,3,1,0,4,0,4,3,0,3,0,2,1,4,4,0,0,0,2,0,2,4
173,2,19,4,0,0,2,2,4,4,4,2,4,3,1,1,4,3,3,3,0,0,3,0,4,4,1,0,4,2
64,3,8,1,2,2,2,2,0,3,3,5,5,0,1,1,4,0,4,0,3,1,0,0,1,4,3,2,0,1
12,0,30,0,1,2,0,2,5,3,3,1,4,3,1,0,4,4,2,1,0,0,4,4,3,4,4,1,3,0
215,4,92,1,3,0,1,2,2,0,2,0,3,4,1,2,2,1,0,4,0,1,1,4,4,2,1,0,0,2
48,4,181,0,3,2,0,0,4,3,3,2,0,2,2,4,1,3,1,1,0,0,1,2,3,1,3,2,2,1
28,2,214,0,2,2,2,0,2,1,3,3,2,0,0,3,1,0,1,3,0,0,1,3,2,0,2,3,1,2
103,4,36,0,0,2,0,0,0,0,0,1,3,0,4,0,1,4,1,4,1,3,0,4,3,0,1,0,2,2
92,1,87,0,3,1,3,2,6,4,3,5,1,4,1,4,3,0,3,1,1,0,2,3,2,2,2,2,0,2
8,2,22,2,3,2,0,0,2,1,2,2,2,1,4,2,1,3,2,4,2,4,2,0,2,2,3,0,2,4
34,4,138,4,3,2,0,1,4,0,5,1,3,0,0,3,2,1,0,3,4,0,0,2,4,3,4,1,1,1
147,2,184,1,2,2,2,1,6,4,1,1,4,3,3,4,2,3,1,3,3,2,2,2,3,0,4,0,3,3
38,3,150,2,2,0,0,0,1,3,3,2,1,4,1,1,1,4,4,0,4,0,0,2,0,0,4,0,0,4
43,3,120,0,2,0,0,0,1,3,3,1,1,2,3,1,2,1,2,0,1,0,4,0,0,1,2,1,4,2
190,1,52,2,3,3,2,2,6,0,0,3,3,1,4,2,1,2,3,0,0,4,0,3,4,0,2,1,1,2
214,1,1,4,0,2,0,0,6,3,3,5,3,3,1,1,1,3,2,0,1,1,0,0,3,0,3,1,4,0
53,0,38,1,2,2,2,0,2,1,4,5,3,1,4,0,4,1,3,0,1,2,1,3,3,3,2,1,3,2
113,1,176,2,1,2,0,0,6,3,2,2,0,2,4,1,1,3,2,1,0,4,3,2,3,2,0,4,0,2
146,0,154,3,0,3,3,2,5,3,5,2,0,3,0,1,3,4,2,2,2,2,1,0,4,0,0,1,1,1
96,0,82,4,1,1,3,2,5,3,3,5,5,0,1,0,4,4,3,0,0,1,3,0,2,2,1,4,2,0
146,3,156,0,3,3,2,0,3,2,3,3,1,1,2,2,4,0,4,0,1,0,4,3,3,0,3,0,1,1
172,3,12,2,0,0,2,2,5,3,4,5,4,2,2,1,3,2,0,1,3,4,0,0,3,2,1,0,3,3
159,3,205,0,1,2,0,0,1,3,4,2,3,2,2,1,2,3,2,2,0,3,4,4,3,0,3,0,0,2
159,3,117,2,3,3,2,2,5,3,1,5,2,0,1,0,3,0,1,2,2,1,0,1,4,0,1,1,0,3
67,1,114,1,1,3,1,2,6,4,3,1,5,0,0,0,0,1,2,2,3,2,2,2,4,2,0,4,0,4
198,1,108,4,2,2,2,2,6,4,4,1,4,3,1,4,4,1,0,1,0,1,3,2,4,4,2,2,3,2
208,4,157,1,1,2,0,2,6,0,1,1,4,3,3,0,1,4,0,1,3,1,0,4,0,1,0,3,4,4
88,1,203,0,0,2,0,1,4,0,1,2,1,0,1,0,0,0,2,0,1,1,0,3,3,1,2,2,0,2
105,1,80,1,3,0,1,2,0,3,0,1,4,0,0,1,1,2,2,0,3,4,4,0,4,2,1,0,3,4
8,2,107,2,0,2,0,1,3,1,1,3,4,4,1,1,0,1,2,3,0,0,4,3,0,4,3,1,3,4
107,3,19,4,0,2,0,2,1,2,1,5,4,3,3,0,0,3,0,0,1,1,2,1,3,1,3,1,3,2
181,4,9,2,3,0,1,0,2,1,4,1,0,1,4,3,0,1,0,4,2,4,2,0,3,1,3,1,2,2
132,3,85,0,0,2,0,0,6,3,4,3,0,2,0,1,2,2,4,0,0,3,1,1,3,3,4,0,4,2
82,1,164,2,3,0,1,2,4,4,3,1,1,2,1,1,0,0,2,0,3,4,3,2,3,0,0,0,0,2
125,3,52,2,0,0,0,0,1,3,4,3,2,4,0,2,1,3,4,0,0,4,1,4,4,4,3,2,1,2
135,1,210,1,3,0,1,2,0,3,5,0,1,2,0,1,1,0,0,0,3,1,1,4,3,0,2,3,2,4
185,3,143,3,2,2,2,2,2,0,1,1,1,4,1,1,1,0,2,0,4,4,1,4,4,2,4,1,3,2
196,3,32,3,0,3,3,1,6,4,1,1,5,4,1,2,0,4,1,3,0,2,3,2,4,0,3,0,2,1
79,3,175,1,1,2,0,0,2,1,2,4,1,1,4,2,2,3,2,0,1,1,2,3,2,0,2,4,1,4
74,3,38,1,3,0,1,1,2,2,4,0,3,4,0,2,1,0,0,0,3,1,0,1,2,2,0,1,1,4
172,3,60,1,0,0,2,1,6,2,1,3,3,2,0,4,4,2,4,1,3,1,0,2,3,3,0,0,0,2
48,4,98,0,0,2,0,0,1,3,1,2,4,4,0,2,1,3,1,4,0,3,4,1,3,2,0,4,0,4
157,4,43,4,3,2,0,0,3,2,4,1,1,0,1,3,0,4,0,4,0,0,1,0,0,0,2,2,1,2
96,0,98,0,3,0,1,1,6,4,3,1,2,1,1,2,0,0,1,1,1,3,4,1,0,1,2,1,4,2
144,4,22,2,0,2,0,1,6,4,4,3,3,3,1,0,1,3,0,3,0,3,3,0,3,3,4,0,0,2
19,1,119,3,3,2,0,0,1,0,4,2,0,4,0,1,1,1,0,0,0,2,0,3,0,1,1,4,1,4
18,2,101,4,3,2,0,1,3,1,1,1,0,1,2,2,2,1,1,0,4,0,2,4,2,0,4,4,2,4
68,0,78,1,0,2,0,2,0,3,5,3,4,3,1,1,0,3,2,1,3,1,1,0,4,3,3,2,3,3
12,0,180,0,0,3,3,0,0,0,0,1,2,4,1,2,3,4,2,2,1,3,2,1,4,0,2,2,2,2
101,0,82,4,3,0,1,2,6,4,3,2,3,3,3,0,0,0,3,2,4,0,3,0,2,4,2,0,3,4
125,3,12,2,1,0,2,2,4,4,5,3,2,4,1,4,4,0,4,2,1,0,3,2,0,0,1,0,1,4
142,1,46,1,0,2,0,2,6,4,4,1,1,0,1,2,1,3,2,1,3,3,3,2,2,1,4,3,1,2
197,0,88,2,2,2,2,2,6,4,2,1,0,2,2,1,3,2,3,0,3,1,3,2,2,4,0,1,0,2
215,4,9,2,1,3,2,0,3,2,3,5,1,4,1,4,4,2,0,4,0,3,0,2,3,1,2,1,0,2
14,4,144,2,3,2,0,1,0,1,4,1,5,1,2,2,0,3,3,1,2,1,0,0,4,4,3,0,2,2
28,2,178,3,3,2,0,2,3,1,1,2,4,4,1,1,2,1,4,3,2,2,0,3,0,3,4,1,3,4
37,0,135,0,3,0,1,1,4,0,3,0,4,1,4,0,1,0,2,1,1,0,1,4,3,1,4,0,2,4
95,3,31,4,3,2,0,0,6,3,0,5,4,4,0,4,1,2,4,0,0,0,4,0,3,0,2,2,0,3
155,2,209,1,0,2,0,0,4,0,0,2,3,2,0,0,1,1,1,3,1,1,4,4,2,1,3,0,2,1
119,1,94,2,3,3,2,1,5,2,0,5,0,1,2,4,1,2,2,0,0,4,1,1,4,2,2,2,0,2
150,2,34,1,3,0,1,0,6,3,3,1,1,2,0,1,2,1,1,3,3,1,4,4,3,0,1,1,3,2
153,1,12,2,2,2,2,0,6,3,2,5,3,0,0,0,4,3,0,1,0,4,4,1,0,2,2,0,3,4
151,0,132,1,2,1,1,2,4,4,5,1,3,0,2,3,1,0,3,1,1,2,0,4,4,0,0,1,3,0
53,0,202,4,0,2,0,2,6,4,0,3,4,4,0,4,1,3,2,2,4,0,2,2,0,3,3,3,4,0
127,4,117,2,0,0,2,2,6,4,1,2,4,4,1,4,4,2,1,4,0,1,0,2,0,0,2,0,2,3
53,0,201,2,0,2,0,2,6,3,2,1,4,0,4,0,2,3,3,2,2,3,0,0,2,4,3,0,1,4
41,2,184,1,0,1,2,1,6,4,0,3,4,0,1,0,4,2,2,3,1,2,0,0,2,2,0,0,0,4
171,0,73,1,0,2,0,2,3,1,4,1,3,4,0,1,0,3,3,2,1,4,2,4,0,1,1,0,0,2
117,3,137,3,0,2,0,0,6,3,3,3,4,4,1,2,1,3,4,0,2,2,1,4,3,2,0,0,1,1
211,3,72,3,0,3,3,2,0,3,3,1,5,4,0,4,0,1,4,2,2,2,4,0,4,3,2,3,0,2
126,0,4,2,0,2,0,0,6,3,1,3,3,0,1,3,0,3,3,1,1,4,4,0,1,2,1,3,2,2
164,1,143,3,0,3,3,2,4,4,1,0,2,2,0,1,2,1,2,1,0,2,0,2,3,0,2,0,4,1
183,1,6,0,0,1,1,0,1,0,2,2,4,3,3,0,0,0,0,1,1,3,0,1,3,4,4,2,3,4
179,2,85,0,0,0,2,2,5,0,4,5,5,3,1,2,4,2,1,0,1,3,3,4,4,4,2,0,3,2
68,3,46,1,3,1,3,2,1,2,4,3,1,1,4,2,3,4,4,0,3,2,4,0,0,3,2,0,3,2
71,1,128,2,0,3,3,1,6,2,3,1,3,0,1,0,3,0,0,2,0,0,1,1,4,0,2,2,1,1
8,2,174,1,0,0,2,0,1,3,2,3,5,3,3,0,1,0,1,4,3,3,0,0,2,3,0,3,1,2
70,2,10,0,2,0,0,0,4,4,5,5,1,1,4,2,1,1,4,3,1,3,0,3,4,2,1,1,0,2
1,4,114,1,0,1,1,1,1,0,0,3,0,1,1,4,0,0,1,4,3,1,1,4,2,0,2,1,0,2
94,4,5,3,2,2,2,2,6,4,4,1,0,1,4,0,4,4,0,4,4,0,3,1,3,1,1,0,2,2
44,0,111,3,1,0,2,2,6,4,0,1,3,2,2,1,1,4,2,1,0,1,0,1,4,1,1,0,0,4
36,0,188,4,0,2,0,2,5,3,4,3,1,1,4,2,1,3,3,0,0,1,1,0,4,3,2,4,2,2
215,4,75,3,0,2,1,2,6,4,3,5,0,0,0,3,1,1,1,3,4,2,0,3,2,2,2,2,3,3
133,4,21,4,1,2,0,0,3,2,4,1,3,4,1,4,0,2,1,4,1,1,1,4,2,3,3,0,3,1
81,3,7,4,3,3,2,1,4,0,0,1,0,2,4,4,0,2,4,2,4,0,1,4,3,3,1,0,3,2
20,3,54,1,2,2,2,2,3,1,0,2,2,1,0,2,4,0,4,0,3,2,0,3,3,0,2,2,1,4
58,0,186,1,3,0,1,2,4,4,3,4,0,0,0,2,1,1,3,1,1,3,3,0,2,0,2,0,3,1
37,0,129,0,3,1,3,0,3,2,3,0,2,4,1,4,0,4,0,1,0,0,1,1,0,3,3,3,1,0
3,3,135,0,2,2,3,2,5,3,3,3,1,1,4,4,0,4,2,2,1,0,1,0,0,4,4,2,1,4
174,1,175,0,0,1,1,2,3,1,1,3,0,0,1,3,1,2,0,0,1,0,0,3,0,3,1,2,3,1
114,0,69,3,0,2,0,1,2,2,2,3,5,0,1,0,1,3,2,1,2,2,1,1,2,0,3,3,1,4
164,1,204,3,3,0,1,2,1,2,2,0,4,3,1,1,4,0,2,1,2,4,0,4,3,1,1,4,1,2
67,1,72,3,3,0,0,2,3,1,4,1,5,1,2,2,0,0,2,0,4,4,1,0,4,1,3,0,0,2
48,4,79,4,0,2,0,1,4,0,0,3,4,0,1,3,2,2,0,1,0,1,0,3,2,2,2,0,4,0
204,1,74,2,2,3,3,2,1,2,4,2,1,0,0,3,4,4,2,1,4,4,4,0,0,2,4,0,2,2
129,0,0,3,3,0,1,1,5,2,1,1,1,4,0,1,2,1,2,1,0,0,2,0,0,4,0,4,2,1
106,2,53,0,3,0,1,0,2,1,3,1,1,2,4,1,0,1,2,3,0,3,0,2,3,3,0,0,2,1
192,0,29,0,1,0,2,2,4,3,3,3,2,0,1,0,3,2,1,0,0,3,4,2,4,0,4,0,3,1
68,3,213,3,0,1,1,1,6,4,5,3,3,2,2,1,0,1,3,0,0,0,2,2,2,3,4,1,4,2
75,1,92,4,0,1,1,0,0,0,1,4,3,3,3,2,0,1,2,0,4,0,0,4,3,3,2,1,3,2
14,4,53,0,3,2,1,2,2,0,3,3,4,4,1,4,0,2,0,3,0,3,1,2,3,4,4,0,1,0
67,1,135,0,0,0,0,2,6,4,5,2,2,0,1,1,1,1,2,0,1,0,1,2,2,1,1,1,1,2
103,4,191,2,0,0,2,1,0,1,4,2,1,0,4,3,1,2,1,4,1,4,0,3,2,2,2,1,0,0
71,1,99,1,2,1,1,2,3,1,4,2,2,3,3,0,1,1,2,0,1,2,2,3,4,0,1,0,0,2
130,1,210,1,0,0,2,0,3,2,1,1,0,1,4,0,4,2,0,0,3,1,3,1,2,0,3,1,0,4
19,0,62,4,3,2,0,2,1,2,0,2,5,4,1,2,1,3,3,1,0,4,0,1,0,1,2,1,0,0
196,3,25,3,0,0,0,2,3,1,3,1,3,0,1,1,0,2,4,0,4,0,2,3,3,2,0,1,0,4
49,0,51,4,3,1,3,2,6,4,4,2,1,0,1,3,0,0,0,1,4,1,3,4,0,1,3,4,0,2
141,2,154,3,0,2,1,2,0,3,2,2,0,2,2,1,0,1,1,3,4,0,4,0,3,4,2,4,2,4
79,3,192,1,1,2,0,1,6,4,1,3,2,1,4,0,0,0,4,2,1,2,0,2,4,2,0,2,1,4
100,3,169,1,3,1,3,0,6,2,4,1,3,4,1,4,1,0,0,0,1,2,0,0,3,4,2,3,1,4
198,1,21,4,0,3,3,0,0,0,3,2,1,4,0,4,0,4,2,0,0,1,0,2,3,0,1,0,1,4
187,2,56,1,3,2,0,0,6,3,3,0,0,3,3,0,0,2,1,0,3,4,4,0,4,2,4,2,3,0
175,1,85,0,2,2,2,1,5,0,0,0,1,0,1,3,3,2,2,1,0,3,2,4,2,4,1,1,3,2
164,1,161,3,1,1,3,0,6,3,5,3,4,3,1,1,2,4,2,2,4,0,1,0,3,3,4,0,2,2
125,3,44,3,3,2,0,0,5,4,2,1,5,3,3,0,0,3,1,2,2,4,3,0,2,0,2,1,3,2
57,1,158,4,0,0,2,2,6,4,4,2,4,3,3,0,4,0,2,0,0,0,3,0,0,1,4,1,3,2
164,1,47,3,0,0,0,1,0,1,3,5,5,0,0,3,0,4,2,2,1,2,2,3,2,2,2,0,1,2
114,0,26,2,3,2,0,0,3,0,4,5,0,3,0,0,2,4,2,0,0,4,2,4,2,3,3,4,1,2
166,1,30,0,0,0,2,1,1,0,0,4,0,4,0,4,4,0,0,0,1,3,0,4,2,3,4,1,3,2
16,1,70,4,0,2,0,0,4,4,5,3,3,0,1,3,1,3,2,0,4,0,0,0,4,2,3,0,0,0
