column1,column2,column3,column4,column5,column6,column7,column8,column9,column10,column11,column12,column13,column14,column15,column16,column17,column18,column19,column20
49,0,30,8,1,4,2,0,2,4,1,0,0,1,3,4,4,2,1,3
27,3,65,42,8,2,3,0,2,3,1,3,1,2,4,0,0,3,2,0
5,2,15,10,6,3,0,2,2,3,0,3,3,2,0,0,1,4,2,1
84,2,70,48,15,0,0,0,2,4,1,3,0,4,0,4,4,4,2,1
49,3,43,0,15,1,0,3,2,1,1,3,2,2,4,2,0,4,1,0
53,2,40,94,16,4,2,2,2,0,4,2,0,3,1,0,1,0,2,3
4,8,55,73,0,1,0,0,3,3,4,2,4,1,1,3,0,0,2,4
6,6,55,73,14,2,1,0,2,1,0,4,3,0,1,0,1,0,2,2
95,1,0,3,5,2,1,0,0,1,5,2,0,4,1,1,0,3,0,0
69,4,16,59,13,4,1,3,3,1,0,3,1,4,1,2,0,0,0,3
99,0,31,28,6,3,0,3,3,2,0,2,0,1,1,4,1,2,1,2
70,0,88,0,14,4,0,0,2,4,2,0,4,2,1,4,0,2,3,0
62,1,3,91,4,0,1,2,3,0,4,2,1,4,1,3,0,1,4,1
67,3,25,0,16,4,2,2,0,0,5,0,3,3,2,2,0,3,0,0
10,6,95,69,17,4,2,2,1,3,5,2,0,3,2,1,0,3,3,0
69,5,99,85,14,1,3,2,3,0,4,1,1,2,4,1,1,0,0,1
74,0,31,1,16,3,1,0,3,0,4,1,1,4,4,2,0,0,3,2
33,4,60,2,7,1,2,2,3,1,3,4,4,3,3,4,3,1,0,1
43,2,26,2,2,1,1,1,2,4,4,2,1,1,3,4,3,0,2,4
48,1,75,18,5,3,2,0,2,3,2,0,4,0,0,4,1,0,4,1
92,1,91,0,14,0,2,1,1,0,2,2,4,0,3,0,4,0,4,0
5,1,27,3,1,0,1,0,3,2,3,4,0,4,2,1,2,0,1,3
4,8,52,43,6,2,1,1,1,4,3,0,0,0,1,2,2,1,2,2
22,1,78,0,16,1,0,0,2,1,0,4,0,1,1,4,0,0,0,4
13,1,46,64,5,4,3,2,2,3,0,1,3,1,0,0,1,2,1,0
20,6,49,80,9,1,3,1,0,4,4,1,1,2,0,1,2,0,3,3
92,6,10,0,15,1,0,2,1,3,5,2,0,1,0,2,0,3,3,0
13,1,95,69,3,3,2,0,0,2,3,4,0,1,3,4,1,2,4,1
5,2,26,1,14,3,2,3,3,0,0,2,0,4,3,0,1,0,2,0
2,1,47,17,14,2,1,4,3,3,1,3,0,1,4,0,4,2,4,0
84,2,51,23,2,2,0,1,1,3,1,1,0,1,2,2,0,0,2,2
58,3,85,0,17,2,1,2,0,3,5,2,0,4,1,0,0,1,4,1
69,5,99,85,6,4,0,0,0,4,0,2,3,0,0,3,2,0,0,4
10,6,99,85,14,0,2,2,3,4,2,0,4,3,1,0,0,0,0,3
48,5,90,65,13,2,0,4,2,0,2,2,4,2,0,2,3,1,0,0
70,2,85,30,6,4,0,0,2,4,1,0,2,1,1,1,3,4,2,0
92,6,69,26,1,2,1,0,0,3,2,0,4,4,1,1,0,3,3,1
80,4,70,48,16,1,0,0,0,0,2,2,1,4,3,4,0,0,0,4
37,2,25,79,2,2,1,4,3,0,3,0,2,4,4,4,0,4,2,3
40,8,63,14,2,4,0,3,1,4,5,2,0,2,1,0,2,1,1,2
8,5,50,0,14,4,3,3,2,3,4,1,4,1,3,0,0,0,0,4
41,4,6,27,1,3,0,0,2,3,0,2,1,4,1,3,1,3,0,3
67,4,93,90,14,3,2,3,3,3,4,1,3,0,3,0,0,1,0,3
82,3,35,1,13,0,3,1,2,3,3,4,2,2,0,1,1,3,2,0
49,3,24,0,13,3,0,0,3,0,4,1,1,3,0,0,0,3,1,3
94,0,76,60,16,0,3,0,2,3,2,1,0,1,0,1,0,4,1,0
10,6,69,26,13,3,3,2,1,2,0,2,0,1,4,0,2,4,3,0
87,9,51,23,3,2,0,0,3,0,4,2,1,1,1,0,0,4,0,0
60,0,36,54,18,1,3,4,3,0,3,4,2,2,4,3,1,4,3,2
71,0,25,79,18,4,3,0,2,3,2,2,4,2,0,0,2,3,3,1
89,8,19,67,15,4,0,3,2,4,5,2,3,3,0,1,2,1,2,4
57,5,40,0,3,3,2,0,2,4,2,0,4,3,3,2,0,1,0,2
60,7,47,17,13,1,1,3,3,2,3,0,0,1,0,4,2,1,0,1
84,2,90,65,15,0,0,2,2,4,5,3,0,4,1,0,4,0,2,4
49,3,80,44,9,4,2,3,3,2,3,1,0,3,3,0,4,0,1,4
11,2,97,0,13,0,3,2,3,1,0,0,3,0,2,4,1,3,2,0
82,3,33,53,13,1,0,0,3,4,5,0,0,1,0,4,1,3,2,3
91,2,62,0,3,3,0,0,3,0,4,1,1,1,1,0,0,4,2,4
16,8,56,78,17,0,0,0,2,2,5,2,0,1,1,4,1,1,0,3
16,8,93,3,9,3,1,0,1,1,5,2,0,4,1,3,0,1,0,4
65,1,74,32,16,0,0,0,2,1,1,0,0,3,0,2,0,0,0,1
16,8,38,74,14,3,2,4,1,3,2,0,4,2,1,4,2,1,2,1
16,8,19,0,9,3,0,0,3,1,2,0,0,4,2,0,1,2,2,2
46,6,36,54,18,4,3,0,3,2,3,0,0,0,0,0,0,3,3,4
83,6,95,69,12,3,2,1,3,3,0,2,0,3,2,4,1,3,3,1
41,4,40,94,1,3,0,4,1,4,1,4,2,4,0,0,1,0,2,1
0,0,19,67,17,1,3,0,3,0,4,1,0,2,4,4,2,2,1,0
72,8,59,45,2,1,1,3,3,1,4,1,0,4,1,3,4,0,2,1
9,9,49,0,18,4,0,0,0,0,2,2,0,2,1,2,1,0,3,0
26,7,91,84,14,3,2,3,2,3,1,4,0,4,4,0,1,2,1,3
19,4,85,30,11,2,1,0,0,4,0,2,3,1,1,1,4,0,0,0
21,2,28,36,15,4,0,0,0,1,5,2,3,3,1,2,2,3,0,1
95,1,17,83,2,3,2,3,2,0,0,0,3,2,0,1,1,0,4,1
29,5,18,7,5,1,3,2,1,4,3,4,2,0,4,2,2,1,3,3
63,8,30,8,8,0,2,1,1,0,2,0,0,3,2,4,4,2,0,0
42,2,33,53,16,2,2,1,3,2,2,2,0,2,1,0,3,4,4,1
52,9,65,42,17,0,0,3,3,2,3,1,0,2,0,0,0,1,1,3
51,7,10,58,16,0,3,0,2,3,2,0,0,2,0,3,3,1,1,2
9,0,19,67,3,0,1,0,3,0,4,1,4,4,1,0,1,1,1,2
69,5,99,85,19,2,1,3,1,0,2,0,0,4,3,3,0,0,1,1
43,9,58,0,1,2,3,3,2,2,5,0,3,2,0,0,3,4,3,1
7,4,9,55,16,3,1,0,3,0,4,2,1,1,1,1,2,1,2,0
20,6,25,1,8,3,0,3,2,3,1,4,2,1,2,0,1,3,3,3
14,5,66,12,17,2,1,2,2,1,1,0,2,4,4,1,4,0,0,0
87,9,54,89,15,1,0,1,2,2,5,0,4,1,0,1,0,4,1,4
3,0,1,96,13,3,0,0,1,2,4,2,1,1,0,1,1,2,4,4
34,3,66,12,1,2,1,0,3,0,4,1,0,4,4,1,4,3,1,2
19,4,6,27,8,3,0,4,3,0,3,0,3,1,1,3,0,0,0,3
38,6,9,55,6,0,0,2,2,3,0,2,0,3,0,1,3,3,0,2
49,3,99,85,1,4,2,3,3,0,0,2,3,4,3,3,4,3,0,0
4,1,93,90,1,3,0,3,2,4,0,2,0,2,0,0,0,0,4,2
21,2,47,17,3,2,0,0,0,0,2,1,4,2,1,0,4,4,2,1
0,3,41,1,6,4,0,3,1,3,4,1,1,2,4,1,1,3,1,4
5,2,88,40,15,2,1,2,0,4,1,4,0,4,3,3,2,4,4,2
28,9,93,90,16,4,2,3,3,4,5,2,3,0,3,1,4,4,3,2
12,0,9,55,6,4,1,0,1,0,2,0,0,1,4,2,3,2,1,4
19,4,69,26,8,2,0,4,1,3,2,0,4,1,0,1,0,1,1,1
85,0,78,13,13,1,0,0,1,0,3,4,2,1,0,0,1,2,3,0
29,1,99,0,5,4,2,4,2,0,2,1,4,4,4,3,1,0,1,1
30,0,62,0,8,3,0,0,3,3,4,1,3,1,1,3,0,2,4,1
54,0,62,0,6,2,1,3,3,0,1,4,2,0,4,4,0,2,1,1
68,1,36,54,12,2,0,0,3,0,4,2,1,3,0,0,0,0,1,0
57,5,64,38,0,1,0,3,3,0,1,3,2,1,1,0,2,0,1,0
91,2,49,80,2,4,0,0,0,2,3,4,1,2,1,0,0,3,2,4
20,6,31,28,1,2,3,4,1,0,0,0,0,1,0,0,1,3,0,1
0,3,31,28,1,2,1,0,2,2,5,2,0,4,1,4,2,3,4,2
7,4,24,75,17,1,3,0,2,0,3,1,0,1,4,1,2,3,0,3
49,3,37,92,14,1,1,0,3,0,4,1,1,2,1,0,3,3,1,0
55,4,1,96,15,1,0,2,2,3,0,2,0,1,1,1,0,1,0,0
84,2,93,90,1,4,2,3,3,0,0,2,0,0,3,1,4,0,0,1
51,7,47,17,9,4,2,4,1,1,4,1,1,3,3,4,4,1,0,1
18,9,45,25,19,0,0,3,3,3,4,1,1,1,1,3,1,0,0,0
41,4,17,83,9,2,1,0,1,2,4,1,4,4,1,3,3,0,0,4
8,5,76,60,18,0,1,0,0,4,0,3,1,1,3,2,0,1,0,2
56,1,56,78,14,3,2,4,2,0,2,0,1,0,3,0,1,0,2,0
6,4,51,0,4,1,2,3,3,4,5,2,0,3,2,0,0,1,0,3
69,5,49,80,4,1,2,0,2,2,5,2,0,2,0,0,2,1,1,0
1,0,66,12,9,1,3,4,0,4,3,0,2,1,0,3,4,3,1,0
75,6,24,1,3,2,1,2,2,4,5,2,3,1,4,2,1,1,3,1
69,5,40,94,17,2,2,2,2,4,0,2,0,2,3,0,0,1,0,4
97,3,29,5,6,3,2,2,1,4,2,0,4,3,1,4,1,0,1,4
92,6,93,90,2,2,1,0,2,4,1,3,2,4,1,0,4,3,2,3
72,8,71,0,12,1,0,3,2,1,0,1,0,1,0,2,0,1,3,1
55,4,5,76,6,0,0,4,0,2,2,2,0,4,0,1,0,1,0,3
5,2,95,69,15,2,1,2,1,4,3,2,0,4,1,1,1,4,2,1
12,0,57,46,1,4,3,2,0,4,1,3,2,0,4,0,0,2,3,0
94,0,33,53,4,4,2,3,2,3,1,3,1,4,3,1,3,2,1,2
82,3,93,90,6,4,1,2,2,0,4,4,3,4,4,0,4,3,1,4
91,2,0,39,14,4,3,3,2,4,2,0,4,1,0,3,0,4,2,4
65,2,53,93,3,3,2,2,2,2,2,0,0,0,1,1,0,4,2,4
26,7,73,0,15,0,0,2,3,1,0,0,0,1,1,4,1,2,0,4
91,1,92,0,11,1,2,3,2,4,2,0,0,3,4,3,1,0,4,1
0,3,79,3,17,1,3,3,0,0,0,2,0,1,2,4,2,3,4,2
54,0,34,5,16,2,2,0,2,0,1,0,0,0,0,1,0,3,3,4
88,1,51,23,15,1,0,3,3,1,4,2,1,1,0,3,2,2,4,4
74,7,59,0,17,0,0,1,2,1,5,0,0,1,0,0,0,3,4,2
86,0,81,82,7,4,0,0,3,4,5,2,0,1,0,4,0,0,3,3
29,1,62,0,0,2,1,0,3,4,1,0,2,4,1,2,1,0,4,0
14,2,27,3,16,3,1,2,2,3,0,2,0,3,1,0,2,4,0,0
0,3,56,78,8,1,0,3,0,3,1,0,0,1,2,0,0,2,2,1
3,0,31,28,17,3,0,2,0,3,5,1,3,1,0,4,1,0,1,3
34,3,92,15,5,0,0,2,3,2,1,3,0,4,1,3,0,3,4,1
89,0,37,92,18,0,0,3,3,4,0,2,3,1,1,2,2,0,3,0
19,0,99,85,15,4,3,4,3,3,1,3,0,1,4,3,4,2,0,3
12,0,88,40,5,1,1,2,1,3,5,2,4,2,1,3,0,3,1,4
54,0,6,0,3,1,1,2,2,2,2,0,4,0,3,0,0,2,3,2
4,8,22,62,15,0,0,3,2,2,5,2,0,4,0,3,0,1,2,3
61,4,33,53,13,4,1,0,2,2,5,0,3,1,4,4,0,0,1,0
66,0,24,75,13,2,0,2,2,0,4,2,1,1,0,1,2,0,1,2
82,3,88,40,2,0,3,0,3,1,0,0,0,2,3,3,3,3,4,1
8,5,47,17,14,4,3,0,0,0,2,0,4,2,4,0,4,2,0,3
23,8,47,0,6,2,0,3,1,1,0,2,0,1,1,2,1,1,2,0
53,2,18,7,17,1,3,1,3,4,1,3,0,1,4,2,1,4,2,0
48,5,25,79,4,2,3,0,3,4,5,2,3,1,0,0,1,4,0,1
98,4,31,28,13,2,0,0,3,3,4,1,4,1,0,3,1,1,1,1
58,3,5,76,1,2,1,4,2,3,0,1,0,1,1,2,3,3,2,0
74,7,3,91,8,4,2,1,2,0,0,2,3,3,2,0,2,4,4,0
74,7,70,48,14,0,2,3,1,4,5,1,3,3,3,4,3,2,1,2
62,0,67,1,2,3,2,0,0,4,0,2,3,3,3,1,1,2,3,2
17,7,50,0,7,2,2,4,0,2,2,0,0,0,1,0,1,1,0,3
84,2,97,33,17,2,2,2,3,0,4,2,1,0,0,4,0,4,1,0
94,0,83,29,1,2,3,0,3,3,4,1,1,2,4,1,3,2,1,1
55,4,12,51,2,4,3,2,0,2,2,0,1,0,0,2,4,1,0,3
24,4,53,93,18,2,2,4,2,3,0,0,3,3,3,2,2,0,0,4
67,7,6,27,14,2,1,2,1,2,0,4,0,4,1,0,0,1,4,0
67,3,53,93,14,1,3,2,0,1,3,1,0,2,2,1,2,3,1,1
69,5,50,70,16,3,1,4,0,0,0,1,0,4,1,1,1,0,0,0
5,3,57,46,9,3,1,2,3,2,1,2,0,4,4,0,1,1,1,1
57,5,23,3,15,0,0,4,2,3,0,2,0,1,0,3,2,0,3,0
9,9,6,27,10,4,3,3,1,1,2,2,0,2,2,0,0,4,2,3
83,6,84,86,4,2,3,0,2,4,1,1,2,2,4,0,3,3,3,0
33,4,25,1,19,3,1,2,2,1,1,3,2,1,1,1,0,1,1,0
47,7,24,75,9,4,2,2,3,4,2,0,0,4,3,1,3,2,4,0
23,8,88,40,14,3,2,3,1,4,5,0,0,3,3,3,0,1,2,0
95,3,1,96,9,2,1,0,3,4,1,3,0,4,1,1,1,3,1,0
69,5,1,1,0,1,0,2,2,1,1,3,2,3,1,1,0,1,0,4
82,3,6,27,8,0,2,0,3,4,0,4,1,4,2,3,0,0,2,1
74,7,27,3,2,2,1,0,0,4,0,0,0,1,4,3,0,2,0,3
41,4,24,0,5,0,0,0,2,4,1,0,0,2,0,0,1,1,0,3
32,8,29,5,6,2,1,1,2,1,1,3,2,3,4,1,3,1,4,1
26,7,15,10,8,0,2,3,2,4,2,0,0,2,3,0,0,1,4,3
74,7,1,96,6,2,1,4,0,4,3,4,2,4,1,2,1,2,1,0
29,2,19,67,19,2,0,4,3,4,4,2,1,1,0,1,4,0,1,4
32,8,74,32,6,3,1,2,3,0,0,2,0,0,4,3,0,1,3,3
85,0,3,91,14,2,1,2,2,4,0,4,0,1,3,3,1,2,3,1
30,1,62,0,13,0,3,2,2,4,5,0,3,2,0,2,1,0,4,0
72,8,47,17,6,0,0,1,3,4,1,2,0,4,3,0,0,1,2,4
37,2,65,42,5,0,1,2,2,3,0,3,3,4,1,2,1,0,1,0
32,2,59,45,17,2,2,3,3,4,5,4,3,0,2,0,4,0,4,2
5,2,34,11,18,0,1,3,2,2,5,3,3,1,4,1,2,3,1,1
54,0,69,26,16,2,2,4,2,3,0,4,3,3,3,1,2,2,1,4
74,0,92,1,3,4,3,2,0,2,2,0,4,3,0,4,1,3,3,1
6,6,42,0,13,0,3,3,1,3,4,1,0,2,0,0,1,1,2,2
52,1,70,48,5,3,2,0,3,4,5,2,3,2,3,4,3,2,1,4
50,8,95,69,6,1,1,0,3,0,0,4,3,4,1,4,1,1,2,4
30,1,66,12,2,2,0,3,3,0,1,3,2,0,0,1,4,2,4,2
9,9,46,64,16,3,1,3,2,3,0,2,3,1,4,4,1,4,1,3
74,0,5,1,17,2,1,0,1,0,1,0,0,2,3,4,1,2,3,0
21,2,97,33,1,2,3,2,0,2,5,1,0,1,4,0,1,4,2,1
31,4,83,29,1,1,0,2,2,0,4,2,3,2,0,1,3,1,2,2
40,8,98,57,14,4,3,0,2,4,1,0,0,2,0,0,2,1,0,0
10,0,11,61,13,1,2,2,1,0,3,1,0,3,4,2,0,2,3,3
16,8,17,83,7,3,3,0,1,2,4,1,1,2,4,3,4,1,4,0
49,0,37,92,0,0,2,2,2,2,0,2,3,0,4,2,2,2,3,3
22,1,71,66,6,3,2,1,3,0,2,2,0,3,3,2,0,2,1,0
38,6,35,95,8,0,2,4,2,2,5,1,3,3,3,2,2,3,3,4
35,5,82,47,7,4,3,0,2,4,2,2,4,2,0,1,1,0,0,2
39,9,95,69,6,0,2,1,0,3,1,0,0,3,1,3,1,1,1,2
53,2,99,85,12,1,3,0,3,4,5,2,3,4,0,3,4,4,0,0
9,0,16,59,1,4,3,4,0,1,0,2,0,2,4,2,4,2,1,2
65,0,5,76,8,4,2,2,3,0,4,2,0,2,3,2,3,2,3,4
21,2,63,14,8,0,2,3,3,3,4,0,1,0,1,2,2,4,0,2
55,4,57,46,18,4,3,3,2,2,5,0,3,2,4,2,1,0,0,2
51,7,43,99,16,3,1,0,3,0,4,1,1,1,1,1,4,1,0,3
8,0,22,62,6,0,0,2,3,4,2,0,1,2,0,1,3,0,3,0
62,0,79,4,9,1,3,2,0,0,0,2,0,1,2,0,0,4,3,3
26,5,91,84,9,3,1,4,2,4,4,1,3,1,4,2,1,4,1,0
25,3,39,0,16,3,1,0,1,4,0,2,3,1,1,4,2,3,2,1
85,0,5,76,6,2,0,1,2,1,1,3,2,3,1,0,0,0,3,4
57,5,10,0,13,0,3,2,3,3,0,2,3,1,4,0,1,4,0,2
83,6,24,75,10,1,3,4,1,2,5,2,0,3,4,1,2,3,1,4
80,4,44,31,6,0,0,0,2,4,1,0,0,1,0,0,1,0,2,0
87,9,34,3,7,0,3,0,1,4,0,3,0,2,4,1,2,4,0,2
46,6,8,50,7,0,3,2,2,2,0,4,0,1,0,3,4,0,3,0
61,4,0,0,7,1,2,4,3,4,4,2,4,4,3,3,1,1,2,0
96,5,13,34,13,4,1,3,2,3,1,3,2,4,1,1,3,1,1,3
57,5,69,0,14,3,2,0,1,4,0,2,3,0,3,2,0,0,0,0
61,4,64,38,8,2,3,0,2,3,2,2,4,1,4,0,3,0,0,3
17,7,26,1,9,1,3,0,2,3,2,1,0,2,0,2,0,2,2,2
55,4,48,49,12,4,0,3,3,0,0,4,0,3,1,1,2,0,1,1
55,4,18,7,6,2,1,3,3,2,3,0,4,2,4,2,1,0,0,4
69,5,40,94,13,2,2,3,3,1,4,1,1,3,0,0,1,2,1,4
52,9,98,57,19,2,0,0,1,2,4,1,1,4,1,1,0,1,0,0
91,2,24,75,10,4,2,3,1,2,3,4,0,3,3,2,4,4,0,0
85,0,98,57,2,0,3,1,3,0,0,2,0,0,0,4,2,0,1,2
4,8,93,90,13,0,3,2,1,1,1,3,2,2,0,0,1,3,4,4
58,3,28,36,9,0,0,3,1,4,5,0,3,1,1,0,2,3,1,0
99,0,84,1,2,4,0,0,1,4,1,0,2,3,0,1,1,0,3,4
60,7,93,90,1,3,1,2,2,3,1,0,2,0,1,1,0,2,0,1
87,9,89,77,8,2,0,3,1,1,2,0,4,1,0,3,2,4,3,1
75,6,88,40,9,2,1,0,0,0,2,0,4,4,4,3,0,0,3,2
74,7,70,48,4,2,3,3,1,2,3,1,0,4,4,4,3,2,4,4
1,7,67,20,13,4,1,4,0,4,3,4,2,4,4,4,4,0,4,3
17,7,47,17,2,0,3,2,0,3,1,3,0,2,0,4,0,4,4,3
67,3,49,80,14,3,2,2,3,4,0,2,1,2,3,1,2,0,0,1
74,7,53,93,4,0,1,1,1,0,2,2,0,0,4,1,0,2,4,0
45,0,22,62,1,0,1,2,2,2,2,0,4,4,1,2,2,0,1,0
98,4,28,36,14,3,2,2,3,4,2,0,4,3,3,0,0,1,1,0
35,5,24,75,13,3,0,2,3,2,1,3,2,1,1,1,1,0,0,1
49,3,54,89,4,2,3,4,2,4,4,0,0,0,0,1,2,3,1,3
61,0,54,0,7,2,2,2,2,1,1,3,2,3,3,0,0,2,1,1
10,6,28,36,9,4,2,3,3,0,0,2,3,3,0,2,2,0,4,0
59,0,50,70,4,0,1,1,1,3,1,2,0,4,4,0,1,2,1,2
0,3,16,59,17,2,1,1,2,4,4,1,1,1,1,0,0,1,0,1
5,2,89,77,12,0,1,2,1,1,4,2,3,1,1,0,4,4,4,3
41,5,25,0,13,4,1,1,1,2,5,1,0,4,0,0,1,2,0,1
37,2,47,17,17,3,0,2,3,2,1,1,2,1,1,4,4,4,2,2
68,1,40,94,5,0,0,0,2,3,2,1,4,1,1,1,3,0,4,0
33,4,58,19,6,0,0,3,2,0,0,2,3,4,1,1,2,0,1,2
80,4,63,14,6,1,1,1,2,3,0,3,0,2,1,2,4,1,0,4
17,7,87,35,1,2,0,2,2,3,1,0,1,4,0,3,4,2,4,1
51,2,27,3,5,2,1,2,0,4,1,1,0,3,1,3,0,4,2,0
86,1,88,40,18,4,0,3,1,3,2,0,4,4,0,3,3,0,1,0
32,8,7,4,17,1,0,0,1,0,1,1,0,1,1,1,4,1,2,3
78,5,70,48,13,3,3,2,2,0,4,2,0,2,2,4,3,1,0,3
94,7,46,64,12,2,0,4,1,2,5,2,3,1,1,0,4,4,4,1
75,6,8,50,19,3,1,3,3,1,4,4,4,0,1,1,1,1,1,0
55,4,20,6,9,4,2,1,1,4,3,1,2,2,3,2,2,0,0,4
41,4,62,0,9,2,1,0,3,1,0,4,3,1,1,0,0,1,1,1
31,0,78,13,9,1,3,0,0,0,2,2,1,0,0,4,4,2,3,4
2,1,15,10,8,4,2,0,1,3,3,4,2,3,0,2,4,0,4,0
27,0,11,2,8,2,3,0,2,3,2,2,0,1,2,4,3,2,3,2
16,8,65,42,3,2,0,0,3,4,1,0,2,2,2,2,1,1,1,2
47,7,3,91,5,2,0,3,1,0,2,0,1,1,3,3,1,2,4,0
39,9,26,0,3,3,2,3,1,3,4,2,3,1,3,3,1,4,0,0
46,6,81,4,1,2,3,1,3,4,1,3,2,4,3,2,4,3,2,4
23,8,9,55,6,0,0,2,3,2,0,2,3,2,0,1,3,1,2,2
67,3,46,64,18,3,1,0,3,0,0,2,1,4,4,4,0,3,1,1
79,3,96,97,14,0,0,3,3,4,5,1,3,2,1,1,1,3,0,0
15,3,3,91,17,3,3,2,3,1,3,0,4,1,0,3,1,0,1,2
40,0,84,86,18,2,2,0,2,0,3,4,2,3,3,0,0,0,4,0
98,4,84,86,6,2,1,3,2,1,1,3,2,0,3,0,0,1,0,0
0,3,63,14,1,4,2,1,3,0,2,0,0,0,2,4,0,0,0,1
80,4,58,19,14,0,1,3,0,3,1,3,1,4,4,3,0,1,1,0
10,6,60,37,9,2,1,0,3,3,4,1,0,4,4,4,1,3,3,1
4,8,47,17,14,2,1,1,1,3,3,0,0,4,1,4,0,0,2,3
6,6,6,27,6,4,1,3,3,0,0,2,0,4,1,3,0,3,3,4
88,1,64,0,11,4,3,3,2,1,1,1,2,1,2,0,1,0,4,2
16,8,26,2,8,4,2,2,3,3,0,3,1,3,3,4,4,0,4,0
20,6,94,72,2,3,2,0,3,1,0,4,3,3,1,0,0,3,3,0
35,5,40,94,9,0,0,2,3,3,1,3,0,1,0,1,4,0,3,2
57,0,95,69,1,2,3,3,2,0,0,0,3,2,0,4,1,4,3,3
84,2,68,81,13,0,3,0,0,2,3,4,0,0,0,2,4,4,2,0
84,0,83,29,3,2,0,2,2,0,4,1,1,2,1,0,3,3,3,3
64,6,90,65,15,4,0,2,1,2,1,1,2,2,0,0,4,1,3,1
42,2,93,90,8,0,2,3,0,4,3,4,0,0,2,1,1,4,0,0
10,6,58,19,16,3,1,2,3,2,1,4,2,4,4,2,0,3,4,2
41,4,18,0,12,3,2,2,1,3,5,2,3,2,0,0,0,0,0,3
36,7,74,32,1,0,1,0,3,2,3,4,3,4,4,1,2,2,4,2
85,0,78,13,8,3,0,0,2,0,3,1,0,1,0,4,4,4,0,3
68,1,47,0,9,0,0,3,1,4,5,2,3,1,1,0,4,0,4,3
34,3,84,86,5,1,3,2,3,3,0,4,3,0,2,1,3,4,1,1
