column1,column2,column3,column4,column5,column6,column7,column8,column9,column10,column11,column12,column13,column14,column15,column16,column17,column18,column19,column20,column21,column22,column23,column24,column25,column26,column27,column28,column29,column30
140,7,176,1,7,16,6,17,7,3,4,0,4,0,0,7,2,9,3,0,3,2,0,0,3,6,5,3,8,8
200,7,140,9,11,13,6,14,3,3,2,3,0,7,0,3,1,8,3,5,3,8,1,6,0,7,0,6,8,3
156,5,161,1,2,2,1,0,1,4,3,4,0,6,1,9,0,9,5,7,0,2,8,7,3,3,7,6,2,4
183,1,167,9,1,2,7,15,6,7,4,1,3,4,2,1,7,1,0,1,2,0,4,1,0,2,7,7,6,7
11,4,108,0,6,11,1,3,0,7,0,0,4,1,0,2,3,7,9,7,0,0,0,2,9,3,1,3,9,9
5,1,15,0,6,15,6,15,5,5,2,0,1,6,3,3,2,7,0,5,4,4,1,2,8,2,9,6,7,7
108,1,106,3,1,0,7,16,2,2,3,3,4,7,0,0,0,6,0,1,4,1,9,6,4,2,9,4,9,0
18,2,166,4,6,1,7,2,7,6,3,5,1,8,1,6,1,5,7,1,0,1,2,1,8,7,8,4,6,8
6,5,15,4,2,2,1,9,4,2,2,0,2,3,3,0,8,0,0,0,6,0,5,1,0,3,0,0,8,1
172,7,99,7,6,7,5,4,1,1,3,0,1,6,4,8,1,0,2,2,3,8,0,7,8,4,9,9,7,7
158,6,74,4,7,3,3,10,4,3,3,1,2,3,1,7,0,1,2,6,7,1,1,3,9,3,2,8,9,4
207,5,39,4,7,6,4,14,1,6,3,1,0,8,8,6,8,0,2,1,0,7,0,1,8,8,9,3,8,7
38,0,157,9,5,11,8,13,0,4,3,5,5,8,1,9,2,1,0,8,1,0,0,1,2,3,3,2,5,9
51,0,178,9,11,4,7,8,7,0,2,0,4,9,7,3,4,8,0,1,2,9,0,6,5,4,7,9,5,4
215,5,86,0,6,3,4,9,3,0,3,3,5,0,7,9,3,0,1,6,0,2,0,8,4,1,2,3,0,7
182,9,182,0,9,1,2,6,8,2,3,0,2,4,0,2,2,7,0,0,3,1,4,0,4,0,5,6,8,1
193,5,103,9,3,12,6,5,1,0,3,0,1,6,7,5,5,0,2,5,0,0,2,0,5,8,4,8,0,8
112,2,17,6,8,6,5,13,3,4,3,0,2,4,6,0,6,0,3,2,0,1,4,0,1,0,9,6,6,1
62,0,53,0,9,3,7,14,0,0,3,0,3,9,7,2,0,1,7,0,0,0,2,0,0,3,1,6,0,7
52,4,87,6,7,12,2,13,2,5,4,1,1,8,5,3,6,4,2,0,5,2,0,2,7,1,8,9,5,9
29,2,187,1,1,13,3,4,2,4,3,0,2,4,1,9,9,0,5,0,1,0,5,0,3,6,7,5,5,8
147,3,119,8,5,13,0,1,2,0,3,0,1,6,1,9,7,5,3,4,0,1,1,3,6,8,2,4,5,9
171,9,96,2,3,13,4,1,6,4,2,5,3,5,3,9,2,5,0,1,8,1,7,8,9,6,2,4,5,5
151,8,74,4,6,13,5,3,1,9,0,1,4,3,7,0,8,0,2,1,9,1,1,3,1,9,7,4,0,7
165,3,202,5,9,7,5,14,6,3,3,5,3,1,2,5,4,2,0,0,6,0,1,0,2,5,7,7,1,8
158,0,165,5,9,3,7,11,2,4,1,2,5,7,3,0,4,1,1,0,0,9,1,6,0,2,1,0,8,4
171,9,146,6,7,13,0,7,3,0,2,1,3,8,1,5,6,1,4,4,8,6,2,3,9,6,8,8,1,8
167,1,128,5,9,10,7,21,1,4,1,2,3,8,0,9,0,1,2,2,4,1,2,3,0,8,4,4,1,8
118,8,80,9,5,8,2,3,1,9,1,3,2,0,2,3,5,1,6,3,0,7,0,4,3,3,9,5,6,6
46,6,205,8,8,17,3,11,8,5,4,1,5,1,0,0,7,0,5,6,7,1,1,2,0,9,3,7,7,1
51,0,20,3,3,10,1,2,7,6,1,1,1,8,0,6,1,0,0,0,0,9,2,1,5,9,7,4,9,6
70,6,117,3,10,9,1,1,2,0,1,0,1,6,7,5,3,1,9,1,7,1,0,7,7,5,0,1,8,9
137,4,26,5,5,5,9,12,4,1,0,5,5,1,4,8,3,1,8,0,5,5,0,2,5,9,7,7,8,9
176,3,182,0,9,17,9,0,7,8,1,1,0,1,5,3,2,7,0,9,4,0,0,0,5,8,2,0,8,1
81,9,103,9,4,13,0,23,3,1,3,0,0,1,1,8,5,1,4,4,2,1,0,2,7,3,3,2,8,5
203,1,12,9,5,11,8,20,2,8,2,3,5,8,9,2,0,8,0,8,1,2,2,3,5,7,0,0,1,2
77,1,117,3,7,4,6,13,2,5,1,3,1,3,3,3,0,0,2,5,0,0,1,0,3,5,2,4,9,8
205,2,59,2,9,16,6,11,3,0,0,2,1,1,1,1,6,3,3,5,0,0,1,2,2,6,7,1,1,1
41,5,172,7,7,13,0,8,6,1,1,0,5,5,2,8,1,0,3,1,6,1,1,3,0,9,0,4,5,0
51,0,207,7,2,13,9,22,1,8,0,0,2,6,9,2,1,0,0,9,0,0,0,0,0,0,0,0,1,7
143,5,94,6,10,10,9,1,2,0,2,5,4,2,7,2,6,1,0,9,6,0,3,0,4,2,9,7,1,1
170,8,131,2,7,4,6,1,6,4,1,5,0,0,1,1,2,3,1,0,0,7,1,3,4,6,4,7,4,1
179,4,51,3,8,16,8,23,6,4,5,3,5,4,3,0,0,6,0,0,5,2,1,9,8,4,2,0,2,9
159,0,30,0,7,2,0,23,5,7,0,1,5,2,2,5,4,7,1,4,2,0,3,0,9,1,1,0,9,7
11,4,164,2,2,4,2,0,2,2,2,2,5,2,3,2,2,5,2,3,5,2,0,0,0,8,5,8,9,8
69,5,119,8,5,6,7,8,3,2,1,0,3,5,3,0,7,4,0,1,0,1,1,5,2,0,1,9,3,0
25,5,96,2,6,15,6,21,6,1,3,0,4,6,3,8,0,5,3,1,2,2,0,3,2,9,0,5,8,3
163,0,198,3,11,13,6,9,8,7,0,0,3,7,0,1,3,6,0,5,2,9,1,0,3,6,8,7,0,7
40,2,58,6,5,14,6,12,6,8,4,3,3,0,3,2,6,1,0,0,1,0,1,0,7,7,7,3,0,1
208,0,211,9,1,6,0,12,2,9,3,5,0,1,2,0,1,1,0,4,2,9,1,0,8,6,5,4,0,0
53,6,156,5,2,12,4,23,6,4,3,2,1,2,2,0,4,1,0,0,7,1,3,0,9,5,4,9,5,8
66,9,159,7,7,13,0,19,4,9,1,0,4,6,0,0,1,0,0,4,8,6,0,2,9,0,1,4,2,6
174,0,41,6,4,4,5,12,7,2,3,3,5,0,3,1,0,8,1,2,2,9,1,1,3,3,4,5,2,5
28,6,83,4,4,11,8,15,1,0,0,4,4,3,1,4,8,2,0,8,7,1,5,1,7,9,9,1,5,8
12,7,96,2,1,13,3,4,4,5,1,0,4,6,4,3,0,5,0,0,0,8,2,7,0,0,2,4,8,3
63,3,6,4,4,16,6,16,0,0,3,0,5,2,3,2,8,5,3,1,0,5,0,2,4,3,0,0,9,6
5,1,63,9,2,6,8,18,7,4,1,4,4,5,1,9,5,1,1,8,4,4,1,8,8,5,5,7,6,5
13,9,75,5,1,17,7,17,0,0,3,0,3,9,1,6,4,2,7,1,8,6,0,0,3,5,1,1,5,5
68,8,152,1,10,3,3,19,3,0,5,0,1,6,7,5,0,9,5,6,0,7,8,1,0,4,4,1,6,9
63,0,207,7,7,4,6,19,7,0,1,0,5,5,7,5,1,3,3,0,0,0,0,4,2,2,0,8,6,4
52,4,68,3,0,11,5,8,4,5,0,1,5,2,4,0,3,1,1,0,5,6,3,0,4,9,1,1,8,6
99,4,18,2,5,17,4,22,7,8,2,1,4,3,9,1,0,5,1,0,5,0,5,1,9,4,0,5,6,8
131,7,9,7,4,13,0,9,3,1,3,0,4,6,1,8,1,3,0,1,0,8,0,0,4,6,5,4,1,1
203,1,37,6,9,1,2,7,3,0,5,1,1,9,1,3,6,0,0,0,1,4,0,4,6,4,0,7,8,7
90,7,134,0,7,16,6,3,0,7,2,0,4,9,6,4,0,7,3,5,3,8,6,1,0,5,7,3,8,4
118,8,68,3,10,10,9,23,2,6,2,5,1,0,8,6,1,6,8,8,9,7,1,5,0,0,3,1,5,5
39,9,178,9,7,17,5,10,8,2,2,3,2,2,3,1,5,8,1,2,8,0,3,0,0,5,4,8,8,1
184,2,201,0,3,0,5,3,4,6,3,0,2,4,8,0,5,7,2,1,0,1,0,9,0,3,9,3,8,5
163,0,16,5,7,4,6,17,7,3,3,2,5,6,0,7,4,1,3,5,2,0,2,7,8,7,4,7,0,5
111,6,55,1,5,4,0,1,0,0,1,2,4,1,1,5,0,9,4,4,0,1,0,2,3,3,4,5,9,5
39,9,96,2,7,12,2,8,1,6,3,5,1,8,8,0,0,2,6,0,0,6,0,1,2,9,8,0,8,2
182,9,206,0,2,12,4,2,1,9,5,4,3,8,2,3,2,1,1,1,0,0,1,1,3,8,5,0,6,1
123,4,7,0,3,12,6,16,8,3,3,3,1,7,0,7,3,1,3,5,5,1,2,1,7,0,5,0,5,7
50,7,93,1,1,2,7,8,2,8,5,0,3,5,9,2,9,0,0,0,0,8,1,1,5,2,1,2,6,8
27,3,46,2,8,6,5,8,0,9,4,0,5,3,0,6,2,0,1,1,3,0,5,1,0,8,8,7,8,7
6,5,5,1,10,3,3,5,3,3,4,0,1,4,1,5,0,9,5,6,1,0,4,0,7,5,9,5,6,8
159,0,174,2,9,7,5,8,2,8,1,2,3,8,9,0,2,0,2,1,0,9,2,3,8,4,1,7,8,7
73,2,138,7,5,6,7,1,2,0,0,4,5,7,7,5,1,0,7,1,1,3,9,0,1,6,9,9,1,9
188,4,100,2,9,11,0,20,2,8,0,1,3,3,2,0,0,5,0,4,0,2,1,2,0,3,0,3,5,3
29,2,104,4,0,2,9,8,3,2,3,1,2,3,3,1,0,1,8,0,1,0,1,1,3,0,3,7,0,5
116,5,176,1,5,16,1,17,4,1,3,3,0,1,1,1,9,4,9,7,1,0,1,2,3,0,9,0,8,8
142,1,89,1,5,10,3,17,4,1,0,2,1,1,0,1,0,9,5,6,4,4,1,2,2,0,9,4,7,5
118,8,62,0,1,3,6,17,7,3,3,2,1,2,1,1,3,7,0,5,9,7,0,0,1,6,9,4,8,8
207,5,177,6,1,3,6,1,1,8,1,5,1,7,9,0,6,1,1,5,6,0,9,6,4,5,1,7,8,1
79,9,86,0,2,7,1,7,0,5,1,0,5,5,0,3,2,2,9,7,3,0,0,8,4,6,3,0,3,8
70,6,133,5,6,4,8,10,7,8,3,1,3,1,2,2,4,1,1,0,5,1,0,2,5,9,4,4,7,1
154,7,176,1,7,6,4,1,4,2,0,1,2,0,3,1,0,0,1,3,3,0,0,0,4,3,3,6,7,7
182,9,44,4,7,3,3,1,8,7,3,4,4,3,2,4,0,6,0,6,8,6,1,0,3,0,9,7,6,1
126,0,72,7,9,4,4,13,3,4,0,1,5,2,1,0,0,0,1,3,0,0,0,0,4,3,7,7,0,5
159,0,15,4,6,12,7,19,4,9,1,3,1,3,2,0,8,5,7,1,0,0,1,1,4,3,5,9,7,1
102,3,73,0,2,6,8,15,3,6,3,0,1,1,2,0,2,7,1,8,1,5,0,2,0,7,7,6,3,7
85,3,76,3,1,16,2,11,0,0,2,2,1,0,7,5,1,6,0,3,0,1,1,1,0,6,4,2,6,1
40,2,80,9,9,13,5,20,2,8,3,1,4,5,9,2,1,1,2,0,0,0,1,0,5,4,2,7,5,6
62,0,95,0,10,7,7,9,0,6,2,3,5,8,8,6,8,7,2,1,2,0,5,3,5,4,5,4,6,4
101,4,94,6,9,7,5,21,0,3,1,3,4,9,1,7,0,0,0,2,5,1,6,4,5,3,8,0,0,7
124,5,26,5,3,17,2,14,8,5,4,5,4,6,3,3,1,1,1,0,0,2,1,7,4,1,7,8,8,6
129,6,127,4,5,3,0,0,5,3,3,0,1,6,0,7,0,1,0,0,7,1,8,7,4,5,2,1,8,5
185,3,122,2,7,0,9,17,7,3,1,0,5,5,0,7,0,5,1,9,1,5,2,1,0,3,8,5,1,9
8,0,157,9,3,0,5,8,4,5,5,3,1,3,2,0,1,8,2,2,3,9,5,0,4,4,2,0,7,7
0,8,132,1,6,17,8,4,2,4,0,3,5,9,2,5,9,9,3,4,0,7,0,1,4,9,2,7,1,7
69,0,42,8,1,15,0,3,8,7,1,1,4,3,1,4,7,4,0,0,0,9,1,2,0,8,5,4,7,7
81,0,137,3,8,13,6,9,1,0,3,1,4,5,7,3,2,6,1,0,0,0,7,3,5,0,7,4,0,5
176,3,180,5,2,3,4,10,3,7,1,4,1,8,2,1,3,2,2,0,6,5,2,0,4,7,1,7,6,5
136,3,133,5,9,17,9,9,3,1,3,3,3,9,2,8,4,0,8,9,0,5,2,1,9,6,0,9,6,4
41,5,207,7,3,11,9,5,6,5,4,5,5,1,0,3,2,0,0,9,6,0,1,0,0,2,0,4,9,0
166,1,156,5,1,1,2,3,1,9,2,5,2,3,0,3,4,0,6,3,0,3,1,0,0,6,9,3,6,7
210,8,49,1,9,17,9,15,2,4,2,1,4,3,3,9,9,4,8,0,0,7,0,4,0,6,9,8,7,8
192,7,6,4,7,12,2,12,0,2,2,2,5,2,3,1,8,1,0,0,3,2,3,0,0,8,2,3,2,9
211,1,154,0,2,2,1,2,5,8,1,0,5,5,2,0,3,2,2,2,0,4,7,8,3,6,8,8,8,2
138,9,211,9,1,17,7,15,6,7,1,0,0,7,6,4,5,8,7,2,8,0,1,6,9,9,7,7,3,0
43,1,71,8,3,6,7,1,2,0,1,1,1,8,7,0,0,0,1,0,4,4,0,2,0,9,7,6,5,7
142,1,134,0,7,13,0,2,8,2,3,1,1,0,3,0,2,7,0,4,4,4,0,0,7,5,8,4,4,7
52,4,127,4,3,11,8,13,2,5,3,4,5,2,5,3,1,2,5,8,0,2,3,2,4,9,9,6,6,0
103,1,189,3,9,17,9,2,4,0,1,3,5,4,7,5,3,2,8,1,0,4,4,9,4,9,1,4,8,1
168,2,98,4,9,0,1,15,2,4,2,1,1,4,2,9,1,2,0,1,1,3,1,9,4,4,7,3,2,5
206,6,16,5,7,3,3,9,5,8,3,2,4,8,9,1,1,0,0,6,0,1,3,3,2,3,2,3,1,4
199,4,36,1,9,17,9,21,4,2,0,2,2,1,0,1,9,9,2,0,5,2,1,0,8,3,2,7,6,9
81,9,160,6,11,2,8,14,0,7,0,4,3,4,1,5,6,1,1,8,8,6,4,9,2,2,3,5,1,2
207,5,207,7,5,4,0,16,3,3,0,0,2,6,1,7,1,3,0,4,6,0,2,0,4,4,9,3,9,8
161,7,130,6,11,13,6,3,3,1,1,0,0,7,1,8,0,0,2,5,2,2,9,6,0,5,9,6,9,8
6,5,194,5,8,4,2,16,8,9,0,5,0,4,2,2,3,1,1,0,6,0,0,6,4,6,5,0,6,5
113,0,68,3,9,2,9,20,6,2,4,1,5,1,0,1,2,1,0,1,0,0,1,2,0,3,0,4,6,7
77,1,120,9,7,0,9,3,7,8,1,0,0,7,3,0,1,1,8,1,4,4,5,6,5,6,7,7,0,5
8,0,61,1,7,13,0,7,2,8,1,3,3,5,3,2,9,1,4,4,2,0,7,8,8,6,8,1,1,7
9,6,150,3,2,4,2,14,4,8,2,4,1,0,9,0,2,1,6,3,7,1,0,3,3,1,2,5,0,5
24,9,175,3,6,2,0,16,3,3,1,3,1,3,1,0,3,6,4,1,8,6,5,1,5,5,2,2,9,2
99,4,177,6,5,3,4,11,7,0,3,0,3,9,1,0,6,7,1,2,5,2,2,4,0,3,8,0,5,1
154,7,45,9,2,2,1,1,7,3,1,0,4,6,1,7,5,0,9,7,2,1,8,0,5,1,1,8,2,7
189,7,168,3,3,7,2,5,0,7,3,0,4,6,2,2,3,1,6,3,0,2,0,7,1,4,3,4,5,7
168,2,44,4,9,16,6,16,4,6,5,5,4,4,1,0,2,0,2,2,1,0,4,2,4,4,9,7,8,7
158,6,31,7,8,7,7,11,5,6,2,5,5,4,1,0,1,0,1,1,0,1,0,2,4,3,1,5,6,6
151,1,130,6,5,7,1,23,3,1,3,2,5,6,4,0,0,0,0,7,4,1,8,7,2,9,2,1,6,8
162,0,178,9,7,13,0,2,1,9,0,0,2,6,2,0,5,2,4,0,0,9,8,7,5,5,9,0,1,6
172,7,83,4,10,16,8,17,3,6,2,0,4,9,1,3,8,2,0,5,3,8,6,4,2,6,9,7,7,8
59,1,134,0,9,4,4,6,8,2,0,4,1,2,3,0,3,7,0,0,4,4,3,2,7,6,7,0,4,7
131,7,111,2,10,13,7,2,3,5,2,1,4,3,0,3,0,5,7,0,3,8,0,2,7,6,7,0,3,4
203,1,45,9,6,1,7,17,7,3,0,5,5,1,1,7,1,8,7,1,1,4,0,0,9,4,5,6,0,8
160,6,157,2,2,11,3,7,4,6,1,4,2,4,8,6,2,2,5,6,0,0,0,0,4,3,9,7,1,7
192,7,152,1,7,7,0,3,8,7,1,5,4,1,2,5,1,0,3,1,3,8,1,0,1,1,2,3,6,1
98,2,202,5,4,13,0,14,3,3,0,2,1,1,0,1,4,1,0,0,3,1,1,2,1,1,7,6,4,7
111,6,159,7,10,0,9,1,8,7,5,3,5,4,0,5,2,3,0,9,7,0,4,9,5,3,8,3,7,2
51,0,76,3,3,5,2,14,0,7,5,3,3,2,6,4,3,1,0,0,0,9,4,2,4,4,2,0,5,1
47,8,14,0,9,11,0,3,7,8,3,0,1,6,9,0,2,2,4,4,0,7,8,7,2,4,4,7,6,7
74,7,52,7,11,5,0,16,8,9,3,1,2,3,3,9,1,3,3,1,0,8,5,2,0,3,5,5,7,1
79,9,194,0,7,3,3,15,3,6,0,5,3,3,8,0,2,7,0,6,3,1,5,1,7,5,1,0,6,7
101,4,33,8,1,6,0,12,0,2,3,0,4,6,1,1,1,1,4,4,5,0,0,7,3,0,8,8,6,9
106,7,155,8,4,4,5,17,8,1,3,2,3,3,1,1,0,5,2,2,0,5,5,1,5,4,4,0,0,7
105,5,13,3,10,15,5,9,8,7,3,2,5,6,1,4,0,6,2,1,0,2,8,7,4,3,2,0,8,8
108,1,83,4,2,12,4,22,6,0,4,5,3,3,7,2,1,1,1,0,0,4,5,0,0,3,9,4,8,7
