column1,column2,column3,column4,column5,column6,column7,column8,column9,column10,column11,column12,column13,column14,column15,column16,column17,column18,column19,column20,column21,column22,column23,column24,column25,column26,column27,column28,column29,column30
25,0,116,4,11,11,4,2,1,0,3,5,2,0,4,1,8,1,3,6,1,2,1,0,6,0,5,2,7,1
74,0,210,4,7,3,3,9,0,3,3,0,3,2,4,8,0,2,0,8,0,7,5,1,4,5,3,8,4,6
128,9,191,8,0,10,6,17,6,3,3,2,1,4,2,3,1,0,2,0,0,9,3,3,6,6,4,9,8,9
77,1,87,7,0,11,1,12,1,8,5,1,0,6,8,9,2,1,6,0,0,0,1,6,1,4,3,7,5,6
210,8,18,9,4,11,3,21,3,5,4,5,2,1,7,1,2,2,0,1,5,1,9,4,6,0,1,9,8,0
3,1,52,6,10,1,6,15,1,7,2,1,3,4,0,0,1,1,1,1,3,1,7,1,0,3,4,8,7,0
104,9,167,7,0,8,5,5,0,5,5,3,4,9,0,9,2,0,8,1,2,0,3,0,4,7,4,0,5,3
26,4,102,4,7,8,0,8,6,9,4,2,0,8,4,8,2,6,1,4,0,2,6,1,7,7,0,8,7,0
8,0,66,2,7,2,7,6,7,6,1,4,2,9,1,0,8,1,0,3,2,2,0,0,2,7,8,5,5,1
48,2,103,5,10,15,5,10,0,9,3,3,5,9,3,0,2,1,7,5,0,0,0,0,6,7,1,7,3,7
113,4,179,5,0,11,8,8,4,7,4,3,4,3,3,0,3,6,0,7,8,0,2,5,4,7,7,8,8,9
83,6,117,5,1,2,1,12,1,8,0,2,3,3,1,1,0,3,0,9,0,8,2,5,7,5,4,3,2,0
97,1,82,0,9,6,3,0,7,8,5,4,3,8,5,0,0,7,6,9,0,0,6,3,9,4,6,9,7,8
77,1,133,1,1,1,3,17,3,0,4,0,2,5,2,4,5,1,4,0,0,0,2,1,4,1,1,2,4,2
25,0,165,4,8,7,2,19,1,0,0,5,1,8,0,8,0,2,3,6,0,0,1,1,8,9,0,4,2,5
40,3,204,9,4,8,4,4,1,2,1,3,1,2,1,6,3,5,1,2,0,5,0,0,1,5,1,6,8,5
78,3,57,8,1,7,9,8,3,0,3,0,3,2,2,3,3,6,2,3,2,1,1,1,8,3,4,5,9,5
172,0,158,2,11,9,8,17,5,6,0,1,1,5,5,0,8,2,0,3,8,1,1,9,6,7,9,7,0,2
83,6,20,0,0,3,3,12,7,3,0,3,0,0,3,1,1,3,0,8,0,7,0,1,6,6,4,3,6,4
26,4,76,7,9,11,5,19,8,4,3,4,2,6,8,0,2,2,2,7,2,3,0,9,1,9,8,6,7,8
113,4,122,5,8,14,9,6,4,0,1,0,2,3,9,0,2,6,0,0,5,1,2,0,9,1,8,4,7,4
137,6,65,3,9,2,6,11,2,9,1,2,3,1,6,1,6,4,1,0,1,9,0,4,1,3,5,7,4,4
153,2,26,2,0,11,8,1,4,4,5,1,0,6,0,1,9,0,1,1,1,1,0,6,6,6,0,4,8,7
22,8,30,7,4,12,9,21,1,1,0,2,3,1,8,9,0,3,9,0,0,6,9,4,9,3,9,5,8,6
151,1,132,2,1,10,6,8,3,6,3,1,4,3,5,0,0,2,4,8,1,9,2,0,2,3,3,5,9,6
108,5,193,3,3,13,6,15,1,7,2,0,0,8,2,1,6,1,5,1,0,1,6,7,8,7,7,6,8,9
95,9,135,8,0,4,6,0,6,2,4,4,3,3,2,0,1,0,3,2,3,1,2,5,7,3,7,5,6,9
176,2,202,1,4,14,1,9,6,1,1,4,0,8,2,4,9,0,9,1,0,8,6,7,4,3,3,2,7,7
207,9,16,7,7,1,2,12,7,3,5,1,0,6,0,9,3,1,4,8,0,0,1,2,2,1,8,3,5,1
102,7,153,3,4,10,2,8,6,9,0,4,4,7,2,5,4,3,7,0,0,4,4,0,8,3,0,0,6,8
41,6,69,7,9,13,8,0,5,3,0,5,3,2,0,0,1,3,1,0,2,1,5,0,4,4,4,4,5,8
6,4,62,0,6,7,3,13,1,5,4,4,1,0,0,2,1,0,1,1,1,2,2,2,9,3,5,5,7,8
171,8,23,1,4,4,8,8,8,6,4,5,0,4,0,4,0,3,4,3,1,0,7,0,5,3,6,9,0,1
77,1,57,8,2,15,4,10,2,1,1,3,0,4,0,3,2,5,9,2,2,5,7,3,4,6,6,7,2,8
22,8,73,3,4,10,2,14,0,8,3,4,3,0,6,5,0,2,6,2,6,4,0,2,0,3,0,4,5,9
206,8,149,0,7,3,3,13,4,5,5,4,0,0,3,1,6,3,8,0,0,7,1,0,6,9,0,8,6,1
153,2,14,6,0,15,9,9,6,9,4,4,3,3,1,1,9,1,2,0,5,6,0,5,6,3,3,6,5,2
184,5,199,1,1,7,9,12,6,8,4,0,4,0,2,1,0,9,0,9,1,3,0,1,1,3,1,3,3,0
143,9,68,8,4,11,3,12,1,8,0,5,3,2,1,3,1,0,6,4,0,1,5,0,4,8,2,8,9,4
106,4,197,9,10,5,9,12,6,8,5,5,3,5,1,6,0,6,6,0,2,1,3,9,9,7,2,2,8,0
125,5,167,7,7,1,2,11,6,2,1,4,1,3,8,9,6,0,3,0,6,0,0,5,4,8,8,4,6,9
197,1,55,3,5,11,7,21,1,1,4,4,0,6,0,5,2,7,1,2,9,0,1,6,3,2,5,6,1,8
98,5,116,2,3,12,2,17,1,1,5,2,0,4,5,0,0,0,9,4,6,0,3,2,9,6,5,7,5,0
33,0,113,9,0,6,4,23,1,9,4,1,2,7,0,6,1,1,1,4,0,5,1,0,6,0,4,9,2,0
148,2,162,0,3,15,3,5,6,2,3,2,2,4,1,1,1,8,3,0,0,7,3,3,2,4,6,5,3,6
81,8,13,2,4,9,8,17,1,1,4,2,2,0,5,2,4,2,1,4,0,1,0,7,4,1,9,0,4,8
0,2,4,0,4,1,5,17,5,6,5,0,3,2,3,4,9,0,4,9,2,3,5,2,7,6,9,4,2,6
143,9,169,8,9,17,0,12,0,0,4,4,5,2,0,1,1,3,0,3,7,2,5,1,1,5,9,4,5,1
174,7,84,2,9,5,9,4,8,3,1,5,0,7,1,0,7,0,1,8,1,1,0,0,6,5,4,4,7,4
210,8,185,8,3,4,6,14,8,2,0,5,1,8,4,3,3,2,0,2,2,9,6,7,9,6,3,4,2,6
53,3,188,1,9,16,4,14,8,2,4,3,1,3,2,4,0,5,0,2,0,5,2,0,6,0,5,5,7,9
61,2,135,8,11,9,1,9,0,3,5,4,3,8,1,4,1,1,4,8,0,8,6,1,3,5,2,0,9,8
144,5,174,2,1,11,5,10,7,8,0,3,1,4,2,0,0,2,6,9,2,0,7,0,6,6,0,4,4,7
105,8,79,2,7,15,4,15,8,1,3,5,2,2,1,0,3,2,1,1,3,3,1,3,2,5,0,6,3,6
30,9,197,9,5,8,3,0,8,7,1,2,0,7,7,6,0,1,5,0,0,7,4,0,6,4,5,0,7,6
140,8,141,9,4,6,6,23,4,4,3,3,3,8,7,0,0,2,1,0,0,9,1,1,6,1,1,4,8,2
140,8,33,2,11,17,0,12,8,7,5,3,1,3,5,0,3,2,0,1,0,0,0,5,0,9,5,2,7,8
2,6,81,3,7,10,7,18,3,3,1,5,5,5,6,5,4,4,0,0,0,0,1,2,9,4,5,2,3,2
111,5,142,4,4,7,2,9,7,8,5,4,5,6,4,8,0,4,3,9,0,0,0,4,3,6,3,4,1,8
108,5,91,2,11,8,2,8,2,3,0,0,3,4,1,2,0,2,0,8,6,4,7,1,8,7,8,4,8,8
141,1,78,1,2,13,5,18,6,5,1,3,0,4,0,1,2,7,8,1,0,0,7,3,9,9,7,4,6,1
74,9,188,1,3,11,7,2,4,8,3,3,2,7,2,4,1,2,0,2,3,0,1,0,9,0,3,4,4,6
184,5,9,5,0,11,8,17,6,3,1,1,3,1,1,7,1,2,0,8,8,0,1,4,8,5,8,3,4,2
3,1,76,7,3,17,3,19,5,5,1,4,3,5,8,0,5,7,8,5,0,2,3,1,9,7,0,7,5,5
74,9,114,1,1,10,6,14,4,4,1,1,2,1,2,4,1,0,0,1,3,9,9,4,1,6,2,5,3,8
212,7,94,7,8,11,7,13,7,1,3,4,1,1,8,0,1,0,9,4,3,2,0,0,6,6,4,5,7,1
80,0,69,7,0,16,1,5,5,1,0,0,1,0,8,9,8,1,1,4,4,1,1,1,2,3,5,3,6,8
211,5,46,8,8,6,4,9,5,7,0,4,5,3,4,3,0,9,0,7,3,5,2,5,6,3,4,7,3,9
189,1,4,7,6,7,3,8,1,0,5,3,3,7,0,0,5,1,2,0,0,7,4,8,6,4,6,5,1,4
198,3,6,2,3,4,6,7,6,7,0,1,3,2,1,2,3,5,5,1,0,9,5,1,6,9,0,9,3,3
53,3,164,9,3,2,1,17,0,2,1,0,0,6,1,1,3,5,3,0,4,8,1,5,9,1,5,4,7,1
39,2,125,1,5,5,0,7,5,0,1,5,4,2,2,4,9,8,0,6,7,0,5,2,2,4,6,4,7,7
49,4,79,0,10,15,5,23,1,9,5,0,3,2,0,1,2,2,7,3,0,2,5,1,5,5,3,4,1,5
78,3,151,4,9,12,9,8,2,3,5,3,2,1,4,8,0,5,0,8,5,3,0,4,1,6,4,7,3,0
85,5,164,9,7,12,8,4,2,5,0,4,0,1,7,6,6,2,0,5,8,0,9,4,4,3,5,9,8,7
61,2,16,7,3,7,9,6,6,2,1,0,0,6,0,0,2,1,0,5,5,6,0,6,0,4,3,2,7,0
103,3,8,8,11,11,4,5,6,2,0,0,5,6,2,3,0,5,3,3,3,0,0,6,1,5,0,0,2,2
53,3,52,6,2,6,7,23,6,1,5,5,5,2,0,2,3,5,1,4,2,3,5,0,1,6,0,4,3,9
35,0,179,5,7,16,3,1,3,7,3,4,4,2,1,7,8,1,5,7,0,0,5,1,4,5,1,7,7,8
87,2,175,0,0,1,9,17,5,6,1,5,3,0,3,1,1,8,4,3,3,1,2,4,5,6,0,9,6,8
153,2,29,8,9,3,7,17,0,2,3,2,0,1,1,1,0,1,1,0,0,2,9,0,4,3,9,7,7,8
25,0,204,9,8,15,3,13,1,5,2,3,0,6,3,2,1,4,0,5,0,7,0,0,9,4,0,4,7,6
144,5,181,4,9,16,4,7,6,7,5,5,0,6,4,8,0,9,5,7,3,0,0,6,6,8,2,5,0,4
83,6,53,9,8,10,8,9,5,7,5,4,3,8,1,6,0,4,0,7,8,1,1,7,2,3,1,5,1,9
22,0,170,9,11,4,5,14,4,4,0,4,0,1,1,1,0,2,0,2,0,3,0,4,7,5,2,5,7,0
16,1,62,0,1,2,1,3,4,3,1,5,0,7,3,1,5,5,4,0,4,0,1,8,2,6,8,1,6,0
125,5,203,8,3,10,0,5,8,6,0,0,2,8,2,0,1,0,4,0,0,0,4,7,3,7,8,7,2,3
2,6,158,2,8,11,7,17,7,2,0,5,4,0,5,1,1,3,3,2,2,3,0,0,2,5,6,0,3,6
1,0,85,0,7,11,5,7,6,7,0,2,3,1,5,1,0,2,5,7,0,0,9,4,3,7,5,4,5,2
149,6,102,1,10,1,6,17,4,9,4,5,2,1,0,4,1,4,7,0,0,5,0,0,0,8,7,9,8,0
146,7,161,6,2,8,3,10,1,7,0,3,0,3,1,2,7,3,5,7,2,7,2,0,9,6,1,6,5,6
142,0,31,8,7,11,5,3,7,1,5,5,0,6,2,3,0,1,1,4,0,3,0,6,6,7,1,0,3,2
77,1,6,2,4,0,0,2,5,1,0,1,0,9,1,0,2,2,2,1,7,0,8,0,3,0,0,4,8,2
117,9,113,9,5,13,6,18,6,5,5,3,3,7,7,1,2,0,0,5,1,1,4,8,2,1,3,1,2,0
155,8,43,7,2,12,0,16,8,0,2,4,2,1,1,0,4,0,2,3,0,2,0,0,6,6,4,8,8,2
166,8,175,0,9,9,3,23,7,1,1,2,4,8,0,1,0,0,9,2,1,0,6,2,8,4,2,8,6,8
70,4,175,0,11,1,8,13,6,6,4,2,0,8,1,2,1,1,6,3,1,0,1,7,5,7,5,7,3,8
87,2,32,6,8,8,5,22,8,4,0,4,3,8,1,1,1,8,0,1,2,0,6,7,9,7,2,8,9,4
212,7,90,8,4,11,0,17,4,9,5,3,3,7,4,1,7,3,1,3,7,0,4,3,7,3,8,8,7,2
201,0,186,6,1,2,1,20,6,1,5,0,5,9,1,2,8,1,1,1,4,8,8,2,1,5,3,6,3,1
42,0,165,4,2,4,4,2,5,0,4,1,4,9,4,8,1,2,2,1,0,0,8,2,2,4,6,0,5,0
7,5,14,6,7,14,7,10,2,1,3,5,2,2,0,0,1,0,9,4,9,0,0,2,1,7,7,4,4,6
52,5,181,4,6,3,0,16,4,0,0,5,0,5,0,0,6,9,2,6,7,2,1,1,6,3,2,5,9,7
164,1,78,1,11,15,6,12,5,0,4,1,3,5,2,4,5,7,2,1,0,1,3,9,7,7,4,4,8,4
170,6,133,1,0,0,8,8,1,0,0,5,3,2,0,1,4,4,0,1,0,0,5,0,1,7,7,7,8,8
199,5,177,6,9,11,5,17,4,9,3,1,2,0,1,2,1,9,7,4,2,3,0,4,1,3,6,6,1,9
184,5,38,5,11,1,0,4,5,7,0,5,0,5,1,7,6,0,5,4,7,2,3,0,9,8,4,4,5,1
155,8,150,8,7,5,4,8,7,5,0,3,3,6,2,3,0,2,0,5,4,5,1,6,3,0,5,0,2,1
186,7,188,1,4,7,2,14,6,0,2,2,2,5,0,4,7,3,2,1,0,0,1,9,3,3,2,5,7,6
109,1,197,9,4,11,3,21,7,0,5,2,4,1,7,6,5,7,0,6,0,7,0,2,1,5,4,8,7,6
87,2,85,5,2,16,2,15,6,1,4,1,3,5,9,7,1,8,0,4,0,4,1,1,6,3,8,4,2,1
32,7,39,4,8,17,1,20,8,0,3,4,1,2,4,8,3,3,0,1,0,8,5,0,3,3,3,4,2,8
181,9,109,8,3,3,8,21,7,0,3,3,3,8,2,1,1,6,2,2,0,1,3,1,4,3,6,8,4,0
79,5,18,9,7,7,3,6,7,6,0,4,3,8,7,6,1,9,4,3,5,0,6,7,6,0,0,4,3,3
215,1,126,6,6,0,0,16,7,5,5,5,4,8,0,2,5,7,8,0,3,2,6,1,6,8,5,2,5,1
57,2,58,0,4,5,0,18,6,5,4,5,5,6,1,2,9,8,0,5,7,0,1,1,1,3,4,8,5,1
46,1,155,1,3,11,7,22,8,4,0,4,3,8,2,2,5,7,0,0,9,0,6,1,0,3,6,9,7,8
84,9,41,4,4,17,7,5,3,2,0,4,3,8,0,8,0,1,2,2,9,0,1,1,3,5,4,4,5,9
131,1,103,5,7,8,0,12,2,6,1,4,3,5,1,1,0,7,1,2,7,0,3,9,9,8,4,9,0,6
89,0,95,3,4,6,6,12,0,0,3,3,1,0,0,1,0,1,2,0,1,1,0,0,9,5,0,0,6,6
0,2,83,8,11,11,4,12,1,8,0,3,0,3,1,8,1,8,6,9,0,5,0,0,6,3,2,8,9,7
200,6,185,8,6,14,1,17,7,9,0,5,3,2,1,1,1,3,1,3,0,8,5,3,7,5,7,7,5,2
31,3,43,7,11,8,2,2,7,7,5,5,3,5,0,9,3,3,0,4,6,4,1,9,6,6,6,0,5,5
148,2,102,4,0,16,1,10,7,8,1,4,2,0,0,2,9,1,6,9,4,8,0,1,5,6,2,5,4,0
108,5,128,7,3,5,9,10,7,8,5,3,3,7,8,0,6,0,6,2,3,6,1,8,2,4,1,5,7,8
191,2,76,7,4,11,0,12,4,1,4,2,3,3,1,9,1,0,1,2,7,0,0,1,4,4,8,5,3,9
174,7,211,1,0,13,2,10,7,8,0,1,3,2,0,1,3,0,0,2,6,0,5,3,5,5,6,6,1,4
199,5,173,0,5,11,7,19,0,3,5,4,3,8,3,1,6,9,4,8,9,1,6,7,8,3,0,3,2,0
31,3,211,1,7,6,1,23,1,9,4,4,0,6,4,4,3,2,7,4,0,8,0,6,5,7,2,7,2,0
75,0,132,2,5,16,5,6,2,7,4,5,3,0,5,0,0,1,0,7,2,0,1,2,0,0,5,8,9,0
108,5,145,3,7,11,5,16,4,0,1,0,3,1,2,1,6,9,2,0,2,3,9,4,5,2,0,5,5,1
50,4,168,5,4,9,8,23,7,0,5,2,2,7,1,7,2,2,2,3,4,0,4,1,3,5,4,4,5,5
185,2,197,9,4,15,1,6,1,4,4,3,0,4,0,6,9,8,0,4,0,0,0,3,8,7,3,4,9,6
66,0,63,9,8,8,5,16,8,0,3,4,0,4,7,2,8,0,2,6,0,3,0,3,0,1,4,9,6,6
158,3,206,5,11,13,9,23,7,5,3,2,0,1,9,7,3,3,3,5,0,6,9,0,4,7,9,4,7,6
84,9,119,8,2,13,5,8,7,5,0,4,2,9,2,3,1,1,1,5,2,0,8,0,8,0,8,4,9,9
66,0,189,9,9,10,2,1,8,5,0,4,2,9,3,1,8,1,8,0,6,0,8,0,5,9,4,0,5,4
199,5,181,4,1,8,2,12,5,0,4,4,2,7,0,2,3,9,3,0,0,4,4,0,7,7,9,8,7,7
26,4,98,9,1,3,7,9,3,2,1,3,4,5,0,1,1,6,1,0,0,2,3,9,4,0,0,7,5,6
191,2,30,7,2,11,2,14,3,1,0,1,3,2,8,0,1,8,1,4,0,4,1,1,9,2,4,8,8,8
114,1,180,7,1,8,2,13,2,9,4,5,2,1,0,9,0,1,7,0,6,4,3,4,3,9,3,7,4,0
173,3,18,9,2,6,7,4,6,6,0,2,2,5,7,3,3,5,0,3,9,1,1,9,7,7,2,8,1,7
108,5,114,1,7,16,3,1,5,3,0,5,3,2,2,1,0,1,1,0,1,7,5,2,1,1,9,5,1,8
11,4,188,1,6,14,1,8,5,8,5,4,0,0,0,1,1,6,2,0,4,8,2,0,6,0,5,2,2,2
59,0,103,5,8,11,2,9,8,1,3,2,0,1,9,7,0,1,9,2,6,0,0,4,2,9,4,4,7,0
181,9,163,1,6,13,9,3,5,6,5,4,0,0,2,1,2,0,0,5,5,1,3,2,6,2,1,4,6,3
68,1,43,7,7,5,4,8,1,0,0,1,1,5,0,0,1,7,2,6,3,0,3,9,2,0,7,7,0,4
80,7,105,9,11,11,4,23,5,1,5,4,0,0,0,6,7,4,9,4,3,5,0,0,2,9,5,8,8,8
170,6,18,2,4,11,0,18,5,1,0,1,3,2,5,0,2,3,9,4,0,0,5,1,1,4,1,0,9,0
169,9,87,7,7,6,1,17,6,3,3,3,1,0,8,0,1,0,1,0,0,8,0,0,2,7,5,9,5,5
147,3,157,1,3,10,3,18,5,1,5,3,3,7,2,4,3,0,1,4,0,7,4,0,8,4,3,6,6,7
85,5,185,1,4,1,5,3,0,2,3,1,3,6,0,0,0,9,0,2,0,3,1,6,4,4,0,5,4,8
98,1,96,0,7,1,2,9,6,9,5,1,0,6,3,1,0,7,1,0,6,0,1,3,2,1,5,9,8,1
107,2,155,0,1,3,7,21,4,9,4,1,0,6,5,0,9,8,1,0,2,0,0,6,4,5,5,6,9,9
40,3,53,9,3,13,6,23,7,5,4,3,1,8,7,6,0,5,0,0,1,9,6,7,5,4,9,0,1,5
169,9,3,9,9,1,1,17,5,6,4,5,2,0,1,6,1,0,4,3,4,8,1,0,0,3,3,0,3,4
121,4,26,2,6,15,7,14,7,5,3,4,4,2,5,0,2,2,8,5,2,0,5,2,8,7,0,8,1,1
6,4,152,7,3,12,2,4,6,6,5,3,4,9,0,0,1,2,4,3,0,4,1,0,2,7,6,8,9,7
147,3,101,7,11,11,4,12,6,8,4,4,4,8,0,9,3,6,0,9,0,3,0,0,3,7,8,1,8,8
209,1,186,0,6,15,2,12,1,1,1,4,3,5,3,1,2,5,2,4,6,4,1,1,4,9,4,4,0,3
209,1,117,5,9,17,0,18,4,1,0,5,5,9,1,7,5,5,1,2,7,1,8,2,5,4,4,8,9,6
78,3,144,7,0,0,0,6,8,5,0,0,3,4,0,0,3,0,0,0,7,2,7,2,5,1,2,4,3,5
171,8,26,2,9,16,4,17,5,6,5,5,0,6,1,1,0,2,4,3,3,5,1,1,6,1,6,1,6,9
195,6,196,2,9,11,5,8,7,5,5,4,3,8,1,1,1,3,0,1,2,0,3,7,0,9,2,6,9,6
57,2,5,4,0,15,9,0,5,0,2,1,4,9,0,8,9,8,7,6,3,6,1,0,2,7,9,2,9,9
159,0,170,9,0,11,8,2,7,7,5,3,2,1,7,0,8,4,5,1,8,0,9,4,4,4,7,0,4,1
7,5,6,2,0,10,6,9,5,7,4,4,3,3,5,0,6,1,0,7,1,9,2,5,6,0,2,4,7,3
2,6,130,0,7,11,5,15,8,1,2,4,3,0,3,2,4,3,1,4,0,3,2,2,4,5,4,8,6,6
53,3,86,6,0,13,2,6,7,6,0,0,2,8,1,2,3,0,4,5,0,0,6,7,3,3,4,7,9,9
7,5,204,2,10,6,5,6,1,4,0,0,2,8,1,0,4,0,1,1,2,2,6,7,8,4,3,4,7,8
137,2,107,0,9,11,1,11,6,2,4,5,3,9,3,1,2,0,3,2,4,2,0,0,8,5,5,4,8,4
78,3,26,2,6,8,9,8,7,5,4,5,1,5,5,1,3,0,8,1,3,6,3,9,8,5,7,8,7,1
189,1,32,6,4,17,7,0,7,8,4,0,3,1,0,3,0,3,6,0,0,3,0,4,1,3,1,2,2,1
33,1,155,0,9,17,0,23,7,5,5,0,2,5,1,1,0,2,8,5,1,2,1,0,3,4,5,5,4,1
11,4,101,7,7,13,6,10,4,0,3,4,2,6,0,9,2,6,2,0,1,9,1,5,1,5,3,0,7,0
2,1,134,3,0,14,5,2,7,7,5,0,1,7,2,5,2,7,5,7,0,3,0,8,1,2,5,4,9,8
63,4,13,2,1,6,3,19,5,5,5,2,0,4,4,1,2,2,8,5,5,7,3,0,8,9,3,0,3,8
105,8,123,8,0,10,6,15,8,1,1,2,3,0,2,1,0,2,1,1,0,1,0,0,6,4,2,9,7,0
213,0,184,5,9,17,0,10,6,3,5,4,0,0,9,0,0,1,0,0,0,2,2,0,6,4,6,8,4,2
143,0,36,2,0,2,7,1,4,0,5,3,1,3,1,0,0,2,3,0,0,2,2,5,1,3,0,4,9,8
49,4,129,4,7,14,5,13,6,6,3,1,1,9,4,8,1,1,0,2,2,0,8,0,1,5,8,7,5,5
74,9,165,4,11,11,4,8,6,9,0,3,0,3,4,8,2,1,7,3,3,5,2,6,9,3,5,7,7,5
92,0,169,8,2,0,3,8,1,1,1,3,2,2,3,0,0,1,1,3,0,0,1,2,1,0,5,5,9,5
26,4,166,2,11,11,4,16,5,5,5,4,3,8,1,0,2,0,8,1,3,5,1,7,4,6,8,6,8,4
116,8,23,1,11,6,6,16,4,0,5,1,2,1,0,4,3,3,2,6,1,1,0,4,9,4,9,4,4,7
49,4,20,0,9,14,1,13,0,2,5,0,2,5,1,2,3,6,3,7,4,8,3,9,6,3,0,5,1,9
85,5,11,0,0,11,8,6,4,0,1,4,3,1,4,1,4,9,2,0,4,0,0,0,2,8,1,8,6,5
126,1,156,5,8,5,2,16,0,7,1,3,2,2,1,0,0,2,0,4,0,0,5,0,1,6,8,9,3,5
97,1,203,8,5,1,0,1,1,9,5,5,0,6,2,3,5,7,7,0,7,0,0,6,4,4,9,0,0,6
45,7,169,8,11,1,0,12,8,7,0,0,0,7,2,3,7,3,0,7,7,0,4,8,4,4,0,8,5,0
143,9,154,9,4,13,0,13,8,2,0,4,0,1,2,0,2,3,3,0,7,2,0,4,2,7,6,4,4,6
98,5,154,9,0,3,3,16,1,8,4,3,2,1,7,0,6,0,6,9,1,7,0,0,6,0,6,0,4,9
158,3,28,4,11,12,8,16,3,6,5,1,1,0,4,8,0,0,0,3,8,0,1,0,3,6,4,4,5,4
138,2,136,4,11,16,4,9,7,0,1,3,5,7,4,8,0,8,2,3,3,3,1,8,6,0,0,1,4,9
179,2,77,0,9,4,4,18,2,7,3,3,3,8,0,1,1,1,5,7,4,5,1,1,0,7,4,5,9,8
109,1,46,8,3,6,1,2,7,0,0,5,4,0,1,1,5,7,3,6,0,8,1,0,2,3,0,3,9,8
22,8,140,6,11,15,6,4,1,2,1,5,3,6,1,1,0,1,1,2,3,9,0,2,2,2,1,2,5,1
35,0,172,8,11,3,7,14,7,5,2,4,3,0,2,2,0,2,8,1,0,2,0,0,2,8,6,6,8,2
158,3,8,8,11,11,4,9,2,4,4,1,3,5,0,1,0,1,1,1,4,5,3,1,7,0,3,2,2,1
127,2,172,2,7,17,8,8,5,8,0,4,3,8,1,2,9,1,5,2,0,3,6,1,6,2,0,4,5,2
179,2,26,2,10,1,6,7,6,7,0,4,3,8,5,1,2,8,5,0,0,9,0,0,9,3,0,2,5,7
8,3,137,5,9,11,0,18,0,2,5,5,0,0,1,0,0,5,1,0,7,2,0,0,2,3,5,7,3,5
149,6,141,9,11,7,3,3,7,1,5,3,4,9,1,0,1,4,9,4,0,7,0,2,4,7,7,5,9,8
69,1,195,6,2,17,3,17,7,9,1,4,0,8,1,2,5,1,1,3,0,1,1,1,7,5,6,5,7,4
